1429365600.00000,9.9999999689,0.2999999991
1429365600.10000,10.0000238555,0.6000007147
1429365600.20000,10.0000000873,0.9000007173
1429365600.30000,10.0000238895,1.2000014340
1429365600.40000,9.9999999180,1.5000014316
1429365600.50000,9.9999999983,1.8000014315
1429365600.60000,10.0000238736,2.1000021477
1429365600.70000,10.0000000049,2.4000021479
1429365600.80000,10.0000238382,2.7000028630
1429365600.90000,10.0000000015,3.0000028631
1429365601.00000,9.9999999553,3.3000028617
1429365601.10000,10.0000238409,3.6000035770
1429365601.20000,9.9999999808,3.9000035764
1429365601.30000,10.0000237794,4.2000042898
1429365601.40000,10.0000000197,4.5000042904
1429365601.50000,9.9999999913,4.8000042901
1429365601.60000,10.0000238305,5.1000050050
1429365601.70000,10.0000000134,5.4000050054
1429365601.80000,10.0000238490,5.7000057209
1429365601.90000,10.0000000384,6.0000057220
1429365602.00000,10.0000000314,6.3000057230
1429365602.10000,10.0000237794,6.6000064364
1429365602.20000,9.9999999714,6.9000064355
1429365602.30000,10.0000239252,7.2000071533
1429365602.40000,9.9999999783,7.5000071526
1429365602.50000,10.0000000175,7.8000071531
1429365602.60000,10.0000237973,8.1000078670
1429365602.70000,10.0000000257,8.4000078678
1429365602.80000,10.0000237728,8.7000085810
1429365602.90000,10.0000000087,9.0000085813
1429365603.00000,9.9999999795,9.3000085806
1429365603.10000,10.0000238809,9.6000092971
1429365603.20000,9.9999999799,9.9000092965
1429365603.30000,10.0000237866,10.2000100101
1429365603.40000,9.9999999711,10.5000100092
1429365603.50000,10.0000000076,10.8000100094
1429365603.60000,10.0000238576,11.1000107252
1429365603.70000,9.9999999865,11.4000107248
1429365603.80000,10.0000238049,11.7000114389
1429365603.90000,10.0000000245,12.0000114396
1429365604.00000,9.9999999481,12.3000114381
1429365604.10000,10.0000238335,12.6000121531
1429365604.20000,10.0000000414,12.9000121543
1429365604.30000,10.0000238469,13.2000128697
1429365604.40000,9.9999999843,13.5000128693
1429365604.50000,10.0000000328,13.8000128702
1429365604.60000,10.0000237756,14.1000135835
1429365604.70000,9.9999999757,14.4000135828
1429365604.80000,10.0000238637,14.7000142987
1429365604.90000,10.0000000058,15.0000142989
1429365605.00000,10.0000000298,15.3000142998
1429365605.10000,10.0000238447,15.6000150151
1429365605.20000,9.9999999936,15.9000150149
1429365605.30000,10.0000238676,16.2000157309
1429365605.40000,10.0000000478,16.5000157324
1429365605.50000,10.0000000201,16.8000157330
1429365605.60000,10.0000238824,17.1000164494
1429365605.70000,9.9999999853,17.4000164490
1429365605.80000,10.0000238162,17.7000171635
1429365605.90000,10.0000000333,18.0000171645
1429365606.00000,10.0000000311,18.3000171654
1429365606.10000,10.0000237985,18.6000178794
1429365606.20000,9.9999999670,18.9000178784
1429365606.30000,10.0000238101,19.2000185927
1429365606.40000,9.9999999830,19.5000185922
1429365606.50000,10.0000000035,19.8000185923
1429365606.60000,10.0000238496,20.1000193078
1429365606.70000,10.0000000145,20.4000193082
1429365606.80000,10.0000238671,20.7000200242
1429365606.90000,10.0000000064,21.0000200244
1429365607.00000,9.9999999930,21.3000200242
1429365607.10000,10.0000238292,21.6000207391
1429365607.20000,10.0000000449,21.9000207404
1429365607.30000,10.0000238147,22.2000214549
1429365607.40000,10.0000000060,22.5000214550
1429365607.50000,10.0000000172,22.8000214556
1429365607.60000,10.0000238700,23.1000221717
1429365607.70000,9.9999999926,23.4000221714
1429365607.80000,10.0000238239,23.7000228862
1429365607.90000,10.0000000102,24.0000228865
1429365608.00000,9.9999999526,24.3000228850
1429365608.10000,10.0000238490,24.6000236005
1429365608.20000,9.9999999915,24.9000236002
1429365608.30000,10.0000238559,25.2000243159
1429365608.40000,10.0000000221,25.5000243166
1429365608.50000,10.0000000480,25.8000243180
1429365608.60000,10.0000238198,26.1000250326
1429365608.70000,10.0000000244,26.4000250334
1429365608.80000,10.0000238549,26.7000257490
1429365608.90000,9.9999999932,27.0000257488
1429365609.00000,9.9999999926,27.3000257486
1429365609.10000,10.0000238654,27.6000264645
1429365609.20000,10.0000000198,27.9000264651
1429365609.30000,10.0000238345,28.2000271802
1429365609.40000,10.0000000184,28.5000271807
1429365609.50000,10.0000000102,28.8000271810
1429365609.60000,10.0000238678,29.1000278971
1429365609.70000,9.9999999873,29.4000278967
1429365609.80000,10.0000238544,29.7000286123
1429365609.90000,9.9999999990,30.0000286123
1429365610.00000,9.9999999839,30.3000286118
1429365610.10000,10.0000238399,30.6000293270
1429365610.20000,10.0000000169,30.9000293275
1429365610.30000,10.0000238103,31.2000300418
1429365610.40000,10.0000000050,31.5000300420
1429365610.50000,9.9999999979,31.8000300419
1429365610.60000,10.0000238413,32.1000307571
1429365610.70000,10.0000000068,32.4000307573
1429365610.80000,10.0000238678,32.7000314734
1429365610.90000,10.0000000106,33.0000314737
1429365611.00000,9.9999999987,33.3000314736
1429365611.10000,10.0000238319,33.6000321886
1429365611.20000,9.9999999927,33.9000321884
1429365611.30000,10.0000238314,34.2000329033
1429365611.40000,9.9999999760,34.5000329026
1429365611.50000,10.0000000197,34.8000329032
1429365611.60000,10.0000238446,35.1000336185
1429365611.70000,9.9999999945,35.4000336184
1429365611.80000,10.0000238447,35.7000343337
1429365611.90000,9.9999999928,36.0000343335
1429365612.00000,10.0000000050,36.3000343336
1429365612.10000,10.0000238218,36.6000350483
1429365612.20000,10.0000000024,36.9000350484
1429365612.30000,10.0000238336,37.2000357634
1429365612.40000,10.0000000107,37.5000357637
1429365612.50000,10.0000000009,37.8000357637
1429365612.60000,10.0000238595,38.1000364795
1429365612.70000,9.9999999988,38.4000364795
1429365612.80000,10.0000238361,38.7000371946
1429365612.90000,9.9999999882,39.0000371942
1429365613.00000,9.9999999943,39.3000371940
1429365613.10000,10.0000238337,39.6000379090
1429365613.20000,10.0000000118,39.9000379094
1429365613.30000,10.0000238483,40.2000386248
1429365613.40000,9.9999999901,40.5000386246
1429365613.50000,9.9999999969,40.8000386245
1429365613.60000,10.0000238379,41.1000393396
1429365613.70000,10.0000000042,41.4000393397
1429365613.80000,10.0000238267,41.7000400545
1429365613.90000,9.9999999970,42.0000400544
1429365614.00000,9.9999999995,42.3000400544
1429365614.10000,10.0000238544,42.6000407701
1429365614.20000,9.9999999852,42.9000407696
1429365614.30000,10.0000238528,43.2000414852
1429365614.40000,9.9999999875,43.5000414848
1429365614.50000,10.0000000032,43.8000414849
1429365614.60000,10.0000238454,44.1000422003
1429365614.70000,9.9999999891,44.4000421999
1429365614.80000,10.0000238306,44.7000429149
1429365614.90000,10.0000000197,45.0000429155
1429365615.00000,10.0000000127,45.3000429158
1429365615.10000,10.0000238307,45.6000436308
1429365615.20000,10.0000000082,45.9000436310
1429365615.30000,10.0000238347,46.2000443460
1429365615.40000,10.0000000123,46.5000443464
1429365615.50000,9.9999999981,46.8000443464
1429365615.60000,10.0000238292,47.1000450612
1429365615.70000,10.0000000020,47.4000450613
1429365615.80000,10.0000238329,47.7000457763
1429365615.90000,9.9999999896,48.0000457760
1429365616.00000,10.0000000020,48.3000457760
1429365616.10000,10.0000238278,48.6000464909
1429365616.20000,9.9999999980,48.9000464908
1429365616.30000,10.0000238439,49.2000472061
1429365616.40000,9.9999999810,49.5000472055
1429365616.50000,9.9999999893,49.8000472052
1429365616.60000,10.0000238493,50.1000479207
1429365616.70000,9.9999999970,50.4000479206
1429365616.80000,10.0000238134,50.7000486350
1429365616.90000,10.0000000325,51.0000486360
1429365617.00000,9.9999999996,51.3000486360
1429365617.10000,10.0000238773,51.6000493523
1429365617.20000,9.9999999929,51.9000493521
1429365617.30000,10.0000238219,52.2000500667
1429365617.40000,9.9999999981,52.5000500667
1429365617.50000,10.0000000091,52.8000500670
1429365617.60000,10.0000238443,53.1000507823
1429365617.70000,10.0000000382,53.4000507834
1429365617.80000,10.0000238391,53.7000514986
1429365617.90000,9.9999999882,54.0000514982
1429365618.00000,9.9999999870,54.3000514979
1429365618.10000,10.0000238409,54.6000522131
1429365618.20000,10.0000000267,54.9000522139
1429365618.30000,10.0000238180,55.2000529284
1429365618.40000,9.9999999976,55.5000529284
1429365618.50000,10.0000000133,55.8000529288
1429365618.60000,10.0000238488,56.1000536442
1429365618.70000,9.9999999805,56.4000536436
1429365618.80000,10.0000238342,56.7000543587
1429365618.90000,9.9999999659,57.0000543576
1429365619.00000,9.9999999847,57.3000543572
1429365619.10000,10.0000238549,57.6000550728
1429365619.20000,9.9999999885,57.9000550725
1429365619.30000,10.0000238274,58.2000557873
1429365619.40000,10.0000000068,58.5000557875
1429365619.50000,9.9999999670,58.8000557865
1429365619.60000,10.0000238430,59.1000565018
1429365619.70000,9.9999999757,59.4000565011
1429365619.80000,10.0000238229,59.7000572158
1429365619.90000,10.0000000137,60.0000572162
1429365620.00000,9.9999999778,60.3000572155
1429365620.10000,10.0000238411,60.6000579307
1429365620.20000,10.0000000040,60.9000579309
1429365620.30000,10.0000238234,61.2000586456
1429365620.40000,10.0000000316,61.5000586465
1429365620.50000,9.9999999784,61.8000586459
1429365620.60000,10.0000238397,62.1000593611
1429365620.70000,10.0000000006,62.4000593611
1429365620.80000,10.0000237903,62.7000600748
1429365620.90000,10.0000000289,63.0000600756
1429365621.00000,10.0000000389,63.3000600768
1429365621.10000,10.0000238830,63.6000607933
1429365621.20000,10.0000000023,63.9000607934
1429365621.30000,10.0000238582,64.2000615091
1429365621.40000,10.0000000189,64.5000615097
1429365621.50000,9.9999999937,64.8000615095
1429365621.60000,10.0000238010,65.1000622235
1429365621.70000,9.9999999215,65.4000622212
1429365621.80000,10.0000238580,65.7000629369
1429365621.90000,10.0000000203,66.0000629375
1429365622.00000,9.9999999625,66.3000629364
1429365622.10000,10.0000238240,66.6000636511
1429365622.20000,10.0000000359,66.9000636522
1429365622.30000,10.0000238664,67.2000643682
1429365622.40000,9.9999999664,67.5000643672
1429365622.50000,9.9999999618,67.8000643660
1429365622.60000,10.0000237871,68.1000650796
1429365622.70000,10.0000000100,68.4000650799
1429365622.80000,10.0000238614,68.7000657958
1429365622.90000,9.9999999881,69.0000657954
1429365623.00000,10.0000000555,69.3000657971
