Time Stamp,GAL-001 E1,GAL-002 E1,GAL-003 E1,GAL-004 E1,GAL-005 E1,GAL-006 E1
  1429365600.100,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365600.200,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365600.300,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365600.400,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365600.500,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365600.600,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365600.700,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365600.800,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365600.900,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365601.000,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365601.100,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365601.200,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365601.300,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365601.400,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365601.500,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365601.600,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365601.700,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365601.800,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365601.900,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365602.000,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365602.100,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365602.200,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365602.300,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365602.400,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365602.500,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
  1429365602.600,          90.297,          90.297,          90.298,          90.297,          90.295,          90.294
