gps_time,roll,pitch,yaw
1429448000.55563,0,-2.350769,85.368
1429448000.65843,0,-2.4375,85.2887
1429448000.75709,0,-2.317535,85.47409
1429448000.87179,0,-2.23761,85.3414
1429448000.96431,0,-2.448486,85.32528
1429448001.13148,0,-2.49704,85.26842
1429448001.15998,0,-2.319794,85.33778
1429448001.25647,0,-2.336029,85.34451
1429448001.3599,0,-2.356842,85.33882
1429448001.45745,0,-2.338898,85.32368
1429448001.55553,0,-2.459778,85.31176
1429448001.65741,0,-2.323334,85.36246
1429448001.75679,0,-2.322266,85.38406
1429448001.87567,0,-2.238098,85.31081
1429448001.95943,0,-2.329742,85.47675
1429448002.16901,0,-2.393463,85.38979
1429448002.17894,0,-2.279602,85.32959
1429448002.25854,0,-2.434875,85.40412
1429448002.36312,0,-2.310242,85.34739
1429448002.4581,0,-2.329926,85.35377
1429448002.55587,0,-2.459747,85.36752
1429448002.65736,0,-2.390686,85.36407
1429448002.75537,0,-2.357147,85.34821
1429448002.88246,0,-2.344025,85.31821
1429448003.06638,0,-2.460968,85.33189
1429448003.07741,0,-2.383606,85.32564
1429448003.15622,0,-2.427521,85.30363
1429448003.2571,0,-2.400116,85.33595
1429448003.36056,0,-2.507202,85.29741
1429448003.45748,0,-2.399994,85.29193
1429448003.55506,0,-2.362488,85.33171
1429448003.65869,0,-2.430695,85.30625
1429448003.75451,0,-2.434601,85.31277
1429448003.87357,0,-2.475586,85.33895
1429448004.05859,0,-2.402863,85.28196
1429448004.06746,0,-2.378021,85.30595
1429448004.15729,0,-2.328705,85.3663
1429448004.25868,0,-2.355774,85.32166
1429448004.35802,0,-2.33316,85.3303
1429448004.45663,0,-2.268951,85.27528
1429448004.5552,0,-2.372681,85.33926
1429448004.65504,0,-2.32785,85.34477
1429448004.75502,0,-2.38858,85.32173
1429448004.87925,0,-2.416992,85.30283
1429448005.10778,0,-2.258392,85.2894
1429448005.12351,0,-2.414429,85.34484
1429448005.15983,0,-2.420685,85.28432
1429448005.25741,0,-2.335815,85.32668
1429448005.35844,0,-2.386566,85.35909
1429448005.45667,0,-2.275696,85.33141
1429448005.55416,0,-2.412201,85.26572
1429448005.65583,0,-2.371307,85.31325
1429448005.75699,0,-2.38681,85.33382
1429448005.87438,0,-2.362122,85.29109
1429448006.12943,0,-2.383362,85.28865
1429448006.15653,0,-2.368622,85.315
1429448006.16551,0,-2.419464,85.31559
1429448006.25771,0,-2.383514,85.27306
1429448006.3585,0,-2.29306,85.34244
1429448006.45651,0,-2.338959,85.27318
1429448006.55635,0,-2.339508,85.30248
1429448006.65539,0,-2.42215,85.32288
1429448006.75517,0,-2.374969,85.2849
1429448006.87146,0,-2.520996,85.31054
1429448007.09747,0,-2.33136,85.35477
1429448007.11516,0,-2.329346,85.31067
1429448007.15779,0,-2.381775,85.27039
1429448007.25743,0,-2.403381,85.35796
1429448007.35889,0,-2.330414,85.31164
1429448007.45717,0,-2.312683,85.28896
1429448007.55505,0,-2.263458,85.25655
1429448007.6587,0,-2.405243,85.32127
1429448007.75577,0,-2.374176,85.2534
1429448007.87307,0,-2.405243,85.30138
1429448008.11464,0,-2.436279,85.31203
1429448008.13365,0,-2.276215,85.25115
1429448008.15748,0,-2.526215,85.28957
1429448008.26126,0,-2.388428,85.23898
1429448008.36117,0,-2.459656,85.28078
1429448008.45757,0,-2.393219,85.28939
1429448008.55488,0,-2.361359,85.29803
1429448008.65664,0,-2.382935,85.26842
1429448008.75653,0,-2.430359,85.23768
1429448008.8697,0,-2.453522,85.27509
1429448009.00061,0,-2.436707,85.28819
1429448009.06034,0,-2.393341,85.24748
1429448009.15398,0,-2.468384,85.27765
1429448009.25771,0,-2.546112,85.19753
1429448009.35969,0,-2.510986,85.26112
1429448009.45871,0,-2.401276,85.22042
1429448009.55567,0,-2.442322,85.20535
1429448009.65704,0,-2.472717,85.28857
1429448009.7554,0,-2.40332,85.21465
1429448009.88484,0,-2.464325,85.30347
1429448010.05533,0,-2.58725,85.204
1429448010.06311,0,-2.397064,85.23679
1429448010.15679,0,-2.338348,85.32735
1429448010.25757,0,-2.197021,85.36751
1429448010.3596,0,-2.291351,85.34486
1429448010.45713,0,-2.34903,85.27815
1429448010.55378,0,-2.402008,85.25583
1429448010.65517,0,-2.43576,85.31272
1429448010.75523,0,-2.31723,85.32642
1429448010.87348,0,-2.372375,85.28698
1429448011.11227,0,-2.452789,85.29521
1429448011.12091,0,-2.18988,85.29034
1429448011.16058,0,-2.263336,85.28422
1429448011.25681,0,-2.304688,85.30263
1429448011.3627,0,-2.244476,85.29292
1429448011.4569,0,-2.479614,85.25894
1429448011.55528,0,-2.252625,85.26788
1429448011.65746,0,-2.368469,85.24725
1429448011.75414,0,-2.338074,85.27177
1429448011.87356,0,-2.223236,85.24667
1429448012.09965,0,-2.277954,85.31487
1429448012.10927,0,-2.235504,85.30413
1429448012.15954,0,-2.463135,85.26455
1429448012.25796,0,-2.317352,85.24165
1429448012.36021,0,-2.312531,85.27194
1429448012.45824,0,-2.348145,85.26353
1429448012.55957,0,-2.400665,85.25444
1429448012.65799,0,-2.257019,85.29179
1429448012.75589,0,-2.351654,85.26054
1429448012.87373,0,-2.400543,85.25281
1429448013.13498,0,-2.26178,85.2671
1429448013.14058,0,-2.313507,85.2515
1429448013.15948,0,-2.371429,85.28397
1429448013.25745,0,-2.33197,85.25902
1429448013.36067,0,-2.408936,85.29565
1429448013.45724,0,-2.28656,85.26171
1429448013.55868,0,-2.345093,85.24432
1429448013.65838,0,-2.194489,85.28211
1429448013.75702,0,-2.256287,85.2867
1429448013.87481,0,-2.291992,85.26968
1429448014.10119,0,-2.274963,85.24687
1429448014.10832,0,-2.307037,85.31346
1429448014.16157,0,-2.213043,85.27557
1429448014.25672,0,-2.289673,85.2678
1429448014.3605,0,-2.214081,85.32883
1429448014.45787,0,-2.29776,85.18634
1429448014.55482,0,-2.343903,85.26555
1429448014.65687,0,-2.406464,85.27256
1429448014.75643,0,-2.391327,85.23698
1429448014.87481,0,-2.295258,85.26583
1429448015.06632,0,-2.390808,85.26505
1429448015.07464,0,-2.282043,85.30864
1429448015.15573,0,-2.358765,85.27886
1429448015.25822,0,-2.377319,85.23306
1429448015.36078,0,-2.34549,85.2486
1429448015.45708,0,-2.349792,85.29359
1429448015.55606,0,-2.322906,85.26029
1429448015.65744,0,-2.322693,85.28007
1429448015.75483,0,-2.31369,85.28107
1429448015.87354,0,-2.352478,85.25253
1429448016.06264,0,-2.343353,85.22005
1429448016.07352,0,-2.317871,85.2477
1429448016.15783,0,-2.386536,85.26829
1429448016.25634,0,-2.268341,85.21081
1429448016.36015,0,-2.367004,85.24094
1429448016.45728,0,-2.367737,85.26953
1429448016.55523,0,-2.319763,85.19167
1429448016.65771,0,-2.416321,85.24783
1429448016.75473,0,-2.379272,85.18933
1429448016.87476,0,-2.264984,85.24077
1429448017.06263,0,-2.404755,85.24837
1429448017.07164,0,-2.342804,85.26515
1429448017.15792,0,-2.429443,85.21829
1429448017.25742,0,-2.356354,85.2336
1429448017.35927,0,-2.31778,85.16677
1429448017.45745,0,-2.411163,85.1618
1429448017.55649,0,-2.388123,85.21837
1429448017.65773,0,-2.428864,85.20038
1429448017.75632,0,-2.468353,85.20908
1429448017.87578,0,-2.4888,85.2813
1429448018.06133,0,-2.302704,85.23094
1429448018.07308,0,-2.464233,85.24065
1429448018.15939,0,-2.31842,85.25964
1429448018.25627,0,-2.264008,85.23245
1429448018.3603,0,-2.22467,85.22287
1429448018.45549,0,-2.129333,85.23936
1429448018.55435,0,-2.308563,85.24902
1429448018.65617,0,-2.160858,85.2405
1429448018.75527,0,-2.199707,85.21656
1429448018.87216,0,-2.125458,85.28269
1429448019.05894,0,-1.927185,85.25118
1429448019.06993,0,-2.284698,85.2316
1429448019.16002,0,-2.124207,85.21784
1429448019.25697,0,-2.314453,85.27161
1429448019.3604,0,-2.311188,85.28335
1429448019.45855,0,-2.235962,85.30003
1429448019.55598,0,-2.30368,85.31024
1429448019.65473,0,-2.257202,85.33934
1429448019.75635,0,-2.34021,85.3359
1429448019.88739,0,-2.309753,85.28662
1429448020.05824,0,-2.222931,85.28217
1429448020.06535,0,-2.21405,85.29752
1429448020.1682,0,-2.177551,85.37633
1429448020.25588,0,-2.261017,85.31184
1429448020.35982,0,-2.230988,85.27119
1429448020.45791,0,-2.223083,85.32777
1429448020.55462,0,-2.372772,85.2953
1429448020.65654,0,-2.314514,85.28243
1429448020.75342,0,-2.243408,85.30006
1429448020.8716,0,-2.202637,85.2877
1429448021.0827,0,-2.226257,85.30896
1429448021.08936,0,-2.312714,85.32671
1429448021.15705,0,-2.286957,85.3251
1429448021.25528,0,-2.311859,85.30714
1429448021.36036,0,-2.21875,85.26987
1429448021.45663,0,-2.380737,85.30457
1429448021.55824,0,-2.241791,85.31274
1429448021.65646,0,-2.244751,85.3243
1429448021.75506,0,-2.308319,85.25034
1429448021.87654,0,-2.2341,85.29432
1429448022.03246,0,-2.276215,85.28784
1429448022.06474,0,-2.368958,85.31596
1429448022.16346,0,-2.33493,85.3373
1429448022.25681,0,-2.266663,85.30602
1429448022.36199,0,-2.218231,85.27938
1429448022.45621,0,-2.265778,85.30568
1429448022.55509,0,-2.314392,85.30326
1429448022.65711,0,-2.226196,85.28121
1429448022.75443,0,-2.228638,85.27444
1429448022.87488,0,-2.204315,85.29123
1429448023.04042,0,-2.270447,85.28922
1429448023.06077,0,-2.246796,85.23479
1429448023.15698,0,-2.32901,85.32304
1429448023.25801,0,-2.11319,85.28677
1429448023.36188,0,-2.337555,85.30345
1429448023.45714,0,-2.264984,85.28366
1429448023.55499,0,-2.352905,85.29876
1429448023.65602,0,-2.24881,85.30257
1429448023.75515,0,-2.288757,85.2774
1429448023.8795,0,-2.195648,85.28905
1429448024.03625,0,-2.300415,85.29287
1429448024.06164,0,-2.157593,85.3358
1429448024.15639,0,-2.177368,85.30805
1429448024.25722,0,-2.161346,85.30739
1429448024.35987,0,-2.237732,85.30692
1429448024.45745,0,-2.137268,85.3369
1429448024.556,0,-2.218414,85.25903
1429448024.65619,0,-2.193909,85.32016
1429448024.75454,0,-2.326782,85.28127
1429448024.87657,0,-2.226837,85.30032
1429448025.03734,0,-2.260529,85.25202
1429448025.06273,0,-2.125305,85.27589
1429448025.15944,0,-2.289368,85.31377
1429448025.2555,0,-2.09787,85.28184
1429448025.35902,0,-2.219818,85.30054
1429448025.45752,0,-2.22052,85.25973
1429448025.55501,0,-2.175049,85.25928
1429448025.65491,0,-2.237274,85.25185
1429448025.75511,0,-2.314545,85.26881
1429448025.87533,0,-2.168549,85.28419
1429448026.05672,0,-2.319183,85.24238
1429448026.06484,0,-2.184418,85.30238
1429448026.16135,0,-2.198914,85.33573
1429448026.25682,0,-2.175812,85.24638
1429448026.36264,0,-2.149689,85.26159
1429448026.45612,0,-2.156738,85.26998
1429448026.55508,0,-2.120422,85.258
1429448026.65655,0,-2.145599,85.21996
1429448026.75468,0,-2.073975,85.23765
1429448026.8746,0,-2.165009,85.30755
1429448027.06271,0,-2.15683,85.26165
1429448027.06977,0,-2.151978,85.25642
1429448027.15944,0,-2.099487,85.30187
1429448027.25685,0,-2.185669,85.27104
1429448027.35876,0,-2.143768,85.30997
1429448027.45697,0,-2.126434,85.2732
1429448027.5555,0,-2.140778,85.26294
1429448027.65508,0,-2.09317,85.28666
1429448027.75503,0,-2.124908,85.27903
1429448027.87531,0,-2.222168,85.25433
1429448028.06493,0,-2.174927,85.27896
1429448028.07174,0,-2.145752,85.27946
1429448028.16054,0,-2.285706,85.25731
1429448028.25632,0,-2.098389,85.24444
1429448028.35796,0,-2.234528,85.26171
1429448028.45684,0,-2.086426,85.27209
1429448028.55656,0,-2.062531,85.29992
1429448028.65594,0,-2.127686,85.29312
1429448028.75435,0,-2.126282,85.32272
1429448028.87432,0,-2.214569,85.30222
1429448029.07029,0,-2.072113,85.20932
1429448029.08025,0,-2.061127,85.11629
1429448029.15544,0,-1.907043,85.03451
1429448029.25688,0,-1.938293,84.84462
1429448029.36224,0,-2.192993,84.54893
1429448029.45619,0,-2.492218,84.29639
1429448029.5544,0,-2.483276,83.92598
1429448029.65729,0,-2.454834,83.42837
1429448029.75593,0,-2.460358,83.11472
1429448029.88455,0,-3.033722,82.54051
1429448030.03471,0,-2.699005,82.18948
1429448030.06245,0,-2.387726,81.91799
1429448030.15364,0,-2.169159,81.75684
1429448030.2561,0,-2.378998,81.13744
1429448030.36419,0,-2.202698,80.65081
1429448030.45796,0,-1.976746,80.40583
1429448030.55475,0,-2.45285,79.93216
1429448030.65666,0,-2.549408,79.36449
1429448030.75566,0,-2.294159,79.25107
1429448030.87595,0,-2.308502,78.90228
1429448031.06106,0,-2.234192,78.28435
1429448031.06928,0,-2.265015,77.91376
1429448031.15671,0,-2.341553,77.44927
1429448031.25515,0,-2.300537,77.21847
1429448031.35836,0,-2.23468,76.60625
1429448031.45687,0,-2.58844,76.15283
1429448031.55462,0,-2.343842,75.8287
1429448031.6583,0,-2.668579,75.07786
1429448031.7542,0,-2.176422,74.56975
1429448031.88065,0,-2.944733,73.89931
1429448032.09537,0,-2.580963,73.24002
1429448032.10569,0,-3.18576,72.64899
1429448032.15743,0,-2.140747,72.15898
1429448032.25615,0,-2.784912,71.25698
1429448032.36177,0,-2.665924,70.39759
1429448032.45678,0,-2.65036,69.72202
1429448032.55686,0,-2.478851,68.99985
1429448032.65631,0,-3.257935,68.14943
1429448032.75464,0,-2.716339,67.30614
1429448032.87533,0,-3.453888,66.39146
1429448033.1166,0,-3.422546,65.53021
1429448033.13634,0,-2.973297,64.69984
1429448033.15947,0,-3.690582,63.56395
1429448033.25605,0,-3.531311,62.4537
1429448033.36058,0,-3.624878,61.21814
1429448033.45676,0,-3.477203,60.38128
1429448033.5551,0,-4.288116,59.145
1429448033.65614,0,-3.484436,57.72718
1429448033.7562,0,-3.542816,56.73161
1429448033.8782,0,-4.532013,55.51384
1429448034.13873,0,-4.373535,54.1889
1429448034.15501,0,-3.315338,53.63139
1429448034.16234,0,-3.961884,52.04737
1429448034.25677,0,-4.545074,50.62487
1429448034.361,0,-4.056458,49.65045
1429448034.45614,0,-3.372345,48.32513
1429448034.55402,0,-3.706726,46.89181
1429448034.65585,0,-3.640808,45.42357
1429448034.75652,0,-2.587067,44.39844
1429448034.87791,0,-3.566284,43.0911
1429448035.13266,0,-3.560822,41.84255
1429448035.14051,0,-3.649384,40.51337
1429448035.15623,0,-3.575256,38.91026
1429448035.25511,0,-3.210419,37.66042
1429448035.3591,0,-3.712524,36.49346
1429448035.45739,0,-3.019318,35.21935
1429448035.55359,0,-3.974823,33.67387
1429448035.65594,0,-2.954315,32.31227
1429448035.75353,0,-4.40863,31.02095
1429448035.87663,0,-2.963318,30.02815
1429448036.08026,0,-3.647034,28.10644
1429448036.08993,0,-3.74707,27.15841
1429448036.15492,0,-3.609283,25.88887
1429448036.2557,0,-3.648041,24.93879
1429448036.35936,0,-3.509399,23.99228
1429448036.45781,0,-3.437988,22.92058
1429448036.55446,0,-3.904144,22.45614
1429448036.65605,0,-3.597656,21.91567
1429448036.7553,0,-2.959015,21.4306
1429448036.87438,0,-2.517151,20.98251
1429448037.06015,0,-2.617249,20.51925
1429448037.08011,0,-3.06076,20.14545
1429448037.15658,0,-3.039124,19.83603
1429448037.25694,0,-3.110107,19.69578
1429448037.36024,0,-3.094147,19.55258
1429448037.45637,0,-3.249115,19.53953
1429448037.55836,0,-3.242828,19.51639
1429448037.65573,0,-3.137665,19.44182
1429448037.75673,0,-3.246735,19.41994
1429448037.87547,0,-3.265015,19.47142
1429448038.0073,0,-3.086487,19.46062
1429448038.05896,0,-3.205719,19.38897
1429448038.15881,0,-3.137482,19.44545
1429448038.25586,0,-3.208405,19.4392
1429448038.35842,0,-3.274048,19.52836
1429448038.45535,0,-3.309845,19.50621
1429448038.55476,0,-3.2229,19.54823
1429448038.65504,0,-3.179932,19.6514
1429448038.75375,0,-3.155182,19.88231
1429448038.87565,0,-2.688446,20.14627
1429448039.08786,0,-2.45166,20.21068
1429448039.10433,0,-2.848175,20.34753
1429448039.15733,0,-3.79834,20.17421
1429448039.25621,0,-3.832642,20.11892
1429448039.36074,0,-3.471222,20.1195
1429448039.45538,0,-4.145996,20.24039
1429448039.55623,0,-3.797089,20.03115
1429448039.65702,0,-3.405701,19.92435
1429448039.75319,0,-4.18866,20.04801
1429448039.89255,0,-3.141937,19.95473
1429448040.08421,0,-3.973999,19.90954
1429448040.0949,0,-3.467255,19.93026
1429448040.16267,0,-3.348572,19.68559
1429448040.25534,0,-2.705505,19.65395
1429448040.35843,0,-4.542969,19.3821
1429448040.45807,0,-3.491119,19.15536
1429448040.55499,0,-2.895782,18.96543
1429448040.65682,0,-3.840942,18.56807
1429448040.75671,0,-2.917145,18.31869
1429448040.87917,0,-3.807892,17.90113
1429448041.16528,0,-3.631989,17.67706
1429448041.17787,0,-4.113556,17.3564
1429448041.1825,0,-2.819183,17.33595
1429448041.25599,0,-3.644653,16.90772
1429448041.36296,0,-3.338257,16.42041
1429448041.45697,0,-3.99765,16.45306
1429448041.55513,0,-3.374451,16.18884
1429448041.65663,0,-3.383636,15.97072
1429448041.75325,0,-4.74649,16.15206
1429448041.87711,0,-3.358093,15.72208
1429448042.09543,0,-3.903778,15.71992
1429448042.10768,0,-3.544006,15.66504
1429448042.16821,0,-3.521759,15.31132
1429448042.25668,0,-3.106812,15.47541
1429448042.36164,0,-3.377411,15.49641
1429448042.45995,0,-3.18158,15.24128
1429448042.55322,0,-3.787476,15.09963
1429448042.6586,0,-3.48465,15.27283
1429448042.75777,0,-4.1987,14.97055
1429448042.87624,0,-3.40918,15.07751
1429448043.09007,0,-3.821228,14.77968
1429448043.09795,0,-3.912659,14.49145
1429448043.1661,0,-3.905273,14.48364
1429448043.25629,0,-4.083527,14.56869
1429448043.35845,0,-2.593567,14.86935
1429448043.45803,0,-3.43222,14.04863
1429448043.5549,0,-3.49704,14.52917
1429448043.6589,0,-4.335876,13.95625
1429448043.75475,0,-3.023804,14.03822
1429448043.87759,0,-3.658752,13.89528
1429448044.12079,0,-3.356018,13.93403
1429448044.13306,0,-2.815735,13.94437
1429448044.15953,0,-2.81546,13.6251
1429448044.25673,0,-2.879669,13.69311
1429448044.36111,0,-3.594788,13.42578
1429448044.45535,0,-3.303528,13.50355
1429448044.5539,0,-3.893555,13.36842
1429448044.65661,0,-4.246704,13.11527
1429448044.75424,0,-3.017273,13.27986
1429448044.87882,0,-3.781433,13.09693
1429448045.10175,0,-3.825012,13.01742
1429448045.10746,0,-3.288727,12.78378
1429448045.16091,0,-3.820282,12.93204
1429448045.25626,0,-4.039185,12.37257
1429448045.36041,0,-3.325348,12.46198
1429448045.4571,0,-3.57428,12.20476
1429448045.55656,0,-3.118469,12.01576
1429448045.65915,0,-3.40683,11.66831
1429448045.75495,0,-3.031158,11.49209
1429448045.88066,0,-3.13504,11.03716
1429448046.10823,0,-3.588959,10.38729
1429448046.11959,0,-3.927094,10.05751
1429448046.16285,0,-3.098053,9.554361
1429448046.25756,0,-2.603882,9.143069
1429448046.35983,0,-3.153687,8.353069
1429448046.45634,0,-3.206329,7.806623
1429448046.55458,0,-3.26239,7.11708
1429448046.66231,0,-2.529266,6.294893
1429448046.75523,0,-3.219513,5.532711
1429448046.8758,0,-2.624817,4.746093
1429448047.0949,0,-2.723236,3.987708
1429448047.10801,0,-3.279633,3.093166
1429448047.16314,0,-2.438538,2.223699
1429448047.2563,0,-2.975616,1.191103
1429448047.36129,0,-2.896729,0.214418
1429448047.45963,0,-3.308075,359.0044
1429448047.55676,0,-2.672913,358.2083
1429448047.66013,0,-3.322876,357.3645
1429448047.75473,0,-3.285339,355.9184
1429448047.87947,0,-2.614014,355.0648
1429448048.1242,0,-2.928528,354.2037
1429448048.14,0,-3.175415,353.0435
1429448048.16257,0,-3.290375,351.9281
1429448048.25546,0,-3.352844,350.896
1429448048.36138,0,-3.731842,349.7591
1429448048.46101,0,-2.754181,348.6891
1429448048.55685,0,-3.11377,347.6927
1429448048.6581,0,-3.078796,346.4887
1429448048.75502,0,-3.221466,345.5327
1429448048.87373,0,-2.414459,344.2941
1429448049.06739,0,-2.908356,343.1374
1429448049.07263,0,-2.93335,341.9598
1429448049.15899,0,-2.408112,340.8498
1429448049.25499,0,-2.980469,339.7216
1429448049.36027,0,-3.143799,338.5443
1429448049.45763,0,-3.041687,337.3661
1429448049.556,0,-3.380554,336.2215
1429448049.65725,0,-3.11264,335.2252
1429448049.75562,0,-3.319458,333.7986
1429448049.88909,0,-2.694397,332.7734
1429448050.12619,0,-3.414307,331.4214
1429448050.13928,0,-3.489807,330.2093
1429448050.16308,0,-3.313965,329.2523
1429448050.25666,0,-3.526733,328.0082
1429448050.36019,0,-2.950714,326.8946
1429448050.45775,0,-3.425385,325.8656
1429448050.55902,0,-2.791565,324.4414
1429448050.65782,0,-2.974487,323.4055
1429448050.75482,0,-3.025482,322.4021
1429448050.88328,0,-2.728088,321.1112
1429448051.07904,0,-3.086304,319.9075
1429448051.08596,0,-3.485168,319.032
1429448051.16046,0,-2.670776,317.8752
1429448051.25908,0,-3.111359,316.7804
1429448051.35893,0,-2.476318,315.5797
1429448051.45621,0,-2.900269,314.5994
1429448051.55468,0,-3.033936,313.5869
1429448051.6561,0,-3.22821,312.3271
1429448051.7552,0,-2.745911,311.1046
1429448051.87968,0,-2.420471,310.0691
1429448052.13129,0,-2.716034,308.8644
1429448052.14004,0,-2.514374,307.7492
1429448052.16252,0,-2.825317,306.6464
1429448052.25775,0,-3.037994,305.5069
1429448052.35715,0,-2.690857,304.5662
