gps_time,x,y,z,vE,vN,vU
1429448082.36253,4181961.33391947,860773.062759629,4723090.2395034,-1.92675172400481,0.0794288664489611,-0.252689926904738
1429448082.4562,4181961.36260046,860772.873677747,4723090.23859739,-1.90983034147499,0.0685595058475753,-0.0737391030718296
1429448082.5581,4181961.42637642,860772.68214109,4723090.23662495,-2.00462800599177,-0.190648809064094,0.144677691670251
1429448082.656,4181961.45768833,860772.491731508,4723090.23036951,-1.92813893011582,0.0156365719060347,-0.0981099802903627
1429448082.75775,4181961.52057846,860772.309219726,4723090.22160642,-1.91444584225385,-0.243100939979237,0.100511029213714
1429448082.8857,4181961.57821888,860772.121413441,4723090.21702826,-1.95572031831825,-0.168939420056191,0.0901684931204191
1429448083.06998,4181961.6285226,860771.932003817,4723090.20561529,-1.95663334769354,-0.158730849711168,-0.0108582134415925
1429448083.07607,4181961.67586054,860771.751518256,4723090.18276877,-1.86324527172661,-0.22689376250236,-0.103318881049897
1429448083.15331,4181961.80109875,860771.549295395,4723090.19567789,-2.01032850837019,-0.323947527595285,0.123167915425441
1429448083.25522,4181961.85293595,860771.37168511,4723090.17440959,-1.84415351254228,-0.253452290799275,-0.0582547710205465
1429448083.35959,4181961.91432433,860771.1892921,4723090.15880721,-1.91025483826765,-0.278029513951223,0.0399590596909013
1429448083.45812,4181961.98800156,860771.011745365,4723090.12036975,-1.88756197730767,-0.527424959588844,-0.0430035117438103
1429448083.55201,4181962.05088412,860770.836906531,4723090.10472247,-1.83927604804912,-0.300550613710608,0.0595820673024759
1429448083.66524,4181962.12264905,860770.6579899,4723090.07472745,-1.89712443814913,-0.455027521809595,0.00545495006271199
1429448083.75478,4181962.18863564,860770.481832528,4723090.03487201,-1.85844870823111,-0.482935010733917,-0.102006789374793
1429448083.89432,4181962.2953738,860770.312349976,4723090.01900974,-1.87522842280681,-0.6296330777129,0.352182939546954
1429448084.07758,4181962.35155874,860770.138616636,4723089.97867846,-1.81494517922729,-0.418317853517675,-0.166420640085846
1429448084.0866,4181962.44223463,860769.965898865,4723089.93730719,-1.87453394313154,-0.678153121947149,0.0529110869664947
1429448084.154,4181962.52924936,860769.802768738,4723089.91510823,-1.77075740984772,-0.552380818306199,0.0736746719604139
1429448084.25739,4181962.60964334,860769.633017247,4723089.86511759,-1.82475100783838,-0.665258333720975,-0.0745091025884567
1429448084.36017,4181962.69826185,860769.466997025,4723089.82442887,-1.80478540974083,-0.668645808791135,0.0535514565812099
1429448084.45549,4181962.78700064,860769.310177884,4723089.78707806,-1.71490571541039,-0.661023184210384,0.091568155693492
1429448084.55852,4181962.88762853,860769.157358911,4723089.74063663,-1.69969431350284,-0.814405884146262,0.107117029687705
1429448084.65459,4181962.97096544,860769.000453564,4723089.68674874,-1.70485954213322,-0.732014330474158,-0.0669415643400225
1429448084.75369,4181963.06615758,860768.85042088,4723089.62696603,-1.66144452208671,-0.86810717566342,-0.0239675042402557
1429448084.87748,4181963.16672816,860768.702657287,4723089.58369752,-1.65006266504152,-0.800372605469673,0.137163048324614
