gps_time,ax,ay,az,roll_rate,pitch_rate,yaw_rate,roll,pitch,yaw
1429364549.58897,-0.136343731091078,0.162638594429102,-9.68003262182176,-0.00146409741137177,0.000612902396824211,0.00252424017526209,-1.98707848105011,0.0180708245615119,-3.1223032159346
1429364549.59897,-0.150233998750336,0.160808785186056,-9.90185108017325,-0.00269485078752041,-0.00228117499500513,0.000806978554464877,-1.98710022445943,0.018092840647945,-3.12226954141247
1429364549.61397,-0.0965455718510784,0.203097482600156,-9.7002296066761,0.000314767734380439,-0.000575143145397305,0.0013085724785924,-1.98707596371116,0.0180692468460592,-3.12224920991708
1429364549.61897,-0.144641192845115,0.186745793263428,-9.83167688922882,-0.000859551306348294,-0.000249997799983248,0.00114016758743674,-1.98707981666507,0.0180562981383441,-3.12224468707935
1429364549.62897,-0.125284869199153,0.183034353258554,-9.81282956541777,-0.00120722979772836,-0.00290078320540488,0.00203711027279496,-1.98705541204214,0.0180715140051832,-3.12223118622816
1429364549.64397,-0.163366378980689,0.193723340658471,-9.76339128850996,-0.0023028701543808,-0.00350240687839687,0.0038843487855047,-1.9870408657735,0.0180961364773723,-3.12220264002392
1429364549.64897,-0.15094652180071,0.198227575008851,-9.91081296978593,-0.00140369893051684,-0.00285956962034106,0.00239060143940151,-1.98704296327664,0.0181325192171168,-3.12219895252831
1429364549.65897,-0.139710641107755,0.203935412995331,-9.70042132985592,0.00110674952156842,8.25064198579639e-05,0.001145702553913,-1.98703929975145,0.0181038144135933,-3.1222057244324
1429364549.67397,-0.159001443503145,0.168011318709701,-9.95415877503753,0.000742203090339899,0.00111415633000433,0.0013302955776453,-1.98703924023245,0.0180825368093635,-3.12221333016749
1429364549.67897,-0.118578037637426,0.189142059016507,-9.67385480996966,-0.000590206938795745,-0.00166796729899943,0.00127848144620657,-1.98701820707044,0.0180729290388603,-3.1222028285208
1429364549.68897,-0.142382408467121,0.173007099436689,-9.92217023010254,-0.000487689598230645,-0.00131563097238541,0.00251145055517554,-1.98700295731274,0.0180840157183266,-3.12218810643139
1429364549.70397,-0.0914758034392726,0.199672092995048,-9.68234031424224,-0.000433778448496014,-0.00282264873385429,0.00300272437743843,-1.98697134317146,0.0180779049708496,-3.12218132153585
1429364549.70897,-0.136715139953047,0.172713121458795,-9.85128993671536,-7.86731616244651e-05,0.00115792895667255,0.00223883334547281,-1.98695482339567,0.0180425633321543,-3.12218573771396
1429364549.71897,-0.11496592982118,0.175507154357806,-9.80040555265248,-0.000405028375098482,-0.000242208188865334,0.00212339800782502,-1.98694654527069,0.0180301521571555,-3.12219326546066
1429364549.73397,-0.15573623116212,0.174029464754369,-9.78790789012909,-0.00213014683686197,-0.00340012740343809,0.00123881280887872,-1.98696979191106,0.0180593004451899,-3.12218765030176
1429364549.73897,-0.137598781786626,0.173791838339902,-9.89510102139115,-0.00124938774388283,-0.00297597702592611,0.00219833292067051,-1.9869615077239,0.0180841129316219,-3.12219743341924
1429364549.74897,-0.15035858411123,0.172396949915402,-9.71609002363086,-0.00124316744040698,-0.000535592902451754,0.00123351207002997,-1.98696511817596,0.0180753663435243,-3.12218880780122
1429364549.76397,-0.157155413777661,0.137695437960979,-9.9493540051043,0.000898103986401111,0.000671116868034005,0.00174378382507712,-1.98697796666604,0.0180523077632032,-3.12221422339406
1429364549.76897,-0.133236613654904,0.164437679740321,-9.68040730035305,-5.03486880916171e-05,-0.000354935007635504,0.00126647530123591,-1.98697062429033,0.0180350206293003,-3.12221775329398
1429364549.77897,-0.152371339572594,0.150650698925601,-9.92032430997491,-0.000636115146335214,-0.00343899382278323,0.00151940423529595,-1.98696924407313,0.0180714891514076,-3.12222084508158
1429364549.79397,-0.106188265068457,0.186058340722229,-9.7006662445277,-0.000579997315071523,-0.00309210154227912,-0.000106036801298615,-1.98695949363386,0.0180857236175206,-3.12221075258542
1429364549.79897,-0.165233743755147,0.163092000752408,-9.84101871806979,-0.000928233203012496,0.0012671195436269,0.0010262131690979,-1.98697195379898,0.0180596049764797,-3.12221151403949
1429364549.80897,-0.132475173428887,0.162162884942442,-9.80883260473609,6.7622990172822e-05,-0.00104997656308115,0.00258466880768538,-1.98696217778617,0.018061519023146,-3.12223346643608
1429364549.82397,-0.181148831772897,0.168798907157127,-9.78083342169821,-0.00183324364479631,-0.000805695308372378,0.00244981702417135,-1.98698957888918,0.0180707965186783,-3.12221989821117
1429364549.82897,-0.148114896837668,0.161399554153439,-9.90208839606047,-0.00147920160088688,-0.00312389107421041,0.0020242475438863,-1.9869828672922,0.0181021347332729,-3.1222204022937
1429364549.83897,-0.15612959612757,0.156722831046674,-9.70336322852671,9.63522979873233e-05,0.000507781689520925,0.00269577489234507,-1.98698604419577,0.0180850618256442,-3.12223560308499
1429364549.85397,-0.178816680764593,0.115905064701661,-9.93333576723933,0.00058129127137363,-0.00170754920691252,0.00202709250152111,-1.9870040965821,0.0180914265658212,-3.12226060483103
1429364549.85897,-0.137193698983919,0.140388960494427,-9.70210066124499,-0.00166237540543079,-0.00166769372299314,0.00285612628795207,-1.98699107014746,0.0181018007345706,-3.1222461091023
1429364549.86897,-0.170269052774925,0.126964949506894,-9.86726959613562,-0.00119627104140818,-0.0026221121661365,0.000143020544783212,-1.98701467699748,0.0181296950449731,-3.12225345244496
1429364549.88397,-0.125402906088252,0.157526548644993,-9.75028046252429,0.000152640888700262,-0.00198068632744253,0.00125297566410154,-1.98701094450148,0.0181403373291877,-3.12225775865889
1429364549.88897,-0.166657200687006,0.135511061392911,-9.77895535286665,0.00123019295278937,-0.000682660320308059,0.00155755563173443,-1.98702034125728,0.0181277588587863,-3.12228186779085
1429364549.89897,-0.155471406213474,0.118787004212989,-9.85180548502207,0.000669260451104492,-0.00133459456264973,0.00116700399667025,-1.98703823878045,0.0181446127071521,-3.12231188656916
1429364549.91397,-0.178069004202448,0.137250141878892,-9.72394775139391,-0.00192027527373284,-0.00203093374148011,0.00234651053324342,-1.98704787160069,0.0181677401891624,-3.1223080468279
1429364549.91897,-0.17716306833867,0.136014042478986,-9.92554292140603,-0.00186550139915198,-0.00177211291156709,0.000875160854775459,-1.98708982949942,0.0181788441415784,-3.1223044610736
1429364549.92897,-0.132871451870631,0.163573683322128,-9.69779682657123,-0.00114817661233246,0.000494012900162488,0.00157695764210075,-1.98708896658739,0.0181511724424986,-3.12230439179098
1429364549.94397,-0.158637889154069,0.122161366883758,-9.89785762662292,-0.00138491299003363,0.000257781066466123,0.0013842802727595,-1.98710258883607,0.0181292622471277,-3.12231775209657
1429364549.94897,-0.109934520658385,0.151441337846639,-9.76842577554583,-0.00176898145582527,-0.00258016539737582,0.0034043462947011,-1.98707730686029,0.0181318309744943,-3.12231471973764
1429364549.95897,-0.124774700320465,0.137030964436568,-9.78123148110509,-0.00176434218883514,-0.00134695647284389,0.00127091270405799,-1.98708359070892,0.0181258383466129,-3.12230850012932
1429364549.97897,-0.130421337038465,0.17071862317333,-9.6772076275289,-0.00140073872171342,0.000629881280474365,0.00156242097727954,-1.98706758870524,0.01810108977852,-3.12228230276129
1429364549.98897,-0.144540773811098,0.151567484976957,-9.9575267901659,-0.000932127004489303,-0.0016527222469449,0.00154468615073711,-1.98708011259068,0.0181032964604053,-3.12228731096659
1429364550.00397,-0.151794937057281,0.187721086302679,-9.65338251530528,-0.00140504771843553,-0.00231153168715537,0.00220812391489744,-1.9870687680762,0.0181264434568934,-3.12227127511611
1429364550.00897,-0.169824615209363,0.166997063633241,-9.9959135117054,-0.000901523162610829,-0.00248128990642726,0.00201191147789359,-1.98708970539256,0.0181458895155271,-3.1222777756082
1429364550.01897,-0.141187947118701,0.191910135490354,-9.68658043603003,0.000347738270647824,-0.000292710319627076,0.00261383457109332,-1.9870736374415,0.0181404709550971,-3.12226874732615
1429364550.03397,-0.1529028343671,0.143651067562914,-9.92022494125366,-0.000462922180304304,0.000616017554420978,0.00128991191741079,-1.98709355157607,0.018107001859395,-3.12228182040464
1429364550.03897,-0.11900593506014,0.167839706736151,-9.77363269653916,-0.00148485985118896,-0.0010726114269346,0.00120584876276553,-1.98708834784582,0.0181028101560174,-3.12227228975229
1429364550.04897,-0.129080023698416,0.165037801057938,-9.78691829456985,-0.00196452508680522,-0.0024127452634275,0.00169437506701797,-1.98706468367245,0.0181036935550804,-3.1222523982031
1429364550.06397,-0.0920202033811249,0.179654665958695,-9.85353099364042,-0.00030026090098545,-0.00333962077274919,0.000886427762452513,-1.98705138977693,0.018111915437903,-3.12225739169315
1429364550.06897,-0.117377100882446,0.184500973478705,-9.6667511154443,0.00103402021341026,3.75769741367549e-06,0.00230560265481472,-1.98702978773676,0.0180766463897851,-3.12225934625891
1429364550.07897,-0.142483649485046,0.160219166996144,-9.96731870086193,-0.00111558462958783,-0.0010717527475208,0.00162958109285682,-1.98703759289291,0.0180742532774439,-3.12226433853262
1429364550.09397,-0.155827635772619,0.194179706123844,-9.64243383578956,-0.00192186539061368,-0.00352157629095018,0.00329016312025487,-1.98703402983336,0.0181089160353428,-3.12224679863416
1429364550.09897,-0.174850973737706,0.171756734049413,-9.99802480477095,-0.00115475698839873,-0.00303065264597535,0.00173062470275909,-1.98704130884875,0.0181432002953146,-3.12224338610435
1429364550.10897,-0.161695230898075,0.196306580351014,-9.66782546667755,0.00123003381304443,-0.000559566484298557,0.00145599921233952,-1.9870500137025,0.018137756299121,-3.12224951865916
1429364550.12397,-0.190908794694394,0.149420864869701,-9.9531288474679,-0.00079790479503572,0.00157799920998514,0.0025342961307615,-1.98706186053801,0.0181198900886554,-3.12224991788733
1429364550.12897,-0.149404626120953,0.165751447486319,-9.72891560293436,-0.00180562562309206,-0.000185308730578981,0.00197918293997645,-1.98705814632566,0.0181138358624887,-3.12222739175535
1429364550.13897,-0.16642516376311,0.168236980691738,-9.83157167528868,-0.0019908188842237,-0.00174665939994156,0.000991176348179579,-1.98708182211883,0.0181339337278156,-3.12220815956653
1429364550.15397,-0.11027004535622,0.190137609392498,-9.80010510840118,-0.000155630696099252,-0.00457162410020828,0.00219955830834806,-1.98706605692508,0.0181693681025559,-3.12221389246671
1429364550.15897,-0.126613259125547,0.180637722179294,-9.70351637326181,0.000775486696511507,0.00137191964313388,0.00248919846490026,-1.98703793123523,0.0181205100988486,-3.1222148648807
1429364550.16897,-0.127249182408908,0.160438106976449,-9.91554175187349,-0.00036717695184052,-0.000780079339165241,0.0011022575199604,-1.98705031322374,0.0181180141574087,-3.12222123956406
1429364550.18397,-0.146884359528869,0.176456216977257,-9.66060895942748,-0.00255362573079765,-0.00451568327844143,0.00180039706174284,-1.98704681458151,0.0181531973817012,-3.12220430971597
1429364550.18897,-0.15318735953006,0.158559855481796,-9.99278515055179,3.83999868063256e-05,-0.0037346703466028,0.0016938695916906,-1.9870504359696,0.0181882014825869,-3.12221777974447
1429364550.19897,-0.141456206133449,0.170850597256236,-9.63609761850536,9.14626361918636e-05,-0.00139554392080754,0.000530808756593615,-1.98705205824975,0.0181829772185811,-3.12221968386333
1429364550.21397,-0.170699699277151,0.136411727426527,-9.99344916741848,-0.000179699971340597,0.00221261568367481,0.0016887376550585,-1.98706979547641,0.0181454667355996,-3.12222910326263
1429364550.21897,-0.133218210348533,0.156393544293381,-9.67241162542403,-0.00141869822982699,-0.00226644426584244,0.000733068969566375,-1.98707158479847,0.018151087486502,-3.12222079857523
1429364550.22897,-0.156634001985751,0.15967914183531,-9.89921137931943,-0.00121783011127263,-0.00213176640681922,0.00128133338876069,-1.98707130543529,0.0181662500864477,-3.12222053697263
1429364550.24397,-0.122567755727563,0.181397600635886,-9.73215210063755,-0.000414459558669478,-0.00281310919672251,0.00268858252093196,-1.98705974006063,0.0181876846622532,-3.12221864054651
1429364550.24897,-0.151135797295114,0.166703925905563,-9.79486662322581,0.00106279365718365,0.000596477068029344,0.00354632525704801,-1.98704430490613,0.0181670354073752,-3.12224153902363
1429364550.25897,-0.147782322148746,0.137080941058137,-9.83985201237798,-0.000859062012750655,0.000249999924562871,0.00260910345241427,-1.98704457360815,0.0181536893694573,-3.12224257980058
1429364550.27397,-0.156471249172091,0.149868316376256,-9.74055694088936,-0.000193740837858059,-0.00281325401738286,0.0032882655505091,-1.98702994975845,0.0181699542444965,-3.12225167340368
1429364550.27897,-0.154684913744591,0.133157337873615,-9.92256185976863,-0.000638195080682635,-0.00367665966041386,0.000908357731532305,-1.98706821846119,0.0181942845154783,-3.12225660505997
1429364550.28897,-0.128816842717584,0.147556778897718,-9.70709130913913,-0.0016817917348817,-0.000262580346316099,0.00161601614672691,-1.98705766451832,0.0181777044156356,-3.12224191617233
1429364550.30897,-0.131436861623405,0.145535383472173,-9.74147990095317,-0.00198384490795434,-8.66063055582345e-05,0.00232819514349103,-1.98704889853837,0.0181250195597472,-3.12224798140575
1429364550.31897,-0.134800657234387,0.153996639219485,-9.83779683341384,-0.00219285162165761,-0.00120920001063496,0.00179374869912863,-1.9870454715974,0.0181270196206384,-3.12222936133198
1429364550.33397,-0.122738792312378,0.184518965793122,-9.79013550305068,-0.000917691679205745,-0.00113665161188692,0.00111512851435691,-1.98704456658746,0.0181349898728579,-3.12223287011146
1429364550.33897,-0.141748174817348,0.177152820939291,-9.75493208772242,-0.00107119185850024,-0.000365846382919699,0.00152547075413167,-1.98704326717107,0.0181237489838941,-3.12223079028156
1429364550.34897,-0.165824092597421,0.139098664955562,-9.8698379853189,0.00124216522090137,-0.00158542883582413,0.0019816062413156,-1.9870683388771,0.0181411834225984,-3.12226117501112
1429364550.36397,-0.174039346827567,0.158056399471685,-9.74508347840309,-0.00141013495158404,-0.00306813232600689,0.00188228953629732,-1.98707045770417,0.0181653856038588,-3.12224676156151
1429364550.36897,-0.175987448688038,0.140228500102553,-9.88845968368053,-0.000548620417248458,-0.00182499294169247,0.00162022619042546,-1.98708976564264,0.0181880312225121,-3.12224842656362
1429364550.37897,-0.140638478276087,0.169297833122592,-9.77965677913427,-0.000942600483540446,0.00149110588245094,0.00176110910251737,-1.98708957622499,0.0181621140518879,-3.1222401306998
1429364550.39397,-0.147343200079119,0.132908870404726,-9.82241338632107,-0.00139414193108678,0.00202290201559663,0.000868863833602518,-1.98709895394251,0.0181186158743745,-3.1222401416352
1429364550.39897,-0.127020040694997,0.156275635268446,-9.8591318823874,-0.00201492803171277,-8.77086422406137e-05,0.00225372053682804,-1.98708695259017,0.0181135573192469,-3.12223128948568
1429364550.40897,-0.132066610894306,0.173974373566266,-9.71344740016758,-0.0014413456665352,-0.00218048738315701,0.0014009727165103,-1.98708828142598,0.0181212988707663,-3.12220698135552
1429364550.42897,-0.127579044550937,0.198827093538269,-9.63000163971782,0.000176424422534183,0.00146951084025204,0.0016312887892127,-1.98708633333267,0.0181114616392513,-3.12220428499755
1429364550.43897,-0.163027812942397,0.159808339439239,-9.97486020228267,0.000627814559265971,0.000310722272843122,0.00123851746320724,-1.98710594133865,0.0181052037101126,-3.12222693715644
1429364550.45397,-0.149767486350285,0.187878249625768,-9.66225438854694,-0.00290211383253336,-0.000914067029953003,0.00291662034578621,-1.98709880240302,0.0181067553487439,-3.1221958450381
1429364550.45897,-0.171415976054035,0.155177172507253,-9.96240871698856,-0.00178716972004622,-0.00185003795195371,0.000298816681606695,-1.98714475900926,0.018136320277667,-3.12219337550074
1429364550.46897,-0.146147414423292,0.178179113513418,-9.71614087703526,-0.0006421142606996,0.000899792416021228,0.00172890396788716,-1.98714424075645,0.01811890748969,-3.1221870267932
1429364550.48397,-0.158035630678292,0.145882379412092,-9.8675256167233,-0.000659068988170475,0.00346120097674429,0.00181087909732014,-1.98715834306062,0.018069745589,-3.1221876384933
1429364550.48897,-0.13618364515854,0.168903025118727,-9.82262264515757,-0.00147978833410889,-5.49742253497243e-07,0.00241763098165393,-1.98715600226725,0.0180669945284432,-3.12218558740777
1429364550.49897,-0.125787466692738,0.184483255158924,-9.733538002038,-0.0016545212129131,-0.00176901533268392,0.00239858590066433,-1.98713060446121,0.0180683827821248,-3.12216461821665
1429364550.51397,-0.121442715486698,0.189658155312482,-9.89939375014901,-0.000970655411947519,-0.00265922979451716,0.00133215042296797,-1.98713202473391,0.0180781413491555,-3.1221564178989
1429364550.51897,-0.113376496072114,0.207137332575489,-9.62948492236733,-5.07042459503282e-05,-5.84077788516879e-05,0.00223756255581975,-1.9871021180223,0.0180539753592735,-3.12215099267609
1429364550.52897,-0.147359557558876,0.160627473802399,-9.9717353482604,0.000150307969306596,0.000225963245611638,0.000737027090508491,-1.98713110914966,0.0180420920148639,-3.12217061681636
1429364550.54397,-0.148526071454445,0.177086368106958,-9.63161550465524,-0.00158829602878541,-0.00113294878974557,0.000930522452108562,-1.98713221103004,0.0180429398697251,-3.12215794659252
1429364550.54897,-0.161660561443493,0.143675772745907,-9.98474446743727,-0.00187153555452824,-0.00298438360914588,0.00110460387077183,-1.98714148944234,0.0180821565535674,-3.12214676916346
1429364550.55897,-0.143930606023502,0.179078930163663,-9.68659855620861,-0.00132094393484294,-0.000619932485278696,0.00145059719216079,-1.98714028489466,0.0180763102270249,-3.12212777054377
1429364550.57397,-0.168681089463737,0.155633994630352,-9.91298622217178,0.000355652853613719,-0.000684998696669936,0.00268895900808275,-1.98713369902931,0.0180692434286844,-3.12213800702422
1429364550.57897,-0.154841419480555,0.168174765643105,-9.77845500212908,-0.000751822779420763,-0.000610500224865973,-0.000564325368031859,-1.98717512716772,0.0180731588990626,-3.12214167386522
1429364550.58897,-0.147745643400168,0.171021990034077,-9.78871511485875,-0.0021989531815052,-0.00157387275248766,0.000909867696464062,-1.9871835705349,0.0180771462418043,-3.12212130491871
1429364550.60397,-0.1343206551651,0.18296424716441,-9.84163246605396,-0.000615877215750515,-0.00321970786899328,0.00211548828519881,-1.98717002480644,0.0180952410082946,-3.12212738592184
1429364550.60897,-0.113916877425974,0.192133094058651,-9.68604326041341,-0.000110554581624456,0.00127910566516221,0.00132885843049735,-1.98714487112274,0.018055457295239,-3.1221338387153
1429364550.61897,-0.14785454713474,0.150990233078273,-9.92024130786657,-0.00124165858142078,-0.00234384485520422,0.000292669166810811,-1.98716444975539,0.0180726417181446,-3.12214147472746
1429364550.63397,-0.145784161468316,0.16177514600018,-9.68413596548736,-0.00223923218436539,-0.00101400492712855,0.00130361679475754,-1.98717139655825,0.0180711844243088,-3.12213268976546
1429364550.63897,-0.17278629629286,0.131679502139706,-9.94623382725716,-0.00306887226179242,-0.00431108102202415,0.00186046271119267,-1.98718772764848,0.0181221472151112,-3.12212433420381
1429364550.64897,-0.146942820850993,0.160560399915557,-9.72957319006026,-0.00183365913107991,0.000891643285285681,0.00230591977015138,-1.98717785500295,0.0181047599831307,-3.12211096772241
1429364550.66397,-0.159964351984859,0.135729709112272,-9.87786697799563,-0.000362114486051723,0.00250817113555968,0.00125469290651381,-1.98719938010955,0.0180715945017112,-3.12213422592706
1429364550.66897,-0.148401084234752,0.151941295858566,-9.81095091206431,-0.0001662906142883,-0.000151387328514829,0.00198862492106855,-1.98721626603817,0.0180705320059607,-3.12214279683144
1429364550.67897,-0.137422301841713,0.161452544716001,-9.76719360340238,0.000273077806923538,-0.00204671849496663,0.00386758823879063,-1.98718203317311,0.0180768913848553,-3.12214887199793
1429364550.69397,-0.135185546632437,0.172480025088973,-9.86286230108738,0.000523901777341962,-0.00301426742225885,0.00212365528568625,-1.98717868469933,0.0181073393778362,-3.12215842061472
1429364550.69897,-0.117675161380414,0.181256420333218,-9.66736427890658,-0.000437705661170185,0.000377663818653673,0.00222538667730987,-1.98716378281511,0.0180720098903522,-3.12215877924099
1429364550.70897,-0.150277527364809,0.137037339378428,-9.94206151000857,0.000979855307377875,-0.00112877192441374,0.0022499025799334,-1.98718475148397,0.0180763187038587,-3.1221896344523
1429364550.72897,-0.153109709450277,0.120542159050936,-9.95908044934869,-0.00244804611429572,-0.00339212408289313,0.00196679844520986,-1.98719133978049,0.0181115194351166,-3.12217671121948
1429364550.73897,-0.13186001893892,0.154201459342893,-9.72179320370853,-0.0016333032399416,-0.00163332442753017,0.00293159764260054,-1.98717355838549,0.0181021762963247,-3.12217125898876
1429364550.75897,-0.152252681628987,0.145827306490298,-9.80536171375513,-0.00189592933747917,0.00156215578317642,0.002035076264292,-1.9871923051683,0.0180641644000918,-3.12218561925851
1429364550.76897,-0.138209415365104,0.163499850900937,-9.7669597946465,-0.00256275804713368,-0.00103341054636985,0.00114566832780838,-1.9871901789012,0.0180615347240603,-3.12216320176655
1429364550.78397,-0.129600102049764,0.169269173283689,-9.86338486365676,-0.000844382564537227,-0.00343449111096561,0.00291616795584559,-1.98718306447385,0.0180859183558976,-3.12217036314096
1429364550.78897,-0.115558790280949,0.173349446600955,-9.66905997690856,-0.000736346584744751,-0.000342578743584454,0.00155392230954021,-1.98718170367623,0.0180616446305357,-3.12216955104019
1429364550.79897,-0.15995257021552,0.130833653299557,-9.93709775012135,-0.000546737166587263,-0.000910992617718875,0.00131418672390282,-1.98721340404807,0.0180637930035919,-3.12219655441095
1429364550.81397,-0.153185103640892,0.144986873610783,-9.67034183341265,-0.000798178662080318,-0.00296626472845674,0.00219146418385208,-1.98721272463623,0.0180814275360246,-3.12219120545525
1429364550.81897,-0.169598514835909,0.122371986560291,-9.95228129072785,-0.000505620206240565,-0.00344177661463618,0.00121272553224117,-1.98725736413146,0.0181214026346458,-3.12220068368082
1429364550.82897,-0.153605849803612,0.162139266604837,-9.72706792924106,-0.00187922664918005,-0.000788680335972458,0.0010524372337386,-1.98726329140409,0.0181217845876621,-3.12218727856233
1429364550.84397,-0.1458787626829,0.149543988925871,-9.88676340115666,-0.000689774809870869,0.00256433081813157,0.00114077306352556,-1.98727300725564,0.0180820131505857,-3.12218821858046
1429364550.84897,-0.14865237384839,0.17230037593944,-9.80357366129458,-0.000983045785687864,0.00173082761466503,0.00127567129675299,-1.98728409368351,0.0180628511574001,-3.12218709529506
1429364550.85897,-0.135103339108545,0.188386381810997,-9.77559493652284,-0.00299038900993764,-0.0023276605643332,0.00127765967044979,-1.98727424882436,0.0180736664267825,-3.12215904279029
1429364550.87397,-0.141190650532441,0.199471072263923,-9.85762732304335,-0.00103463465347886,-0.00245536048896611,0.00162018684204668,-1.98727998521605,0.0180976394678303,-3.12214215451412
1429364550.87897,-0.117731403345987,0.207495297433995,-9.68119406681657,-0.000293095101369545,0.000607371737714857,0.00134593877010047,-1.9872541852502,0.0180482746493738,-3.12213261374647
1429364550.88897,-0.151753709997749,0.158745349850226,-9.91483448038697,-0.00120606739073992,-0.00146722118370235,0.000774313230067492,-1.98727167227006,0.0180544066681802,-3.12213857886105
1429364550.90397,-0.170123671221174,0.169745850884728,-9.69796458435357,-0.00200031138956547,-0.00366691662929952,0.00251511624082923,-1.98726483107527,0.0180886621329165,-3.12212417577735
1429364550.90897,-0.16730539893005,0.148616023893375,-9.92530443647504,-0.00293047190643847,-0.00239852257072926,0.00282365083694458,-1.98727105612336,0.0181170438062292,-3.12210755431045
