gps_time,roll,pitch,yaw
1429364554.80431,0,-2.537872,192.6125
1429364554.89979,0,-3.362274,192.3513
1429364555.0343,0,-3.320496,192.177
1429364555.18762,0,-3.443665,192.8478
1429364555.2125,0,-3.264465,192.7452
1429364555.30051,0,-2.506836,192.6835
1429364555.40162,0,-1.478363,192.6651
1429364555.50589,0,-2.56839,192.431
1429364555.60474,0,-1.327576,192.9518
1429364555.70041,0,-1.757599,192.9664
1429364555.80168,0,-1.459625,192.7991
1429364555.90056,0,-2.527527,192.5579
1429364556.03625,0,-2.620117,192.7104
1429364556.21419,0,-1.566437,192.9588
1429364556.22235,0,-1.78125,193.1706
1429364556.29957,0,-2.174957,192.9155
1429364556.40388,0,-3.50238,192.6111
1429364556.50538,0,-3.271027,192.8209
1429364556.60335,0,-2.482697,193.282
1429364556.70614,0,-2.994385,193.0102
1429364556.80414,0,-3.815674,192.9485
1429364556.89953,0,-3.578827,193.2403
1429364557.03572,0,-3.316498,193.2075
1429364557.21294,0,-3.797913,192.5927
1429364557.22263,0,-2.407013,193.0059
1429364557.30079,0,-3.348816,193.0367
1429364557.403,0,-3.635437,192.9316
1429364557.50656,0,-2.545776,193.0163
1429364557.60249,0,-2.366516,193.0349
1429364557.70016,0,-4.138702,193.347
1429364557.8009,0,-4.072083,192.9407
1429364557.90062,0,-3.508759,193.1155
1429364558.23831,0,-4.575806,193.1419
1429364558.24565,0,-2.420288,192.8892
1429364558.25144,0,-4.503937,193.1006
1429364558.29958,0,-3.390564,192.9378
1429364558.4028,0,-3.205902,192.7884
1429364558.50562,0,-3.183075,192.9819
1429364558.60202,0,-2.791504,193.0842
1429364558.70116,0,-2.926941,192.9382
1429364558.80512,0,-3.882294,192.9173
1429364558.89952,0,-3.599152,193.0157
1429364559.04077,0,-3.438232,193.0334
1429364559.24063,0,-3.784454,193.2904
1429364559.25184,0,-3.089783,193.0422
1429364559.30195,0,-2.917908,193.1231
1429364559.40635,0,-3.075439,192.9177
1429364559.50486,0,-3.078522,193.002
1429364559.60127,0,-3.954346,193.3238
1429364559.70014,0,-2.959869,193.352
1429364559.80016,0,-2.88855,192.9369
1429364559.90014,0,-2.880066,193.5628
1429364560.26286,0,-3.52655,193.5529
1429364560.26979,0,-2.262238,193.5695
1429364560.275,0,-3.172363,193.2231
1429364560.29903,0,-2.682983,193.5708
1429364560.40246,0,-2.834045,193.4987
1429364560.50852,0,-2.708099,193.5635
1429364560.60109,0,-2.47583,193.5825
1429364560.6998,0,-2.960571,193.4996
1429364560.80354,0,-2.867035,193.5141
1429364560.90039,0,-3.57074,193.6473
1429364561.04171,0,-3.73172,193.6222
1429364561.24646,0,-3.159729,193.7598
1429364561.25368,0,-3.86972,193.5325
1429364561.30003,0,-3.674133,193.704
1429364561.40441,0,-3.516602,193.5034
1429364561.50521,0,-3.951599,193.6283
1429364561.6012,0,-4.13208,193.4817
1429364561.69905,0,-3.299866,193.2296
1429364561.80214,0,-3.253021,193.4195
1429364561.89976,0,-3.426422,193.5136
1429364562.03827,0,-4.284637,193.309
1429364562.23546,0,-3.978851,193.0163
1429364562.24561,0,-3.144806,192.3874
1429364562.29911,0,-3.182404,192.3268
1429364562.40588,0,-2.772369,192.0594
1429364562.5052,0,-1.619385,191.8475
1429364562.60236,0,-0.4325562,191.0728
1429364562.70067,0,-2.240295,190.8964
1429364562.80143,0,-2.805023,190.0021
1429364562.89993,0,-1.735779,189.1541
1429364563.03555,0,-2.471191,188.5965
1429364563.25858,0,-0.9866638,187.8567
1429364563.26276,0,-2.536926,186.3718
1429364563.2994,0,-0.513092,185.3515
1429364563.40342,0,-1.636902,184.0509
1429364563.50341,0,-1.958344,182.8876
1429364563.60244,0,-1.297455,181.3105
1429364563.70011,0,-0.4136353,179.3931
1429364563.80124,0,-0.5342712,177.9505
1429364563.90033,0,-0.6211853,176.1067
1429364564.23471,0,-0.7319336,174.1956
1429364564.24642,0,-1.460236,172.3519
1429364564.25834,0,-0.5465698,170.485
1429364564.2997,0,-1.207001,168.3303
1429364564.40242,0,-0.7938538,166.1503
1429364564.50953,0,-1.124481,164.1597
1429364564.60127,0,-1.474121,161.8526
1429364564.69993,0,-0.6932068,159.8289
1429364564.80555,0,-1.271454,157.7959
1429364564.9008,0,-1.596222,155.64
1429364565.03707,0,-3.018341,153.0452
1429364565.23159,0,-0.871582,151.2356
1429364565.24912,0,-0.9281311,148.685
1429364565.30363,0,-2.864807,146.523
1429364565.40251,0,-1.180237,144.5524
1429364565.50732,0,-0.7293396,142.841
1429364565.60308,0,-2.08963,140.0478
1429364565.7035,0,-0.6899414,138.1333
1429364565.80219,0,-1.549469,135.7602
1429364565.90105,0,-2.460205,133.0725
1429364566.0352,0,-0.5428162,131.3315
1429364566.18752,0,0.2748536,129.6664
1429364566.22377,0,-0.5155029,127.8729
1429364566.30041,0,-1.564575,125.4394
1429364566.40209,0,-0.9487305,123.7185
1429364566.50662,0,-3.208221,120.8322
1429364566.60368,0,-0.01846313,119.7566
1429364566.70204,0,-1.271545,117.3253
1429364566.80262,0,-1.616852,115.3745
1429364566.90082,0,-1.532654,112.9271
1429364567.03055,0,-2.353027,110.9968
1429364567.18172,0,-0.5572815,109.6312
1429364567.21058,0,-2.891144,106.2572
1429364567.29926,0,-1.235168,105.3477
1429364567.4023,0,-2.936615,103.0326
1429364567.50465,0,-2.943085,100.2646
1429364567.60483,0,-2.187042,98.60069
1429364567.70027,0,-3.114044,95.97017
1429364567.80008,0,-3.232117,94.18595
1429364567.90062,0,-2.901917,92.89473
1429364568.03136,0,-3.673035,89.6535
1429364568.18766,0,-3.377319,87.536
1429364568.21756,0,-3.475525,84.77364
1429364568.29974,0,-4.04303,82.96416
1429364568.40353,0,-4.508911,80.40699
1429364568.50362,0,-3.831512,77.65827
1429364568.60277,0,-4.9505,75.286
1429364568.7011,0,-4.237579,73.07024
1429364568.80145,0,-5.57663,70.69357
1429364568.89877,0,-4.357391,68.73068
1429364569.03288,0,-5.652893,66.46274
1429364569.22285,0,-5.558228,64.01981
1429364569.23133,0,-4.850922,62.09621
1429364569.30059,0,-4.411896,59.73921
1429364569.40451,0,-5.316895,56.92558
1429364569.50542,0,-5.251862,54.15361
1429364569.60489,0,-5.456696,52.20225
1429364569.69935,0,-5.858521,49.52998
1429364569.80334,0,-5.316284,47.31274
1429364569.89958,0,-6.001892,44.87669
1429364570.2211,0,-5.393921,42.93154
1429364570.23271,0,-6.079376,40.10876
1429364570.24164,0,-5.71225,38.08556
1429364570.30194,0,-5.870148,35.45365
1429364570.40296,0,-5.931458,33.64125
1429364570.50442,0,-5.221466,31.30088
1429364570.60389,0,-4.305908,29.75167
1429364570.70005,0,-5.531067,27.85989
1429364570.80288,0,-5.585419,26.04602
1429364570.90001,0,-5.542908,24.82374
1429364571.03051,0,-5.132446,23.16719
1429364571.22354,0,-4.682343,22.1521
1429364571.23553,0,-4.576691,20.81129
1429364571.30161,0,-5.08136,19.86254
1429364571.40131,0,-3.750824,19.01012
1429364571.5056,0,-4.613831,18.17214
1429364571.60563,0,-2.602234,17.60982
1429364571.6996,0,-2.121552,17.14122
1429364571.80124,0,-5.35437,16.72433
1429364571.90111,0,-4.526428,16.50907
1429364572.03609,0,-3.81189,16.35232
1429364572.2102,0,-4.15152,16.11392
1429364572.21661,0,-2.39389,15.98088
1429364572.29865,0,-2.832092,15.67212
1429364572.40044,0,-2.335175,15.78942
1429364572.50548,0,-2.852448,15.28986
1429364572.60602,0,-5.057495,14.90321
1429364572.7002,0,-2.383118,14.92253
1429364572.80206,0,-3.962372,14.64427
1429364572.90239,0,-0.5168152,14.5124
1429364573.03231,0,-1.579681,14.58101
1429364573.15752,0,-2.282898,14.34199
1429364573.20733,0,-2.695374,14.43575
1429364573.2988,0,-2.276001,13.96963
1429364573.40245,0,-3.205933,14.06045
1429364573.50413,0,-2.580353,14.00254
1429364573.60277,0,-2.379059,13.69888
1429364573.69969,0,-2.290009,13.93617
1429364573.80297,0,-1.441956,13.86155
1429364573.90174,0,-1.598572,13.87951
1429364574.03677,0,-1.620331,13.8921
1429364574.24539,0,-3.231842,13.8755
1429364574.25156,0,-0.02209473,13.79306
1429364574.30072,0,-3.084045,13.48481
1429364574.40752,0,-3.869476,13.51872
1429364574.50537,0,-3.103668,13.67803
1429364574.60354,0,-4.097809,13.62517
1429364574.70025,0,-2.463013,13.58459
1429364574.80099,0,-3.584534,13.53343
1429364574.90031,0,-2.111115,13.7559
1429364575.03382,0,-3.162964,13.81857
1429364575.21847,0,-2.907562,13.80265
1429364575.22567,0,-2.801666,13.78704
1429364575.29884,0,-3.156281,13.73991
1429364575.4033,0,-3.169067,13.74667
1429364575.50434,0,-3.301208,14.10863
1429364575.6022,0,-3.733612,13.97476
1429364575.70229,0,-4.213562,14.06088
1429364575.80324,0,-3.757416,13.96603
1429364575.89958,0,-3.579193,13.86681
1429364576.02718,0,-3.548004,13.8248
1429364576.25737,0,-3.344055,13.89708
1429364576.26416,0,-3.431274,13.67735
1429364576.30047,0,-3.03653,13.75536
1429364576.40305,0,-3.219421,13.773
1429364576.50677,0,-3.747681,13.71345
1429364576.60175,0,-2.852844,13.60752
1429364576.70021,0,-3.193237,13.60553
1429364576.80197,0,-3.532074,13.61932
1429364576.89953,0,-3.329926,13.27931
1429364577.03661,0,-2.862915,13.35443
1429364577.21758,0,-3.666199,13.42018
1429364577.22779,0,-3.497498,13.13971
1429364577.29999,0,-3.315887,12.95516
1429364577.40286,0,-3.499939,12.85058
1429364577.50506,0,-3.402008,12.69769
1429364577.602,0,-3.628693,12.30457
1429364577.70635,0,-3.660858,12.03123
1429364577.80139,0,-3.719299,11.98869
1429364577.90147,0,-3.628113,11.50537
1429364578.04445,0,-3.57489,11.21616
1429364578.30917,0,-3.074554,10.83857
1429364578.31516,0,-3.386292,10.32371
1429364578.3202,0,-3.796631,9.899398
1429364578.40467,0,-3.431458,9.209373
1429364578.50911,0,-3.766144,8.51446
1429364578.60272,0,-3.971527,7.845453
1429364578.70056,0,-3.75946,6.979473
1429364578.80248,0,-4.172913,6.059911
1429364578.90064,0,-3.63913,5.031025
1429364579.03661,0,-3.709503,4.177594
1429364579.24944,0,-3.346283,3.244164
1429364579.25774,0,-3.510864,2.01462
1429364579.30165,0,-2.799255,0.9075781
1429364579.40563,0,-3.25882,359.8913
1429364579.50734,0,-3.605286,358.6367
1429364579.60336,0,-3.4505,357.2245
1429364579.70387,0,-3.410919,355.9596
1429364579.80188,0,-3.040833,354.2571
1429364579.90057,0,-3.334137,352.8094
1429364580.2539,0,-4.108215,351.1578
1429364580.26151,0,-3.749359,349.5416
1429364580.26925,0,-3.506073,347.6032
1429364580.30165,0,-3.413086,345.9703
1429364580.40134,0,-3.577972,344.1894
1429364580.50362,0,-3.195068,342.3361
1429364580.60273,0,-2.883667,340.4388
1429364580.7004,0,-3.680298,338.8737
1429364580.80206,0,-3.995361,337.0189
1429364580.90142,0,-3.347382,335.0084
1429364581.03384,0,-3.706879,333.184
1429364581.25162,0,-3.855286,331.1845
1429364581.25982,0,-4.702698,329.417
1429364581.30104,0,-4.312927,327.3372
1429364581.40326,0,-4.856049,325.1813
1429364581.50696,0,-4.423279,323.0685
1429364581.60375,0,-3.67865,321.0081
1429364581.69992,0,-3.517273,318.6506
1429364581.80365,0,-4.553955,317.0697
1429364581.90039,0,-4.652008,314.5393
1429364582.04269,0,-3.130768,312.1783
1429364582.25014,0,-3.669037,310.1169
1429364582.25446,0,-3.765472,307.2701
1429364582.2993,0,-3.289398,305.1045
1429364582.40325,0,-2.849304,302.7006
1429364582.50738,0,-4.649994,300.5019
1429364582.60253,0,-2.074768,298.1425
1429364582.70004,0,-4.83136,295.9659
1429364582.80231,0,-3.409271,293.4164
1429364582.90009,0,-3.509918,290.6589
1429364583.03255,0,-3.690826,288.2955
1429364583.28155,0,-4.287109,286.2783
1429364583.30024,0,-3.787628,283.5606
1429364583.31452,0,-3.571014,280.8719
1429364583.40361,0,-3.84079,278.1731
1429364583.50472,0,-3.59906,275.7777
1429364583.60403,0,-3.365845,273.2535
1429364583.69993,0,-3.86377,271.2905
1429364583.8025,0,-3.102814,268.2101
1429364583.90166,0,-4.116486,265.6119
1429364584.0339,0,-4.130554,262.4315
1429364584.27956,0,-3.824585,259.4128
1429364584.28455,0,-3.052551,256.9124
1429364584.30367,0,-3.660004,254.1315
1429364584.40323,0,-4.085236,251.9093
1429364584.50638,0,-3.020081,248.6162
1429364584.60637,0,-3.865417,245.9455
1429364584.69997,0,-4.076538,242.8875
1429364584.80698,0,-4.107666,240.1831
1429364584.90054,0,-4.403473,237.1699
1429364585.04158,0,-3.697296,233.9101
1429364585.30204,0,-4.274658,231.834
1429364585.30776,0,-4.700562,228.5349
1429364585.31426,0,-4.674713,226.3234
1429364585.40547,0,-4.812408,223.0415
1429364585.50754,0,-5.544983,220.2346
1429364585.61058,0,-5.573151,217.503
1429364585.70027,0,-4.644592,214.6868
1429364585.80182,0,-5.908386,212.3705
1429364585.90169,0,-5.468689,210.0705
1429364586.03394,0,-5.069855,207.4335
1429364586.25726,0,-3.184021,205.7396
1429364586.26554,0,-4.475616,204.1909
1429364586.30075,0,-4.158051,202.472
1429364586.40468,0,-4.554352,201.0404
1429364586.50634,0,-3.632324,199.4934
1429364586.60642,0,-4.177795,198.4249
1429364586.69998,0,-2.585999,197.6097
1429364586.80236,0,-2.716614,197.1335
1429364586.89871,0,-2.792206,196.1836
1429364587.02883,0,-2.243958,195.6966
1429364587.24549,0,-2.517914,195.3598
1429364587.25862,0,-3.231415,194.8925
1429364587.30044,0,-2.836975,194.7
1429364587.40355,0,-3.228088,194.0927
1429364587.50434,0,-3.266235,193.8172
1429364587.60809,0,-2.885345,193.6874
1429364587.70128,0,-3.3461,193.3011
1429364587.80213,0,-2.599335,192.8344
1429364587.90138,0,-2.724701,192.6784
1429364588.03475,0,-2.435181,192.7173
1429364588.24361,0,-2.618713,192.5629
1429364588.24932,0,-2.177734,192.7936
1429364588.29979,0,-2.483673,192.5651
1429364588.40697,0,-3.91214,192.0533
1429364588.50519,0,-4.526428,191.9144
1429364588.60437,0,-3.239594,192.1616
1429364588.71016,0,-3.554138,192.2237
1429364588.80405,0,-3.323334,192.1673
1429364588.89994,0,-3.098389,192.6853
1429364589.03014,0,-3.020691,192.2256
1429364589.22068,0,-2.178284,192.6016
1429364589.22883,0,-3.190155,192.5299
1429364589.29973,0,-3.204254,192.155
1429364589.40271,0,-2.859955,192.6823
1429364589.50511,0,-1.632874,192.2948
1429364589.60176,0,-3.65506,192.0738
1429364589.70061,0,-2.801331,192.414
1429364589.80497,0,-3.082947,191.8599
1429364589.89973,0,-3.49823,192.7017
1429364590.2255,0,-3.047852,191.8075
1429364590.24062,0,-2.60614,192.0419
1429364590.2472,0,-3.080688,191.7923
1429364590.29984,0,-2.843811,192.0277
1429364590.40596,0,-3.248627,192.3423
1429364590.5038,0,-3.600281,192.1638
1429364590.60429,0,-3.816284,192.2588
1429364590.70074,0,-3.324921,192.2475
1429364590.80164,0,-2.915863,192.1574
1429364590.89929,0,-3.606903,192.0258
1429364591.03731,0,-3.454987,192.456
1429364591.23862,0,-2.821594,192.72
1429364591.24781,0,-2.998138,192.9432
1429364591.30159,0,-3.761383,192.5465
1429364591.40364,0,-3.070831,192.6518
1429364591.50403,0,-2.865723,192.5223
1429364591.60104,0,-3.053192,193.0577
1429364591.70085,0,-3.494781,192.4523
1429364591.80236,0,-3.310974,192.7125
1429364591.89952,0,-3.561981,192.8531
1429364592.0318,0,-2.871246,192.8328
1429364592.27661,0,-3.645447,192.7288
1429364592.28612,0,-3.925079,192.6223
1429364592.30112,0,-2.869354,192.6493
1429364592.40455,0,-3.497345,192.5107
1429364592.50408,0,-3.438934,192.5894
1429364592.60102,0,-3.204315,192.6865
1429364592.70375,0,-2.76767,192.6309
1429364592.80257,0,-2.776276,192.2793
1429364592.89951,0,-3.276672,191.7931
1429364593.04234,0,-2.762482,191.8003
1429364593.25178,0,-3.148804,191.4206
1429364593.26045,0,-2.678528,191.062
1429364593.29925,0,-2.681488,190.234
1429364593.40086,0,-3.138763,189.8306
1429364593.50544,0,-1.920013,188.9557
1429364593.60279,0,-4.460052,187.9588
1429364593.70076,0,-2.931549,187.1842
1429364593.80236,0,-3.014496,185.9555
1429364593.89951,0,-2.05722,184.8842
1429364594.03998,0,-2.582428,183.3862
1429364594.23853,0,-1.748871,181.7806
1429364594.24436,0,-0.8736877,180.3711
1429364594.29962,0,-1.553467,178.9241
1429364594.40589,0,-0.7808228,177.2942
1429364594.50411,0,0.2271556,175.6349
1429364594.60266,0,-1.159851,173.5601
1429364594.69927,0,-1.011322,171.7745
1429364594.80325,0,-1.207611,169.266
1429364594.89917,0,-1.297668,167.1815
1429364595.03611,0,-2.094604,165.1356
1429364595.15431,0,-1.294617,162.6229
1429364595.20598,0,-0.6399231,160.6773
1429364595.30104,0,-0.6603699,158.1179
1429364595.40495,0,-1.761627,155.1337
1429364595.50437,0,-2.960693,152.3942
1429364595.60272,0,-2.391235,149.9239
1429364595.70437,0,-1.248688,147.6142
1429364595.8028,0,-1.93985,144.7222
1429364595.90003,0,-1.469666,141.9831
1429364596.03294,0,-2.740356,138.3887
1429364596.15782,0,-2.44928,136.1131
1429364596.20752,0,-2.953156,132.4914
1429364596.30063,0,-0.694397,130.607
1429364596.40722,0,-0.3218079,128.4902
1429364596.50399,0,-1.142975,125.596
1429364596.60342,0,0.3301033,123.204
1429364596.70149,0,0.285762,120.3713
1429364596.80503,0,0.130867,117.9279
1429364596.90091,0,-1.344025,114.0025
1429364597.03173,0,-1.631439,111.3891
1429364597.15474,0,-3.038757,107.9183
1429364597.2029,0,-2.137207,105.8297
1429364597.30067,0,-1.998901,103.267
1429364597.40349,0,-2.865784,99.77164
1429364597.50678,0,-2.548401,97.76059
1429364597.60308,0,-3.522736,94.51989
1429364597.69961,0,-3.947815,91.80402
1429364597.80299,0,-5.230133,88.88235
1429364597.89936,0,-3.558655,86.64027
1429364598.03542,0,-3.377258,83.5215
1429364598.20982,0,-4.075165,80.6432
1429364598.21747,0,-4.512024,77.97061
1429364598.3003,0,-4.51474,75.22298
1429364598.40846,0,-3.761566,72.58682
1429364598.50572,0,-4.711609,69.79347
1429364598.60325,0,-4.866974,67.11357
1429364598.70072,0,-5.659393,65.02592
1429364598.80183,0,-3.940887,62.17434
1429364598.90007,0,-4.752686,59.4357
1429364599.03268,0,-5.149109,56.65482
1429364599.22735,0,-5.321198,53.77538
1429364599.23454,0,-4.640076,51.34185
1429364599.30578,0,-5.801178,48.85592
1429364599.40668,0,-6.115173,46.30027
1429364599.5049,0,-6.533813,43.61102
1429364599.60105,0,-5.410675,40.6395
1429364599.70609,0,-5.423401,37.96706
1429364599.80154,0,-6.439392,35.13699
1429364599.9007,0,-5.971741,32.44626
1429364600.22485,0,-5.01001,30.26604
1429364600.23934,0,-7.078979,27.72704
1429364600.24606,0,-5.332214,25.62892
1429364600.30627,0,-5.360321,23.46632
1429364600.40475,0,-5.200165,21.8963
1429364600.50464,0,-2.671814,20.1235
1429364600.60261,0,-3.892059,19.03568
1429364600.69977,0,-4.604187,17.8008
1429364600.8066,0,-2.682037,16.6696
1429364600.9007,0,-1.602722,16.14217
1429364601.03084,0,-4.141815,15.33932
1429364601.1796,0,-3.499603,14.72956
1429364601.20365,0,-3.943115,14.57568
1429364601.3023,0,-3.719391,14.60928
1429364601.40482,0,0.1090984,14.47691
1429364601.5054,0,-2.515106,14.28815
1429364601.60265,0,-4.0466,13.90335
1429364601.70003,0,-3.879913,13.56447
1429364601.80077,0,-2.983032,13.42629
1429364601.89885,0,-2.961395,13.37815
1429364602.03129,0,-1.552338,12.90742
1429364602.17392,0,-1.421906,13.16122
1429364602.20492,0,-1.893921,12.79855
1429364602.29893,0,-4.518402,12.86898
1429364602.40299,0,-2.746735,12.78778
1429364602.504,0,-3.781464,12.78666
1429364602.60656,0,-0.6159973,12.60719
1429364602.69963,0,-4.03595,13.10081
1429364602.80322,0,-2.014404,12.93238
1429364602.9034,0,-1.645264,13.12077
1429364603.03564,0,-2.138763,13.09285
1429364603.20545,0,-2.297577,12.98453
1429364603.21456,0,-2.468811,13.23179
1429364603.30073,0,-3.024139,12.99687
1429364603.40388,0,-4.163422,13.31825
1429364603.50472,0,-3.368774,13.46196
1429364603.60055,0,-3.254456,13.40868
1429364603.70226,0,-3.314789,13.2885
1429364603.801,0,-2.713531,13.57702
1429364603.90003,0,-4.169037,13.30739
1429364604.03533,0,-3.036774,13.46921
1429364604.21319,0,-2.432373,13.41562
1429364604.22246,0,-3.269531,13.29949
1429364604.3004,0,-4.651672,13.30977
1429364604.40193,0,-4.046967,13.32696
1429364604.50496,0,-3.615875,13.01727
1429364604.60421,0,-2.818451,13.2007
1429364604.70169,0,-2.719116,13.30517
1429364604.80229,0,-3.21936,13.12578
1429364604.90005,0,-3.788544,13.13986
1429364605.03598,0,-3.147278,13.16404
1429364605.24642,0,-3.242432,12.91458
1429364605.25657,0,-3.019348,13.0393
1429364605.30013,0,-3.658478,13.10096
1429364605.40295,0,-3.172882,13.00167
1429364605.50553,0,-2.505066,12.95835
1429364605.60158,0,-4.429718,13.21186
1429364605.70057,0,-3.232056,13.00422
1429364605.80494,0,-3.873718,12.94907
1429364605.90049,0,-3.249298,12.8087
1429364606.02881,0,-3.432495,13.02303
1429364606.27328,0,-3.111328,12.84234
1429364606.27894,0,-3.607147,12.68384
1429364606.30174,0,-3.159698,12.56297
1429364606.40678,0,-3.996765,12.22005
1429364606.50569,0,-3.806793,11.88554
1429364606.60389,0,-3.01004,11.40122
1429364606.70114,0,-3.755859,10.89538
1429364606.80253,0,-4.222595,10.24047
1429364606.90084,0,-4.306122,9.488036
1429364607.03737,0,-3.656433,8.622108
1429364607.26381,0,-3.589508,7.565183
1429364607.27887,0,-3.785126,6.688859
1429364607.3046,0,-3.879669,5.522844
1429364607.40467,0,-3.4039,4.130091
1429364607.50549,0,-3.772095,2.873105
1429364607.60325,0,-3.24646,1.460436
1429364607.70077,0,-3.744049,0.03003096
1429364607.80195,0,-3.586487,358.4221
1429364607.90066,0,-3.95105,356.8575
1429364608.03375,0,-3.540619,355.0988
1429364608.276,0,-4.035095,353.2233
1429364608.28536,0,-4.191803,351.2472
1429364608.30667,0,-2.634277,349.1991
1429364608.40385,0,-3.386871,347.2636
1429364608.50501,0,-3.40097,344.9637
1429364608.60159,0,-3.910156,343.067
1429364608.70063,0,-3.680908,340.8218
1429364608.80326,0,-3.31015,338.5122
1429364608.90236,0,-3.6492,336.0908
1429364609.03881,0,-4.273193,333.9075
1429364609.2818,0,-3.686523,331.7585
1429364609.29966,0,-4.739014,329.3247
1429364609.30602,0,-4.495941,326.7925
1429364609.40767,0,-4.587738,324.3543
1429364609.50565,0,-4.391296,321.8843
1429364609.60231,0,-3.689026,319.1781
1429364609.70628,0,-3.853119,316.8203
1429364609.80126,0,-4.033844,314.6277
1429364609.90249,0,-4.240051,312.0927
1429364610.30124,0,-3.53476,309.6728
1429364610.31189,0,-3.151703,307.3716
1429364610.31976,0,-3.860596,304.7317
1429364610.32906,0,-3.93689,302.1969
1429364610.404,0,-3.670746,299.5196
1429364610.50597,0,-3.578491,296.988
1429364610.60411,0,-4.326508,294.8539
1429364610.70058,0,-4.039642,291.8773
1429364610.80134,0,-3.642059,289.2351
1429364610.90029,0,-4.234863,287.1328
1429364611.02745,0,-4.085663,284.6404
1429364611.20393,0,-4.644989,281.7767
1429364611.21316,0,-2.576691,278.7947
1429364611.3026,0,-3.351227,275.8686
1429364611.40663,0,-3.069458,272.653
1429364611.50395,0,-2.526917,270.1245
1429364611.60381,0,-3.556,267.364
1429364611.69968,0,-3.29776,264.2778
1429364611.8035,0,-3.338104,260.0573
1429364611.89987,0,-3.730469,257.1615
1429364612.03553,0,-2.956085,253.5644
1429364612.22968,0,-3.982849,250.7396
1429364612.23826,0,-3.824432,247.2088
1429364612.29981,0,-3.454742,244.2737
1429364612.40247,0,-3.711548,240.7031
1429364612.50535,0,-3.605072,237.2707
1429364612.60279,0,-4.412201,233.7227
1429364612.70134,0,-3.580688,230.5953
1429364612.80249,0,-3.65387,227.8348
1429364612.89927,0,-4.246155,223.905
1429364613.03175,0,-3.944733,220.6355
1429364613.22895,0,-4.083832,217.456
1429364613.24166,0,-5.328491,214.4755
1429364613.30021,0,-4.72522,211.3427
1429364613.40411,0,-5.099579,209.0674
1429364613.50476,0,-4.653503,206.4534
1429364613.6063,0,-4.257477,204.05
1429364613.69983,0,-3.129272,202.0258
1429364613.80591,0,-4.363586,200.4498
1429364613.90325,0,-3.162048,199.1164
1429364614.03451,0,-3.47171,197.92
1429364614.21284,0,-3.996368,196.8931
1429364614.21935,0,-3.616058,196.1092
1429364614.29976,0,-4.025757,195.3394
1429364614.40559,0,-3.115204,194.8103
1429364614.50298,0,-3.550903,194.3926
1429364614.60519,0,-2.761993,194.149
1429364614.6994,0,-3.17569,193.7406
1429364614.80377,0,-3.689087,193.5148
1429364614.89989,0,-2.942352,193.5446
1429364615.03365,0,-3.15921,193.2867
1429364615.20273,0,-3.217285,193.3182
1429364615.2076,0,-3.250916,193.2488
1429364615.29933,0,-3.499329,193.3683
1429364615.40419,0,-2.961334,193.266
1429364615.50632,0,-2.303497,193.3901
1429364615.60208,0,-2.608765,193.1681
1429364615.70068,0,-3.587646,192.8192
