gps_time,x,y,z,vx,vy,vz
1429364555.40364,4181977.64347467,860766.264461568,4723077.64266174,-0.00437093957767309,-0.00234347790697651,0.0265495698407146
1429364555.50006,4181977.64318063,860766.264363595,4723077.63957076,-0.0183616513993497,-0.000366831266050439,-0.025073182963445
1429364555.59799,4181977.64288679,860766.264890557,4723077.64379926,0.0296025806298813,0.00575387241424515,0.0302500589347518
1429364555.6999,4181977.64211681,860766.264756411,4723077.64288195,-0.000316069209716343,0.000238385293915837,-0.0120437945187794
1429364555.79772,4181977.64396475,860766.265768158,4723077.64383014,-0.0086501092393648,0.00618423372175215,0.0205092384020634
1429364555.93527,4181977.64394803,860766.264955931,4723077.64287722,-0.00502640723201573,-0.00792183853634717,-0.00829369045839511
1429364556.13698,4181977.64229653,860766.265208932,4723077.64140357,0.0018105233227266,0.00580759612939827,-0.0214387890265786
1429364556.1463,4181977.64356823,860766.264863029,4723077.64311075,0.00265704334823212,-0.00595183872122319,0.0205548908062706
1429364556.19944,4181977.64071692,860766.263803683,4723077.64538764,-0.00153494103117537,0.000851244564396869,0.00328794029454148
1429364556.30382,4181977.64125313,860766.263128482,4723077.64518101,-0.00427552876837629,-0.00769445260546993,0.00107920440021784
1429364556.40357,4181977.64041725,860766.264167306,4723077.64478477,0.00188615446351617,0.0118601969816047,-0.00704449962534256
1429364556.50024,4181977.6399653,860766.264252344,4723077.64510821,0.00532711270455434,0.00174408617053562,-0.00042858063569593
1429364556.59748,4181977.6405074,860766.263541899,4723077.64449202,-0.0070018223900143,-0.00805152132757121,-0.00199441274439528
1429364556.70399,4181977.64059792,860766.263977394,4723077.64486033,0.00114778631587888,0.00408305556673464,0.00391475877241787
1429364556.79859,4181977.64118582,860766.264048003,4723077.64445471,-0.00710053438583771,-0.000493660230249027,0.000928924823433732
1429364556.92931,4181977.63938038,860766.265156802,4723077.64436235,0.0108773985600085,0.0145002872138277,-0.0110082283865736
1429364557.17329,4181977.6402133,860766.26438275,4723077.64542048,0.00216054853355284,-0.00926086087124077,0.0122719730386874
1429364557.17805,4181977.64092019,860766.264512862,4723077.64507382,-0.00766297220470601,-0.000150707109063755,0.00223058145858155
1429364557.19891,4181977.64264996,860766.26418442,4723077.64590334,0.00366614266194266,0.0020824584592811,0.0133974100196644
1429364557.29976,4181977.64188044,860766.26325314,4723077.64591602,0.00708984161940572,-0.00757024767996881,-0.00619553234267366
1429364557.40295,4181977.64174828,860766.263401508,4723077.64506607,-0.00493805318772338,0.00171968024493615,-0.00698930345038073
1429364557.50403,4181977.64069245,860766.263493876,4723077.64470747,0.00516025400771583,0.00303334221402303,-0.0094530159509282
1429364557.59929,4181977.64152703,860766.263022645,4723077.64591014,0.00265992203617225,-0.00629816321426631,0.0137642760485458
1429364557.7007,4181977.63887254,860766.26283696,4723077.64491766,0.0129929968146098,0.0035328855933256,-0.0249944516573133
1429364557.79825,4181977.64263253,860766.263684907,4723077.64601871,-0.0213177869708149,0.000725048488167241,0.0339393495857688
1429364558.15175,4181977.64027725,860766.26368044,4723077.64681661,0.0225025173978867,0.0047046362933205,-0.00948145184480316
1429364558.15913,4181977.64177138,860766.262640949,4723077.64606449,-0.0143547525399036,-0.0131938071413902,0.00278062891255997
1429364558.16521,4181977.64206217,860766.262381869,4723077.64662932,0.00204323971116968,-0.00312386450019078,0.00574841844565838
1429364558.19783,4181977.64096728,860766.263132649,4723077.64613138,0.00548617713972794,0.00463694009752979,-0.00352192932305914
1429364558.30009,4181977.64227306,860766.263540284,4723077.64620688,-0.00962340659282227,0.0013601280346643,0.00967030933928674
1429364558.40113,4181977.6410152,860766.263356828,4723077.64691016,0.0141410899815729,0.000739035149717245,-0.00324538097816046
1429364558.50379,4181977.64020981,860766.262644969,4723077.6453117,-0.00374232942433386,-0.00534875921613663,-0.0181074634231327
1429364558.5971,4181977.64492646,860766.262586575,4723077.64229063,-0.0544710311939578,-0.0100810190823651,0.00829224978716629
1429364558.70008,4181977.65044538,860766.26279085,4723077.63763141,-0.0716566566971551,-0.00912568314425845,0.00172338766055767
1429364558.79758,4181977.65632867,860766.263732082,4723077.63418685,-0.0673021893355577,-0.0026419679731382,0.0141386590182648
1429364558.92313,4181977.66085566,860766.262017134,4723077.62663291,-0.0808889741581092,-0.0259241610760417,-0.0288912005931106
1429364559.13755,4181977.67071075,860766.262874465,4723077.61933566,-0.121862842222423,-0.0114711593908667,0.0113501343408453
1429364559.14523,4181977.67927724,860766.261497474,4723077.61126945,-0.114257692720842,-0.0307578596670776,-0.0058127044769463
1429364559.19834,4181977.69417772,860766.263345904,4723077.59701874,-0.183604750363817,-0.0315979877277047,-0.00403730041576431
1429364559.2994,4181977.70820256,860766.260911191,4723077.58271979,-0.194092890460731,-0.0521223405500316,-0.0178931495690137
1429364559.40402,4181977.72526807,860766.257643452,4723077.56641254,-0.228421154578112,-0.0664118274902423,-0.014060559037666
1429364559.50018,4181977.74231562,860766.254192051,4723077.54738052,-0.246219503251027,-0.0681745030543423,-0.0346991715265834
1429364559.59869,4181977.76722496,860766.253538465,4723077.52612928,-0.322538882358753,-0.0566205343047422,0.00400382779752251
1429364559.70127,4181977.79990866,860766.252913346,4723077.50353078,-0.388241322464849,-0.0720153146180218,0.0448932578775415
1429364559.79882,4181977.83213576,860766.248490482,4723077.47602498,-0.412003480416092,-0.108292693647458,0.000277408913655436
1429364559.92913,4181977.87074774,860766.246706634,4723077.44530814,-0.483947750575383,-0.0953165382515811,0.021721971121465
1429364560.16592,4181977.91247361,860766.2446939,4723077.41856579,-0.479743565744415,-0.103836216691057,0.0713644635588686
1429364560.17664,4181977.95084144,860766.243099488,4723077.38342326,-0.512021702287965,-0.0929688742187475,-0.0125494542891357
1429364560.19974,4181977.99005862,860766.236323925,4723077.33817614,-0.582871543428154,-0.106735316857599,-0.0476224047560469
1429364560.30152,4181978.04521214,860766.233235395,4723077.29747384,-0.669257772109398,-0.141444354628067,0.0539144956507872
1429364560.40577,4181978.09509716,860766.231085275,4723077.255146,-0.643130083058196,-0.121631262948097,0.00860844044631337
1429364560.50364,4181978.15968597,860766.23241466,4723077.21007784,-0.773817001767445,-0.117194199018207,0.0891247335035867
1429364560.59913,4181978.20833654,860766.216800899,4723077.14765408,-0.748202540599954,-0.251015355197022,-0.167129731073564
1429364560.70411,4181978.27984723,860766.213932914,4723077.09455046,-0.871652937243328,-0.172261311317269,0.0689795013831611
1429364560.79919,4181978.3478245,860766.211695308,4723077.02549997,-0.953392051899104,-0.158963287622142,-0.0719470506856586
1429364560.92249,4181978.42592329,860766.20360088,4723076.95649205,-1.01808664103177,-0.236732228454459,-0.0132801076638298
1429364561.18248,4181978.49848449,860766.197280539,4723076.89006256,-0.963163773500922,-0.208191556799752,-0.0279419102478746
1429364561.19843,4181978.59170234,860766.189018338,4723076.81404545,-1.17485014653502,-0.268855985812602,0.0332788558477192
1429364561.20556,4181978.67824377,860766.185833986,4723076.73633035,-1.19534348769102,-0.228435414729816,-0.0647514329957765
1429364561.30141,4181978.77882871,860766.174533226,4723076.64677804,-1.31441417739735,-0.313470145898261,-0.0232917696403097
1429364561.40405,4181978.89475053,860766.172932258,4723076.56381033,-1.39674320777312,-0.249382727190147,0.139113269463193
1429364561.5002,4181979.00319016,860766.160979628,4723076.45823331,-1.47774495152429,-0.335690350040162,-0.0920187723652593
1429364561.59966,4181979.14149363,860766.153639547,4723076.36347072,-1.63005226714829,-0.350717924709665,0.190088620580707
1429364561.70282,4181979.25931819,860766.141034648,4723076.24270075,-1.64666998553569,-0.360999429748125,-0.144525958828716
1429364561.79981,4181979.39442991,860766.135475373,4723076.13506811,-1.6954505580418,-0.326840730657827,0.0758403237618349
1429364561.93246,4181979.51196134,860766.116284378,4723076.02074385,-1.59158884849991,-0.424917593556558,-0.107355755024187
1429364562.17298,4181979.65996281,860766.112167032,4723075.91880451,-1.75351346728979,-0.338703517044305,0.204494470971637
1429364562.17736,4181979.80212592,860766.098173609,4723075.79809401,-1.82156471389607,-0.423666859653935,0.0133180539813489
1429364562.1994,4181979.94286949,860766.10059023,4723075.68032653,-1.78884557898918,-0.315455430669801,0.0278772973019629
1429364562.30261,4181980.07230341,860766.082800715,4723075.55493537,-1.75437493817169,-0.435186211550189,-0.109921588354249
1429364562.40475,4181980.21239784,860766.077422438,4723075.43835149,-1.79184063744833,-0.335113181937002,0.042088937279423
1429364562.50015,4181980.33888312,860766.064430894,4723075.32000127,-1.69304078863371,-0.382246778399304,-0.0703665526732142
1429364562.60257,4181980.48463342,860766.049631422,4723075.21152793,-1.76473893906812,-0.438793789026865,0.126758073638578
1429364562.70484,4181980.6321457,860766.036681208,4723075.08939147,-1.87164054107344,-0.424232987319271,0.0391184082229118
1429364562.80091,4181980.77810432,860766.027321665,4723074.96710973,-1.86667453243194,-0.385931024175803,0.0327065856403282
1429364562.93439,4181980.91149257,860766.013953825,4723074.83886013,-1.80892402536478,-0.399849089016806,-0.0993570147475527
1429364563.18655,4181981.05905921,860765.999955897,4723074.71923388,-1.8536938027983,-0.434604670766946,0.0567402534483155
1429364563.21171,4181981.21396768,860765.991175227,4723074.59196677,-1.96607625134269,-0.398304285550488,0.0549604858068776
1429364563.21731,4181981.35763784,860765.97847245,4723074.45648433,-1.93317869690603,-0.414063565118717,-0.0849925365862949
1429364563.30247,4181981.51610553,860765.964306513,4723074.33491505,-1.96608341065377,-0.399801518542533,0.0836612000296819
1429364563.40356,4181981.67674702,860765.952025542,4723074.2065103,-2.01020773723672,-0.44414677746531,0.0792980700429443
1429364563.5026,4181981.82440112,860765.93540781,4723074.05679774,-2.05141525398127,-0.460441280960164,-0.170074466999497
1429364563.6003,4181981.99286507,860765.929231531,4723073.92098996,-2.12583512024681,-0.400123164252141,0.0836284710740707
1429364563.7031,4181982.1511296,860765.911001354,4723073.77970811,-2.06999585124931,-0.497625716836609,-0.040082523031451
1429364563.80144,4181982.31367333,860765.896054365,4723073.63980733,-2.09687958805165,-0.474094729517259,0.00261882688726245
1429364563.93554,4181982.48571908,860765.884560851,4723073.49469208,-2.20614802918594,-0.459425140209931,0.0306533024791757
1429364564.18558,4181982.65146805,860765.872148006,4723073.34737249,-2.17360682994013,-0.455735253268225,-0.0281927008425646
1429364564.19923,4181982.82674545,860765.856958765,4723073.20807475,-2.18528783845341,-0.502138957961296,0.0901087848486419
1429364564.20715,4181982.99579086,860765.846383306,4723073.03598901,-2.22199444767904,-0.485556167462457,-0.0382567721880833
1429364564.30237,4181983.16266641,860765.830603627,4723072.88377257,-2.20948396936359,-0.490983770953228,-0.0617905106111925
1429364564.40578,4181983.33918978,860765.81154152,4723072.73641972,-2.2423768703474,-0.542584589686698,0.0331115333928416
1429364564.5012,4181983.51198581,860765.797043599,4723072.58732158,-2.23371989731164,-0.490365132264196,0.00188153257972923
1429364564.60035,4181983.69395614,860765.778810933,4723072.44117395,-2.27526516638347,-0.545441658518445,0.0788412378920107
1429364564.70253,4181983.86495214,860765.761998938,4723072.2857045,-2.25969872440986,-0.509401993908369,-0.0604208266124659
1429364564.80071,4181984.04448787,860765.74270707,4723072.13141232,-2.31034913299774,-0.550908033245174,0.000882574497974797
1429364564.93456,4181984.23279711,860765.730169355,4723071.98370118,-2.34045083106704,-0.502440493605925,0.116360605840367
1429364565.17945,4181984.41250525,860765.710761247,4723071.83043134,-2.30460083139758,-0.552394175152168,0.00946105834214972
1429364565.20815,4181984.5885424,860765.693561603,4723071.67062711,-2.32481788153584,-0.523362012206286,-0.0602066768527345
1429364565.2185,4181984.76602302,860765.671990221,4723071.51747756,-2.31084615650268,-0.525388035560544,0.0732253110992831
1429364565.30241,4181984.94750754,860765.652910585,4723071.3594787,-2.34963523158276,-0.552758095816029,-0.0136583558432068
1429364565.4051,4181985.13439454,860765.635274858,4723071.20462142,-2.37018376565698,-0.54950695833673,0.0470155566481942
1429364565.50047,4181985.3138012,860765.614853696,4723071.0433965,-2.35403378240462,-0.561708981186435,-0.0530663717314204
1429364565.60059,4181985.50116011,860765.598995341,4723070.89651453,-2.32300405644124,-0.533049414219699,0.111838278376265
1429364565.70351,4181985.68689556,860765.579900775,4723070.73931289,-2.37526634575525,-0.561474332285734,0.0200715322021157
1429364565.79976,4181985.86561153,860765.560014673,4723070.57124227,-2.3955406370167,-0.555075771059062,-0.107801306977206
1429364565.93338,4181986.05401639,860765.544147804,4723070.41822437,-2.37160967796849,-0.535241477233408,0.0730169657420099
1429364566.19749,4181986.24866882,860765.530002596,4723070.26911899,-2.39358279470599,-0.530973514601033,0.145331377403314
1429364566.21315,4181986.42992848,860765.508293077,4723070.10766252,-2.3671526805388,-0.578063809841087,-0.0443986152955627
1429364566.22156,4181986.6219513,860765.490781753,4723069.96992315,-2.41861941918549,-0.579209756934312,0.0824016416457691
1429364566.3079,4181986.81054306,860765.472854072,4723069.8096636,-2.41826366398145,-0.55580340356384,0.01758250027838
1429364566.40479,4181986.99373149,860765.453720477,4723069.65015103,-2.37208549849152,-0.556721762197643,-0.0138433538653944
1429364566.50296,4181987.18233323,860765.43939885,4723069.48851158,-2.43296498324601,-0.520503118938788,0.0122376458782252
1429364566.60093,4181987.36846254,860765.418638079,4723069.32811846,-2.39696048887588,-0.578588441740589,-0.00334160193010513
1429364566.70208,4181987.55992908,860765.404080607,4723069.17869068,-2.37190025895379,-0.528588691788215,0.121528709627183
1429364566.79955,4181987.74534428,860765.386796932,4723069.01175563,-2.44068013421415,-0.543091490475155,-0.0520069325311094
1429364566.93885,4181987.93481638,860765.372074655,4723068.85719964,-2.39138071151051,-0.52618205952765,0.070098458922103
1429364567.22146,4181988.11937717,860765.35466994,4723068.69151627,-2.42590904613264,-0.54255454170772,-0.0484480117796973
1429364567.23584,4181988.30977604,860765.341440069,4723068.52843482,-2.45733416826767,-0.51343271417914,0.0147394424384981
1429364567.24122,4181988.48954674,860765.325186462,4723068.36146171,-2.40134341364678,-0.521622761455225,-0.0878403267669312
1429364567.30027,4181988.68038162,860765.309293934,4723068.20718129,-2.3715604508746,-0.514539516808031,0.158549962669223
1429364567.40346,4181988.86605443,860765.297696188,4723068.04463645,-2.42175454675686,-0.487918606896104,-0.00999689860860919
1429364567.50057,4181989.06348035,860765.288008044,4723067.88889731,-2.46480308631193,-0.492909151443499,0.120125742834294
1429364567.60208,4181989.25065964,860765.274198257,4723067.73180661,-2.39297485488352,-0.512622066165286,0.0374636865978817
1429364567.70349,4181989.43551545,860765.266835449,4723067.56372928,-2.45911693121899,-0.444791386425517,-0.0508038159102946
1429364567.79892,4181989.61343229,860765.259407139,4723067.39333703,-2.42391524136,-0.431443781412817,-0.113525184698191
1429364568.16893,4181989.80789855,860765.260042857,4723067.23832965,-2.45383058578101,-0.385822769613498,0.120108006794985
1429364568.18055,4181989.99933898,860765.262175327,4723067.0746203,-2.49216416588278,-0.365062311457406,0.0375755835280249
1429364568.20815,4181990.17781556,860765.267614777,4723066.90690816,-2.42939005339568,-0.306535791532093,-0.0725885816622798
1429364568.21642,4181990.36445563,860765.277116651,4723066.74786759,-2.50910970545212,-0.250691967451486,0.028962194689429
1429364568.30338,4181990.54357509,860765.289389608,4723066.58001618,-2.44525628317825,-0.240899381632313,-0.060213575449384
1429364568.40362,4181990.72884444,860765.303394781,4723066.42328378,-2.4183851722519,-0.236331135687094,0.0650960854723952
1429364568.50202,4181990.91734384,860765.32979106,4723066.25408189,-2.54382391546111,-0.121475255565003,0.0101438396593605
1429364568.59994,4181991.10117217,860765.351024125,4723066.09344018,-2.44484431407092,-0.16263060569103,0.0363141062523162
1429364568.70551,4181991.28385134,860765.382587584,4723065.92788836,-2.48477113358896,-0.059130303164811,0.00617458457907105
1429364568.80256,4181991.46030965,860765.417482055,4723065.76194736,-2.44703138297541,-0.0139624278060353,-0.0329439409702392
1429364568.92373,4181991.6394252,860765.457970701,4723065.59126942,-2.5064370600091,0.0354739864022001,-0.0432652176964148
1429364569.16186,4181991.81965841,860765.503328208,4723065.43324377,-2.43735279344772,0.0809100335866546,0.0647466056639836
1429364569.17056,4181991.99706099,860765.548037821,4723065.26629422,-2.47537440719923,0.080270711027697,-0.0210482782491508
1429364569.20407,4181992.18077364,860765.603021493,4723065.11284148,-2.44659707275362,0.168181238828886,0.134506856620345
1429364569.30185,4181992.34380616,860765.664837032,4723064.9125667,-2.43532000955109,0.240748406806366,-0.206627159807369
1429364569.40461,4181992.52130342,860765.731567525,4723064.76210859,-2.39891324096444,0.295768764843912,0.131937222697307
1429364569.50097,4181992.69040904,860765.800599721,4723064.59663735,-2.44151546796904,0.335231130227836,-0.031583245805066
1429364569.59801,4181992.86130166,860765.879779881,4723064.42926603,-2.48245607784642,0.431025227297323,-0.0203581165534343
1429364569.70284,4181993.02777563,860765.962141892,4723064.2745866,-2.37022893070741,0.471098774615074,0.0494464214531625
1429364569.79928,4181993.19106209,860766.052007386,4723064.11092972,-2.41823495958533,0.551019614456456,-0.0281030757182412
1429364569.92753,4181993.35314907,860766.151167292,4723063.96253197,-2.32148535456758,0.644474186264395,0.0901027610445406
1429364570.16534,4181993.50577095,860766.252530271,4723063.80452012,-2.32004428080523,0.685134635214327,-0.0404037167628837
1429364570.17447,4181993.6645389,860766.360035137,4723063.64883321,-2.35851518656799,0.732902221964701,0.0253877974852319
1429364570.20239,4181993.79590398,860766.480134765,4723063.46720712,-2.29494586118426,0.875248383471804,-0.183901860421704
1429364570.30209,4181993.94766835,860766.595577714,4723063.32113683,-2.25513084318868,0.824773128230603,0.0618012458891157
1429364570.40323,4181994.09781538,860766.723905104,4723063.16529549,-2.32795383500517,0.954233577537125,-0.00413004236751435
1429364570.50026,4181994.24289069,860766.851925145,4723063.00276057,-2.33525236479175,0.961447900341897,-0.0875372587143912
1429364570.59936,4181994.38724281,860766.983349054,4723062.86251266,-2.1861829673196,0.996245896452794,0.0781423002136217
1429364570.70368,4181994.52172867,860767.118785113,4723062.7138472,-2.17653745492118,1.05543452136988,-0.0436495141162241
1429364570.79887,4181994.6558957,860767.258105388,4723062.56406432,-2.18750612358154,1.09412222958727,-0.0488184796860138
1429364570.92302,4181994.78927015,860767.407210675,4723062.42259451,-2.14086608809151,1.19156180227661,0.0210284202236308
1429364571.15619,4181994.9212894,860767.55964167,4723062.29252289,-2.05982425227308,1.22686839022662,0.101448135819695
1429364571.17187,4181995.04435734,860767.71508,4723062.1455333,-2.11213292810548,1.27437054922155,-0.0789574028968214
1429364571.203,4181995.16114857,860767.86925589,4723062.01298917,-1.96659361316741,1.28921896553044,0.0118873449110596
1429364571.30115,4181995.27983461,860768.035482366,4723061.88619324,-1.96146219308682,1.38887174584465,0.0571500370338902
1429364571.40574,4181995.39652277,860768.207985168,4723061.74862211,-2.02830857054676,1.45437454080635,-0.0276435870861276
1429364571.5008,4181995.50106288,860768.379868965,4723061.62592281,-1.83948477003208,1.47280237112897,0.00268000694393933
1429364571.59898,4181995.61208699,860768.56194733,4723061.50325551,-1.90181746832393,1.55958363901385,0.0590810307076227
1429364571.70079,4181995.71774189,860768.738319288,4723061.37496233,-1.89171572646215,1.51451530971164,-0.0256010103993446
1429364571.79854,4181995.82551122,860768.921456216,4723061.25703202,-1.84803609306556,1.57651373435171,0.0744531727261759
1429364571.92308,4181995.92307492,860769.101719197,4723061.13337944,-1.80758017010783,1.56893899330852,-0.0387803413046235
1429364572.13888,4181996.00422797,860769.287366679,4723061.01754191,-1.64384500863336,1.65476313482474,-0.0807711130011926
1429364572.14963,4181996.11563445,860769.476756355,4723060.89745385,-1.89833876814698,1.63042521665181,0.0906219933996244
1429364572.19881,4181996.21082823,860769.675440827,4723060.7976673,-1.66186970403137,1.71200764280488,0.0797962301819614
1429364572.30125,4181996.30416149,860769.868545015,4723060.69926739,-1.62729251168234,1.70324401862132,0.138725363499232
1429364572.4036,4181996.3842491,860770.071199909,4723060.59175931,-1.60594085427467,1.82349439052272,-0.0028598493862777
1429364572.50421,4181996.46551966,860770.274510307,4723060.48176156,-1.63217940361461,1.82753001652423,-0.0127601811324499
1429364572.59906,4181996.53712836,860770.477437851,4723060.38392139,-1.47996339885451,1.843258645283,0.0139556901777176
1429364572.70093,4181996.62108788,860770.685187218,4723060.29006796,-1.5505701871734,1.86558736853363,0.130944203918642
1429364572.7983,4181996.67393233,860770.896021002,4723060.18766802,-1.38553832946781,1.95852733555754,-0.132110015426415
1429364572.9284,4181996.73650279,860771.110766511,4723060.09906139,-1.3701303038713,1.97723379302887,0.0394354667191535
1429364573.12922,4181996.79927002,860771.327785816,4723060.00711562,-1.3972846834141,1.99910834737577,0.0189409854154462
