Time Stamp,GAL-001 E1,GAL-002 E1,GAL-003 E1,GAL-004 E1,GAL-005 E1,GAL-006 E1
  1429365600.100,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365600.200,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365600.300,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365600.400,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365600.500,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365600.600,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365600.700,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365600.800,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365600.900,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365601.000,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365601.100,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365601.200,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365601.300,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365601.400,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365601.500,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365601.600,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365601.700,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365601.800,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365601.900,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365602.000,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365602.100,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365602.200,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365602.300,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365602.400,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365602.500,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365602.600,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365602.700,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365602.800,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365602.900,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365603.000,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365603.100,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365603.200,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365603.300,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365603.400,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365603.500,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365603.600,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365603.700,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365603.800,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365603.900,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365604.000,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365604.100,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365604.200,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365604.300,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365604.400,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365604.500,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365604.600,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365604.700,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365604.800,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365604.900,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365605.000,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365605.100,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365605.200,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365605.300,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365605.400,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365605.500,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365605.600,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365605.700,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365605.800,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365605.900,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365606.000,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365606.100,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365606.200,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365606.300,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365606.400,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365606.500,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365606.600,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365606.700,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365606.800,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365606.900,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365607.000,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365607.100,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365607.200,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365607.300,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365607.400,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365607.500,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365607.600,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365607.700,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365607.800,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365607.900,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365608.000,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365608.100,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365608.200,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365608.300,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365608.400,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365608.500,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365608.600,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365608.700,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365608.800,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
  1429365608.900,         142.492,         142.495,         142.495,         142.492,         142.492,         142.492
