Time Stamp,GPS-001 L1,GPS-002 L1,GPS-003 L1,GPS-004 L1,GPS-005 L1,GPS-006 L1,GPS-007 L1,GPS-008 L1,GPS-009 L1,GPS-010 L1,GPS-011 L1,GPS-012 L1,GPS-013 L1,GPS-014 L1,GPS-015 L1,GPS-016 L1,GPS-017 L1,GPS-018 L1,GPS-019 L1,GPS-020 L1,GPS-021 L1,GPS-022 L1,GPS-023 L1,GPS-024 L1,GPS-025 L1,GPS-026 L1,GPS-027 L1,GPS-028 L1,GPS-029 L1,GPS-030 L1
  1429365630.000,,,    24457342.401,,,,,,    24284651.134,,,,,    20693599.125,    24901492.577,,,    21939033.979,    21619153.354,,,    23681709.176,    20739035.193,,,,    21287037.051,    24153286.686,,
  1429365631.000,,,    24457031.077,,,,,,    24284731.163,,,,,    20693640.087,    24902264.717,,,    21938546.969,    21619568.528,,,    23681143.231,    20739261.002,,,,    21286672.881,    24153862.913,,
  1429365632.000,,,    24456719.917,,,,,,    24284811.066,,,,,    20693681.141,    24903037.115,,,    21938059.832,    21619983.913,,,    23680577.289,    20739486.881,,,,    21286308.993,    24154439.136,,
  1429365633.000,,,    24456408.888,,,,,,    24284890.856,,,,,    20693722.306,    24903809.778,,,    21937572.584,    21620399.492,,,    23680011.382,    20739712.818,,,,    21285945.383,    24155015.321,,
  1429365634.000,,,    24456097.955,,,,,,    24284970.549,,,,,    20693763.600,    24904582.710,,,    21937085.242,    21620815.245,,,    23679445.542,    20739938.801,,,,    21285582.047,    24155591.439,,
  1429365635.000,,,    24455787.083,,,,,,    24285050.167,,,,,    20693805.042,    24905355.907,,,    21936597.826,    21621231.150,,,    23678879.803,    20740164.817,,,,    21285218.978,    24156167.461,,
  1429365636.000,,,    24455476.237,,,,,,    24285129.732,,,,,    20693846.650,    24906129.363,,,    21936110.355,    21621647.184,,,    23678314.196,    20740390.856,,,,    21284856.165,    24156743.363,,
  1429365637.000,,,    24455165.384,,,,,,    24285209.273,,,,,    20693888.441,    24906903.066,,,    21935622.855,    21622063.322,,,    23677748.749,    20740616.909,,,,    21284493.594,    24157319.124,,
  1429365638.000,,,    24454854.494,,,,,,    24285288.819,,,,,    20693930.434,    24907677.002,,,    21935135.349,    21622479.541,,,    23677183.491,    20740842.965,,,,    21284131.251,    24157894.724,,
  1429365639.000,,,    24454543.537,,,,,,    24285368.403,,,,,    20693972.644,    24908451.149,,,    21934647.863,    21622895.814,,,    23676618.445,    20741069.017,,,,    21283769.117,    24158470.151,,
  1429365640.000,,,    24454232.486,,,,,,    24285448.057,,,,,    20694015.085,    24909225.485,,,    21934160.422,    21623312.117,,,    23676053.634,    20741295.058,,,,    21283407.172,    24159045.394,,
  1429365641.000,,,    24453921.320,,,,,,    24285527.817,,,,,    20694057.771,    24909999.982,,,    21933673.052,    21623728.425,,,    23675489.075,    20741521.084,,,,    21283045.397,    24159620.448,,
  1429365642.000,,,    24453610.020,,,,,,    24285607.718,,,,,    20694100.711,    24910774.611,,,    21933185.778,    21624144.715,,,    23674924.782,    20741747.090,,,,    21282683.770,    24160195.311,,
  1429365643.000,,,    24453298.569,,,,,,    24285687.792,,,,,    20694143.916,    24911549.341,,,    21932698.624,    21624560.965,,,    23674360.765,    20741973.074,,,,    21282322.267,    24160769.989,,
  1429365644.000,,,    24452986.959,,,,,,    24285768.076,,,,,    20694187.392,    24912324.137,,,    21932211.612,    21624977.155,,,    23673797.030,    20742199.037,,,,    21281960.866,    24161344.487,,
  1429365645.000,,,    24452675.183,,,,,,    24285848.599,,,,,    20694231.142,    24913098.965,,,    21931724.764,    21625393.268,,,    23673233.579,    20742424.979,,,,    21281599.544,    24161918.821,,
  1429365646.000,,,    24452363.239,,,,,,    24285929.393,,,,,    20694275.169,    24913873.790,,,    21931238.098,    21625809.288,,,    23672670.408,    20742650.903,,,,    21281238.279,    24162493.004,,
  1429365647.000,,,    24452051.131,,,,,,    24286010.484,,,,,    20694319.472,    24914648.575,,,    21930751.631,    21626225.203,,,    23672107.509,    20742876.814,,,,    21280877.050,    24163067.059,,
