Time Stamp,GAL-001 E1,GAL-002 E1,GAL-003 E1,GAL-004 E1,GAL-005 E1,GAL-006 E1
  1429365601.000,         169.103,         141.402,          77.691,          26.027,          96.324,         152.436
  1429365602.000,         167.997,         134.964,          68.041,          32.408,         105.154,         156.981
  1429365603.000,         166.159,         127.955,          58.317,          40.795,         113.578,         160.847
  1429365604.000,         163.599,         120.412,          48.699,          50.085,         121.546,         164.015
  1429365605.000,         160.328,         112.375,          39.497,          59.734,         129.013,         166.470
  1429365606.000,         156.362,         103.888,          31.315,          69.456,         135.939,         168.201
  1429365607.000,         151.720,          95.003,          25.370,          79.085,         142.290,         169.199
  1429365608.000,         146.423,          85.779,          23.559,          88.506,         148.034,         169.461
  1429365609.000,         140.499,          76.286,          26.766,          97.638,         153.141,         168.984
  1429365610.000,         133.976,          66.617,          33.539,         106.412,         157.588,         167.770
  1429365611.000,         126.887,          56.895,          42.109,         114.772,         161.353,         165.827
  1429365612.000,         119.269,          47.314,          51.477,         122.669,         164.417,         163.162
  1429365613.000,         111.163,          38.213,          61.149,         130.060,         166.767,         159.788
  1429365614.000,         102.615,          30.263,          70.867,         136.904,         168.391,         155.722
  1429365615.000,          93.677,          24.798,          80.471,         143.169,         169.282,         150.983
  1429365616.000,          84.409,          23.727,          89.855,         148.821,         169.436,         145.593
  1429365617.000,          74.884,          27.583,          98.939,         153.833,         168.851,         139.579
  1429365618.000,          65.198,          34.713,         107.656,         158.182,         167.530,         132.972
  1429365619.000,          55.483,          43.446,         115.951,         161.845,         165.481,         125.803
  1429365620.000,          45.945,          52.881,         123.778,         164.807,         162.711,         118.112
  1429365621.000,          36.959,          62.573,         131.091,         167.051,         159.236,         109.938
  1429365622.000,          29.267,          72.283,         137.854,         168.569,         155.070,         101.330
  1429365623.000,          24.326,          81.861,         144.031,         169.353,         150.234,          92.340
  1429365624.000,          24.005,          91.206,         149.591,         169.398,         144.752,          83.030
  1429365625.000,          28.466,         100.239,         154.509,         168.706,         138.650,          73.476
  1429365626.000,          35.913,         108.898,         158.759,         167.279,         131.958,          63.776
  1429365627.000,          44.790,         117.128,         162.321,         165.123,         124.711,          54.071
  1429365628.000,          54.284,         124.882,         165.179,         162.250,         116.947,          44.586
  1429365629.000,          63.991,         132.117,         167.319,         158.673,         108.707,          35.730
  1429365630.000,          73.689,         138.796,         168.730,         154.408,         100.039,          28.328
  1429365631.000,          83.239,         144.885,         169.406,         149.476,          90.998,          23.956
  1429365632.000,          92.543,         150.353,         169.344,         143.902,          81.648,          24.391
  1429365633.000,         101.526,         155.174,         168.545,         137.712,          72.065,          29.414
  1429365634.000,         110.126,         159.325,         167.011,         130.937,          62.355,          37.147
  1429365635.000,         118.289,         162.785,         164.751,         123.612,          52.665,          46.151
  1429365636.000,         125.970,         165.539,         161.774,         115.775,          43.240,          55.695
  1429365637.000,         133.127,         167.572,         158.095,         107.469,          34.531,          65.412
  1429365638.000,         139.722,         168.876,         153.732,          98.744,          27.453,          75.096
  1429365639.000,         145.722,         169.445,         148.705,          89.653,          23.694,          84.615
  1429365640.000,         151.097,         169.275,         143.039,          80.263,          24.880,          93.877
  1429365641.000,         155.822,         168.367,         136.762,          70.655,          30.420,         102.807
  1429365642.000,         159.873,         166.727,         129.904,          60.937,          38.408,         111.346
  1429365643.000,         163.232,         164.360,         122.502,          51.267,          47.525,         119.442
  1429365644.000,         165.881,         161.280,         114.594,          41.911,          57.112,         127.048
  1429365645.000,         167.808,         157.499,         106.224,          33.367,          66.834,         134.125
  1429365646.000,         169.005,         153.037,          97.442,          26.650,          76.501,         140.635
  1429365647.000,         169.466,         147.915,          88.303,          23.544,          85.988,         146.545
  1429365648.000,         169.188,         142.158,          78.875,          25.464,          95.205,         151.827
  1429365649.000,         168.174,         135.793,          69.243,          31.477,         104.081,         156.455
  1429365650.000,         166.426,         128.854,          59.520,          39.692,         112.558,         160.405
  1429365651.000,         163.955,         121.374,          49.876,          48.907,         120.585,         163.661
  1429365652.000,         160.771,         113.396,          40.598,          58.530,         128.116,         166.205
  1429365653.000,         156.890,         104.962,          32.240,          68.254,         135.112,         168.026
  1429365654.000,         152.331,          96.123,          25.922,          77.901,         141.536,         169.116
  1429365655.000,         147.114,          86.938,          23.504,          87.353,         147.356,         169.468
  1429365656.000,         141.266,          77.474,          26.132,          96.525,         152.544,         169.083
  1429365657.000,         134.816,          67.821,          32.574,         105.346,         157.074,         167.960
  1429365658.000,         127.795,          58.096,          40.990,         113.760,         160.924,         166.107
  1429365659.000,         120.240,          48.484,          50.292,         121.717,         164.076,         163.531
  1429365660.000,         112.192,          39.297,          59.945,         129.173,         166.515,         160.244
  1429365661.000,         103.696,          31.148,          69.666,         136.087,         168.230,         156.263
  1429365662.000,          94.803,          25.274,          79.291,         142.425,         169.212,         151.606
  1429365663.000,          85.572,          23.576,          88.708,         148.155,         169.457,         146.295
  1429365664.000,          76.075,          26.885,          97.832,         153.248,         168.963,         140.357
  1429365665.000,          66.403,          33.716,         106.598,         157.680,         167.734,         133.822
  1429365666.000,          56.682,          42.313,         114.948,         161.429,         165.774,         126.721
  1429365667.000,          47.107,          51.691,         122.835,         164.478,         163.093,         119.092
  1429365668.000,          38.023,          61.368,         130.214,         166.812,         159.704,         110.976
  1429365669.000,          30.109,          71.084,         137.047,         168.421,         155.623,         102.418
  1429365670.000,          24.720,          80.685,         143.298,         169.295,         150.869,          93.472
  1429365671.000,          23.761,          90.063,         148.937,         169.433,         145.465,          84.198
  1429365672.000,          27.710,          99.139,         153.935,         168.832,         139.438,          74.669
  1429365673.000,          34.890,         107.847,         158.269,         167.495,         132.818,          64.981
  1429365674.000,          43.646,         116.133,         161.918,         165.430,         125.638,          55.267
  1429365675.000,          53.091,         123.948,         164.864,         162.645,         117.935,          45.738
  1429365676.000,          62.786,         131.250,         167.093,         159.154,         109.752,          36.770
  1429365677.000,          72.494,         138.000,         168.595,         154.973,         101.135,          29.121
  1429365678.000,          82.068,         144.164,         169.362,         150.123,          92.137,          24.263
  1429365679.000,          91.407,         149.710,         169.392,         144.626,          82.820,          24.057
  1429365680.000,         100.433,         154.613,         168.684,         138.511,          73.262,          28.606
  1429365681.000,         109.083,         158.848,         167.241,         131.807,          63.561,          36.099
  1429365682.000,         117.303,         162.395,         165.070,         124.548,          53.858,          44.996
  1429365683.000,         125.046,         165.236,         162.181,         116.772,          44.381,          54.498
  1429365684.000,         132.270,         167.360,         158.589,         108.522,          35.546,          64.207
  1429365685.000,         138.936,         168.755,         154.309,          99.846,          28.192,          73.903
  1429365686.000,         145.012,         169.414,         149.363,          90.797,          23.910,          83.448
