gps_time,roll,pitch,yaw
1429364556.23436,0,-3.519287,11.75411
1429364556.24211,0,-3.628601,11.7648
1429364556.29576,0,-3.562866,11.7608
1429364556.40017,0,-3.665039,11.76059
1429364556.49906,0,-3.680756,11.78731
1429364556.59669,0,-3.598145,11.78485
1429364556.69295,0,-3.635254,11.78729
1429364556.79787,0,-3.662292,11.76729
1429364556.89441,0,-3.674164,11.7503
1429364557.02269,0,-3.64267,11.74358
1429364557.2696,0,-3.594849,11.74782
1429364557.27393,0,-3.703857,11.76453
1429364557.29486,0,-3.705139,11.74851
1429364557.39596,0,-3.693085,11.752
1429364557.4967,0,-3.640076,11.7829
1429364557.59792,0,-3.626434,11.74005
1429364557.6954,0,-3.660675,11.78073
1429364557.79678,0,-3.61026,11.74629
1429364557.89227,0,-3.633606,11.77733
1429364558.03571,0,-3.602814,11.75636
1429364558.25533,0,-3.712006,11.76797
1429364558.26405,0,-3.627838,11.79528
1429364558.29384,0,-3.75885,11.75347
1429364558.39672,0,-3.688538,11.77103
1429364558.49648,0,-3.69104,11.76372
1429364558.60104,0,-3.765747,11.75285
1429364558.69257,0,-3.627411,11.73669
1429364558.79422,0,-3.762085,11.74975
1429364558.89317,0,-3.831757,11.74312
1429364559.02322,0,-3.93338,11.77434
1429364559.23132,0,-3.838776,11.77851
1429364559.2424,0,-3.77356,11.78377
1429364559.29354,0,-3.926575,11.81461
1429364559.39581,0,-3.900635,11.84391
1429364559.49932,0,-3.815826,11.9525
1429364559.59422,0,-3.629028,12.03296
1429364559.69573,0,-3.717743,11.9254
1429364559.79724,0,-3.953461,11.83037
1429364559.8928,0,-3.965424,11.74702
1429364560.02742,0,-3.737061,11.82463
1429364560.26544,0,-3.154175,11.81472
1429364560.27017,0,-3.747589,11.73665
1429364560.29758,0,-4.026917,11.88533
1429364560.39578,0,-3.123505,11.95857
1429364560.49981,0,-3.600159,11.85352
1429364560.59678,0,-3.758728,12.01491
1429364560.6951,0,-2.984741,11.93825
1429364560.79685,0,-3.387268,11.91768
1429364560.89275,0,-3.572205,11.91362
1429364561.02078,0,-3.809631,11.73214
1429364561.27553,0,-3.559753,12.00536
1429364561.2924,0,-3.082123,12.11636
1429364561.29958,0,-3.019226,11.69129
1429364561.39507,0,-3.46936,12.10865
1429364561.49806,0,-3.597412,11.93833
1429364561.59422,0,-3.467194,11.99673
1429364561.69368,0,-3.745514,12.17155
1429364561.79808,0,-3.408142,12.22574
1429364561.8934,0,-4.212189,11.97961
1429364562.03011,0,-2.891113,12.29821
1429364562.2665,0,-3.655701,12.01224
1429364562.27089,0,-3.613525,12.23829
1429364562.29528,0,-3.95578,11.88311
1429364562.39659,0,-3.907288,12.30945
1429364562.49875,0,-4.012299,12.18212
1429364562.59547,0,-3.498749,12.08868
1429364562.69647,0,-3.493652,12.10281
1429364562.79824,0,-4.17511,12.2677
1429364562.89454,0,-4.0979,12.25842
1429364563.03246,0,-3.619934,11.97709
1429364563.27473,0,-3.458801,12.22402
1429364563.30288,0,-3.627777,12.06902
1429364563.31092,0,-2.867096,12.21474
1429364563.39615,0,-4.05777,12.11628
1429364563.50054,0,-4.018982,12.25169
1429364563.59583,0,-3.155365,12.26424
1429364563.69435,0,-3.666595,12.08375
1429364563.79663,0,-3.275421,12.18172
1429364563.89463,0,-3.472412,12.32975
1429364564.03257,0,-4.161194,12.26295
1429364564.27949,0,-3.419495,12.18277
1429364564.29573,0,-3.515991,12.16865
1429364564.30031,0,-3.886353,12.18115
1429364564.3963,0,-3.08728,12.39813
1429364564.49982,0,-3.462341,12.36224
1429364564.59466,0,-3.409332,12.35996
1429364564.69413,0,-3.459686,12.52713
1429364564.79558,0,-3.446533,12.6101
1429364564.89469,0,-3.652679,12.66826
1429364565.02607,0,-3.241333,12.67537
1429364565.29591,0,-3.787567,12.78813
1429364565.30089,0,-3.773132,12.75075
1429364565.31695,0,-3.375305,12.77326
1429364565.39629,0,-3.68866,12.85892
1429364565.50151,0,-3.529968,12.73727
1429364565.59452,0,-3.986603,12.94848
1429364565.69454,0,-4.216156,13.00636
1429364565.802,0,-4.484436,12.9511
1429364565.8938,0,-3.329041,12.98946
1429364566.02603,0,-3.781555,13.05873
1429364566.2812,0,-4.045898,12.95259
1429364566.30689,0,-3.854584,12.97177
1429364566.31499,0,-4.21048,13.02534
1429364566.40016,0,-3.490143,13.01404
1429364566.49872,0,-4.172607,13.06897
1429364566.59982,0,-3.838409,12.99692
1429364566.69425,0,-4.247986,13.07556
1429364566.79907,0,-3.566498,12.92709
1429364566.89593,0,-3.652771,12.87731
1429364567.03268,0,-4.017883,12.87385
1429364567.31796,0,-3.974457,13.06715
1429364567.32755,0,-2.988129,12.66187
1429364567.33765,0,-3.932831,12.6619
1429364567.39616,0,-4.214111,12.60583
1429364567.49751,0,-3.611664,12.36736
1429364567.59462,0,-4.11319,12.15115
1429364567.69567,0,-3.983429,12.1489
1429364567.79709,0,-3.638855,11.7221
1429364567.89293,0,-3.008209,11.42023
1429364568.26424,0,-3.300018,11.06973
1429364568.27882,0,-3.865784,10.50815
1429364568.30552,0,-3.361023,10.12591
1429364568.31227,0,-4.297546,9.46214
1429364568.39738,0,-3.739502,8.845532
1429364568.49966,0,-3.495758,8.448778
1429364568.59595,0,-4.129608,7.503608
1429364568.69343,0,-3.533173,6.924627
1429364568.79911,0,-4.146545,6.306939
1429364568.89941,0,-3.60968,5.282992
1429364569.01777,0,-3.586517,4.392887
1429364569.25735,0,-3.372772,3.445708
1429364569.26403,0,-3.27002,2.638523
1429364569.29763,0,-3.312683,1.627698
1429364569.39814,0,-2.892273,0.3493592
1429364569.49858,0,-3.087799,359.252
1429364569.59498,0,-3.147736,358.2184
1429364569.69296,0,-3.325348,357.0216
1429364569.79601,0,-3.589935,355.8761
1429364569.89326,0,-3.358734,354.5092
1429364570.02106,0,-3.06601,353.1406
1429364570.26307,0,-3.901154,351.6979
1429364570.27098,0,-3.555511,350.3659
1429364570.29534,0,-3.504425,348.8221
1429364570.39558,0,-3.162994,347.429
1429364570.49721,0,-3.504181,345.8945
1429364570.59647,0,-2.83725,344.4973
1429364570.69337,0,-3.300201,343.1895
1429364570.79719,0,-3.466339,341.8211
1429364570.895,0,-3.307129,340.4899
1429364571.01963,0,-3.436493,338.9731
1429364571.24927,0,-2.933105,337.5602
1429364571.25898,0,-2.800568,336.312
1429364571.2963,0,-3.314178,334.9528
1429364571.39711,0,-3.06134,333.347
1429364571.49975,0,-3.707947,332.0811
1429364571.59712,0,-3.792542,330.7603
1429364571.6948,0,-3.725616,329.5498
1429364571.79481,0,-3.986725,328.1386
1429364571.89451,0,-4.113464,326.8286
1429364572.01708,0,-4.333221,325.5377
1429364572.23122,0,-4.039215,324.0642
1429364572.24039,0,-4.113861,322.919
1429364572.29486,0,-4.327606,321.4568
1429364572.39649,0,-4.199738,320.3468
1429364572.49761,0,-4.404388,318.8847
1429364572.59721,0,-4.33728,318.0353
1429364572.69309,0,-3.90509,316.8776
1429364572.79689,0,-4.802765,315.3195
1429364572.8923,0,-4.289215,314.524
1429364573.02643,0,-4.524323,313.1559
1429364573.22263,0,-4.274231,311.8394
1429364573.23031,0,-3.377289,310.7716
1429364573.2939,0,-3.260651,308.9308
1429364573.39746,0,-3.916504,307.9238
1429364573.497,0,-3.647858,306.6913
1429364573.59572,0,-3.804443,305.4037
1429364573.69927,0,-4.50769,303.6774
1429364573.7991,0,-3.847931,302.9616
1429364573.8931,0,-3.329651,301.5394
1429364574.02487,0,-4.340149,299.1165
1429364574.24006,0,-4.395569,298.1838
1429364574.24584,0,-3.127258,297.0103
1429364574.29363,0,-4.939209,295.0811
1429364574.3964,0,-3.998322,293.6437
1429364574.50005,0,-4.418182,292.6466
1429364574.59553,0,-3.599304,291.0955
1429364574.69407,0,-4.74411,289.4329
1429364574.79791,0,-3.600464,287.8248
1429364574.89602,0,-4.378174,286.3409
1429364575.02962,0,-2.999542,284.7963
1429364575.21448,0,-2.764496,282.8327
1429364575.22407,0,-3.561523,281.7339
1429364575.29316,0,-3.994141,279.1847
1429364575.39831,0,-3.371033,277.7489
1429364575.49961,0,-3.438202,275.8874
1429364575.59587,0,-2.89267,273.9229
1429364575.69501,0,-3.749878,271.7307
1429364575.79415,0,-2.599487,270.4332
1429364575.89307,0,-3.156555,268.0821
1429364576.0267,0,-3.716888,265.7082
1429364576.22332,0,-3.608307,264.2355
1429364576.23314,0,-3.918579,261.9793
1429364576.29267,0,-3.669647,259.3752
1429364576.39498,0,-3.625092,257.7127
1429364576.49888,0,-2.897949,255.236
1429364576.59546,0,-3.731293,252.9049
1429364576.69885,0,-3.682159,251.0982
1429364576.79587,0,-3.780914,249.1648
1429364576.89314,0,-2.998474,247.237
1429364577.02217,0,-2.877228,244.4116
1429364577.22658,0,-3.3367,242.6131
1429364577.23824,0,-4.91449,239.9203
1429364577.29343,0,-4.609985,238.174
1429364577.39521,0,-4.66098,235.7654
1429364577.49816,0,-4.743469,233.6795
1429364577.59518,0,-4.024933,231.4754
1429364577.69266,0,-4.159149,229.4833
1429364577.796,0,-3.760742,226.6039
1429364577.89542,0,-5.644867,224.8522
1429364578.0361,0,-4.065948,222.2023
1429364578.22319,0,-4.823822,220.4412
1429364578.2363,0,-5.158386,217.846
1429364578.2939,0,-3.582764,216.2576
1429364578.39436,0,-5.669342,213.5231
1429364578.49882,0,-4.288177,212.4449
1429364578.59574,0,-4.673645,210.3244
1429364578.69325,0,-5.379364,208.5457
1429364578.79632,0,-4.033691,206.9105
1429364578.89285,0,-5.027435,205.3419
1429364579.02808,0,-4.29837,204.5407
1429364579.21813,0,-3.467773,202.6207
1429364579.22643,0,-3.996246,201.2693
1429364579.29383,0,-4.147797,200.2524
1429364579.39551,0,-4.177094,199.686
1429364579.49671,0,-2.641418,198.6759
1429364579.59596,0,-4.494293,197.6297
1429364579.69336,0,-3.769226,197.0669
1429364579.79478,0,-3.009399,196.5331
1429364579.89291,0,-3.018463,195.8083
1429364580.02553,0,-3.569611,195.2815
1429364580.21794,0,-3.835663,195.1317
1429364580.22505,0,-3.411499,194.9882
1429364580.29278,0,-3.078217,194.8684
1429364580.39812,0,-2.536133,194.2512
1429364580.49929,0,-3.06543,194.3645
1429364580.59681,0,-3.238525,194.2644
1429364580.69361,0,-2.953918,194.2662
1429364580.79827,0,-2.602295,194.0193
1429364580.89491,0,-3.190002,193.8868
1429364581.0276,0,-2.842499,194.1926
1429364581.22443,0,-2.85434,193.7619
1429364581.23703,0,-3.703613,193.6591
1429364581.29482,0,-2.420288,193.4781
1429364581.39643,0,-2.817352,193.5096
1429364581.49739,0,-3.18512,193.0553
1429364581.59639,0,-2.425323,193.2202
1429364581.69527,0,-2.525848,192.9445
1429364581.79962,0,-2.842834,193.0388
1429364581.89445,0,-1.870636,193.2516
1429364582.02563,0,-2.312622,193.0948
1429364582.17478,0,-3.228241,192.7796
1429364582.20429,0,-3.039795,192.6978
1429364582.29342,0,-3.12851,193.0344
1429364582.39622,0,-3.375092,192.6794
1429364582.49836,0,-2.513367,192.7712
1429364582.59457,0,-2.837555,192.8388
1429364582.69413,0,-2.590668,192.6442
1429364582.79774,0,-2.537872,192.6125
1429364582.89322,0,-3.362274,192.3513
1429364583.02773,0,-3.320496,192.177
1429364583.18105,0,-3.443665,192.8478
1429364583.20593,0,-3.264465,192.7452
1429364583.29394,0,-2.506836,192.6835
1429364583.39505,0,-1.478363,192.6651
1429364583.49932,0,-2.56839,192.431
1429364583.59817,0,-1.327576,192.9518
1429364583.69384,0,-1.757599,192.9664
1429364583.79511,0,-1.459625,192.7991
1429364583.89399,0,-2.527527,192.5579
1429364584.02968,0,-2.620117,192.7104
1429364584.20762,0,-1.566437,192.9588
1429364584.21578,0,-1.78125,193.1706
1429364584.293,0,-2.174957,192.9155
1429364584.39731,0,-3.50238,192.6111
1429364584.49881,0,-3.271027,192.8209
1429364584.59678,0,-2.482697,193.282
1429364584.69957,0,-2.994385,193.0102
1429364584.79757,0,-3.815674,192.9485
1429364584.89296,0,-3.578827,193.2403
1429364585.02915,0,-3.316498,193.2075
1429364585.20637,0,-3.797913,192.5927
1429364585.21606,0,-2.407013,193.0059
1429364585.29422,0,-3.348816,193.0367
1429364585.39643,0,-3.635437,192.9316
1429364585.49999,0,-2.545776,193.0163
1429364585.59592,0,-2.366516,193.0349
1429364585.69359,0,-4.138702,193.347
1429364585.79433,0,-4.072083,192.9407
1429364585.89405,0,-3.508759,193.1155
1429364586.23174,0,-4.575806,193.1419
1429364586.23908,0,-2.420288,192.8892
1429364586.24487,0,-4.503937,193.1006
1429364586.29301,0,-3.390564,192.9378
1429364586.39623,0,-3.205902,192.7884
1429364586.49905,0,-3.183075,192.9819
1429364586.59545,0,-2.791504,193.0842
1429364586.69459,0,-2.926941,192.9382
1429364586.79855,0,-3.882294,192.9173
1429364586.89295,0,-3.599152,193.0157
1429364587.0342,0,-3.438232,193.0334
1429364587.23406,0,-3.784454,193.2904
1429364587.24527,0,-3.089783,193.0422
1429364587.29538,0,-2.917908,193.1231
1429364587.39978,0,-3.075439,192.9177
1429364587.49829,0,-3.078522,193.002
1429364587.5947,0,-3.954346,193.3238
1429364587.69357,0,-2.959869,193.352
1429364587.79359,0,-2.88855,192.9369
1429364587.89357,0,-2.880066,193.5628
1429364588.25629,0,-3.52655,193.5529
1429364588.26322,0,-2.262238,193.5695
1429364588.26843,0,-3.172363,193.2231
1429364588.29246,0,-2.682983,193.5708
1429364588.39589,0,-2.834045,193.4987
1429364588.50195,0,-2.708099,193.5635
1429364588.59452,0,-2.47583,193.5825
1429364588.69323,0,-2.960571,193.4996
1429364588.79697,0,-2.867035,193.5141
1429364588.89382,0,-3.57074,193.6473
1429364589.03514,0,-3.73172,193.6222
1429364589.23989,0,-3.159729,193.7598
1429364589.24711,0,-3.86972,193.5325
1429364589.29346,0,-3.674133,193.704
1429364589.39784,0,-3.516602,193.5034
1429364589.49864,0,-3.951599,193.6283
1429364589.59463,0,-4.13208,193.4817
1429364589.69248,0,-3.299866,193.2296
1429364589.79557,0,-3.253021,193.4195
1429364589.89319,0,-3.426422,193.5136
1429364590.0317,0,-4.284637,193.309
1429364590.22889,0,-3.978851,193.0163
1429364590.23904,0,-3.144806,192.3874
1429364590.29254,0,-3.182404,192.3268
1429364590.39931,0,-2.772369,192.0594
1429364590.49863,0,-1.619385,191.8475
1429364590.59579,0,-0.4325562,191.0728
1429364590.6941,0,-2.240295,190.8964
1429364590.79486,0,-2.805023,190.0021
1429364590.89336,0,-1.735779,189.1541
1429364591.02898,0,-2.471191,188.5965
1429364591.25201,0,-0.9866638,187.8567
1429364591.25619,0,-2.536926,186.3718
1429364591.29283,0,-0.513092,185.3515
1429364591.39685,0,-1.636902,184.0509
1429364591.49684,0,-1.958344,182.8876
1429364591.59587,0,-1.297455,181.3105
1429364591.69354,0,-0.4136353,179.3931
1429364591.79467,0,-0.5342712,177.9505
1429364591.89376,0,-0.6211853,176.1067
1429364592.22814,0,-0.7319336,174.1956
1429364592.23985,0,-1.460236,172.3519
1429364592.25177,0,-0.5465698,170.485
1429364592.29313,0,-1.207001,168.3303
1429364592.39585,0,-0.7938538,166.1503
1429364592.50296,0,-1.124481,164.1597
1429364592.5947,0,-1.474121,161.8526
1429364592.69336,0,-0.6932068,159.8289
1429364592.79898,0,-1.271454,157.7959
1429364592.89423,0,-1.596222,155.64
1429364593.0305,0,-3.018341,153.0452
1429364593.22502,0,-0.871582,151.2356
1429364593.24255,0,-0.9281311,148.685
1429364593.29706,0,-2.864807,146.523
1429364593.39594,0,-1.180237,144.5524
1429364593.50075,0,-0.7293396,142.841
1429364593.59651,0,-2.08963,140.0478
1429364593.69693,0,-0.6899414,138.1333
1429364593.79562,0,-1.549469,135.7602
1429364593.89448,0,-2.460205,133.0725
1429364594.02863,0,-0.5428162,131.3315
1429364594.18095,0,0.2748536,129.6664
1429364594.2172,0,-0.5155029,127.8729
1429364594.29384,0,-1.564575,125.4394
1429364594.39552,0,-0.9487305,123.7185
1429364594.50005,0,-3.208221,120.8322
1429364594.59711,0,-0.01846313,119.7566
1429364594.69547,0,-1.271545,117.3253
1429364594.79605,0,-1.616852,115.3745
1429364594.89425,0,-1.532654,112.9271
1429364595.02398,0,-2.353027,110.9968
1429364595.17515,0,-0.5572815,109.6312
1429364595.20401,0,-2.891144,106.2572
1429364595.29269,0,-1.235168,105.3477
1429364595.39573,0,-2.936615,103.0326
1429364595.49808,0,-2.943085,100.2646
1429364595.59826,0,-2.187042,98.60069
1429364595.6937,0,-3.114044,95.97017
1429364595.79351,0,-3.232117,94.18595
1429364595.89405,0,-2.901917,92.89473
1429364596.02479,0,-3.673035,89.6535
1429364596.18109,0,-3.377319,87.536
1429364596.21099,0,-3.475525,84.77364
1429364596.29316,0,-4.04303,82.96416
1429364596.39696,0,-4.508911,80.40699
1429364596.49705,0,-3.831512,77.65827
1429364596.5962,0,-4.9505,75.286
1429364596.69453,0,-4.237579,73.07024
1429364596.79488,0,-5.57663,70.69357
1429364596.8922,0,-4.357391,68.73068
1429364597.02631,0,-5.652893,66.46274
1429364597.21628,0,-5.558228,64.01981
1429364597.22476,0,-4.850922,62.09621
1429364597.29402,0,-4.411896,59.73921
1429364597.39794,0,-5.316895,56.92558
1429364597.49885,0,-5.251862,54.15361
1429364597.59832,0,-5.456696,52.20225
1429364597.69278,0,-5.858521,49.52998
1429364597.79677,0,-5.316284,47.31274
1429364597.89301,0,-6.001892,44.87669
1429364598.21453,0,-5.393921,42.93154
1429364598.22614,0,-6.079376,40.10876
1429364598.23507,0,-5.71225,38.08556
1429364598.29537,0,-5.870148,35.45365
1429364598.39639,0,-5.931458,33.64125
1429364598.49785,0,-5.221466,31.30088
1429364598.59732,0,-4.305908,29.75167
1429364598.69348,0,-5.531067,27.85989
1429364598.79631,0,-5.585419,26.04602
1429364598.89344,0,-5.542908,24.82374
1429364599.02394,0,-5.132446,23.16719
1429364599.21696,0,-4.682343,22.1521
1429364599.22896,0,-4.576691,20.81129
1429364599.29504,0,-5.08136,19.86254
1429364599.39474,0,-3.750824,19.01012
1429364599.49903,0,-4.613831,18.17214
1429364599.59906,0,-2.602234,17.60982
1429364599.69303,0,-2.121552,17.14122
1429364599.79467,0,-5.35437,16.72433
1429364599.89454,0,-4.526428,16.50907
1429364600.02952,0,-3.81189,16.35232
1429364600.20363,0,-4.15152,16.11392
1429364600.21004,0,-2.39389,15.98088
1429364600.29208,0,-2.832092,15.67212
1429364600.39387,0,-2.335175,15.78942
1429364600.49891,0,-2.852448,15.28986
1429364600.59945,0,-5.057495,14.90321
1429364600.69363,0,-2.383118,14.92253
1429364600.79549,0,-3.962372,14.64427
1429364600.89582,0,-0.5168152,14.5124
1429364601.02574,0,-1.579681,14.58101
1429364601.15095,0,-2.282898,14.34199
1429364601.20076,0,-2.695374,14.43575
1429364601.29223,0,-2.276001,13.96963
1429364601.39588,0,-3.205933,14.06045
1429364601.49756,0,-2.580353,14.00254
1429364601.5962,0,-2.379059,13.69888
1429364601.69312,0,-2.290009,13.93617
1429364601.7964,0,-1.441956,13.86155
1429364601.89517,0,-1.598572,13.87951
1429364602.0302,0,-1.620331,13.8921
1429364602.23882,0,-3.231842,13.8755
1429364602.24499,0,-0.02209473,13.79306
1429364602.29415,0,-3.084045,13.48481
1429364602.40095,0,-3.869476,13.51872
1429364602.4988,0,-3.103668,13.67803
1429364602.59697,0,-4.097809,13.62517
1429364602.69368,0,-2.463013,13.58459
1429364602.79442,0,-3.584534,13.53343
1429364602.89374,0,-2.111115,13.7559
1429364603.02725,0,-3.162964,13.81857
1429364603.2119,0,-2.907562,13.80265
1429364603.2191,0,-2.801666,13.78704
1429364603.29227,0,-3.156281,13.73991
1429364603.39673,0,-3.169067,13.74667
1429364603.49777,0,-3.301208,14.10863
1429364603.59563,0,-3.733612,13.97476
1429364603.69572,0,-4.213562,14.06088
1429364603.79667,0,-3.757416,13.96603
1429364603.89301,0,-3.579193,13.86681
1429364604.02061,0,-3.548004,13.8248
1429364604.2508,0,-3.344055,13.89708
1429364604.25759,0,-3.431274,13.67735
1429364604.2939,0,-3.03653,13.75536
1429364604.39648,0,-3.219421,13.773
1429364604.5002,0,-3.747681,13.71345
1429364604.59518,0,-2.852844,13.60752
1429364604.69364,0,-3.193237,13.60553
1429364604.7954,0,-3.532074,13.61932
1429364604.89296,0,-3.329926,13.27931
1429364605.03004,0,-2.862915,13.35443
1429364605.21101,0,-3.666199,13.42018
1429364605.22122,0,-3.497498,13.13971
1429364605.29342,0,-3.315887,12.95516
1429364605.39629,0,-3.499939,12.85058
1429364605.49849,0,-3.402008,12.69769
1429364605.59543,0,-3.628693,12.30457
1429364605.69978,0,-3.660858,12.03123
1429364605.79482,0,-3.719299,11.98869
1429364605.8949,0,-3.628113,11.50537
1429364606.03788,0,-3.57489,11.21616
1429364606.3026,0,-3.074554,10.83857
1429364606.30859,0,-3.386292,10.32371
1429364606.31363,0,-3.796631,9.899398
1429364606.3981,0,-3.431458,9.209373
1429364606.50254,0,-3.766144,8.51446
1429364606.59615,0,-3.971527,7.845453
1429364606.69399,0,-3.75946,6.979473
1429364606.79591,0,-4.172913,6.059911
1429364606.89407,0,-3.63913,5.031025
1429364607.03004,0,-3.709503,4.177594
1429364607.24287,0,-3.346283,3.244164
1429364607.25117,0,-3.510864,2.01462
1429364607.29508,0,-2.799255,0.9075781
1429364607.39906,0,-3.25882,359.8913
1429364607.50077,0,-3.605286,358.6367
1429364607.59679,0,-3.4505,357.2245
1429364607.6973,0,-3.410919,355.9596
1429364607.79531,0,-3.040833,354.2571
1429364607.894,0,-3.334137,352.8094
1429364608.24733,0,-4.108215,351.1578
1429364608.25494,0,-3.749359,349.5416
1429364608.26268,0,-3.506073,347.6032
1429364608.29508,0,-3.413086,345.9703
1429364608.39477,0,-3.577972,344.1894
1429364608.49705,0,-3.195068,342.3361
1429364608.59616,0,-2.883667,340.4388
1429364608.69383,0,-3.680298,338.8737
1429364608.79549,0,-3.995361,337.0189
1429364608.89485,0,-3.347382,335.0084
1429364609.02727,0,-3.706879,333.184
1429364609.24505,0,-3.855286,331.1845
1429364609.25325,0,-4.702698,329.417
1429364609.29447,0,-4.312927,327.3372
1429364609.39669,0,-4.856049,325.1813
1429364609.50039,0,-4.423279,323.0685
1429364609.59718,0,-3.67865,321.0081
1429364609.69335,0,-3.517273,318.6506
1429364609.79708,0,-4.553955,317.0697
1429364609.89382,0,-4.652008,314.5393
1429364610.03612,0,-3.130768,312.1783
1429364610.24357,0,-3.669037,310.1169
1429364610.24789,0,-3.765472,307.2701
1429364610.29273,0,-3.289398,305.1045
1429364610.39668,0,-2.849304,302.7006
1429364610.50081,0,-4.649994,300.5019
1429364610.59596,0,-2.074768,298.1425
1429364610.69347,0,-4.83136,295.9659
1429364610.79574,0,-3.409271,293.4164
1429364610.89352,0,-3.509918,290.6589
1429364611.02598,0,-3.690826,288.2955
1429364611.27498,0,-4.287109,286.2783
1429364611.29367,0,-3.787628,283.5606
1429364611.30795,0,-3.571014,280.8719
1429364611.39704,0,-3.84079,278.1731
1429364611.49815,0,-3.59906,275.7777
1429364611.59746,0,-3.365845,273.2535
1429364611.69336,0,-3.86377,271.2905
1429364611.79593,0,-3.102814,268.2101
1429364611.89509,0,-4.116486,265.6119
1429364612.02733,0,-4.130554,262.4315
1429364612.27299,0,-3.824585,259.4128
1429364612.27798,0,-3.052551,256.9124
1429364612.2971,0,-3.660004,254.1315
1429364612.39666,0,-4.085236,251.9093
1429364612.49981,0,-3.020081,248.6162
1429364612.5998,0,-3.865417,245.9455
1429364612.6934,0,-4.076538,242.8875
1429364612.80041,0,-4.107666,240.1831
1429364612.89397,0,-4.403473,237.1699
1429364613.03501,0,-3.697296,233.9101
1429364613.29547,0,-4.274658,231.834
1429364613.30119,0,-4.700562,228.5349
1429364613.30769,0,-4.674713,226.3234
1429364613.3989,0,-4.812408,223.0415
1429364613.50097,0,-5.544983,220.2346
1429364613.60401,0,-5.573151,217.503
1429364613.6937,0,-4.644592,214.6868
1429364613.79525,0,-5.908386,212.3705
1429364613.89512,0,-5.468689,210.0705
1429364614.02737,0,-5.069855,207.4335
1429364614.25069,0,-3.184021,205.7396
1429364614.25897,0,-4.475616,204.1909
1429364614.29418,0,-4.158051,202.472
1429364614.39811,0,-4.554352,201.0404
1429364614.49977,0,-3.632324,199.4934
1429364614.59985,0,-4.177795,198.4249
1429364614.69341,0,-2.585999,197.6097
1429364614.79579,0,-2.716614,197.1335
1429364614.89214,0,-2.792206,196.1836
1429364615.02226,0,-2.243958,195.6966
1429364615.23892,0,-2.517914,195.3598
1429364615.25205,0,-3.231415,194.8925
1429364615.29387,0,-2.836975,194.7
1429364615.39698,0,-3.228088,194.0927
1429364615.49777,0,-3.266235,193.8172
1429364615.60152,0,-2.885345,193.6874
1429364615.69471,0,-3.3461,193.3011
1429364615.79556,0,-2.599335,192.8344
