Time Stamp,GAL-001 E1,GAL-002 E1,GAL-003 E1,GAL-004 E1,GAL-005 E1,GAL-006 E1
  1429365601.000,          30.239,          61.519,         164.319,         217.597,         174.336,          84.716
  1429365601.100,          31.526,          59.895,         163.027,         216.740,         174.061,          85.481
  1429365601.200,          32.898,          58.228,         161.661,         215.804,         173.718,          86.221
  1429365601.300,          34.350,          56.519,         160.222,         214.790,         173.307,          86.939
  1429365601.400,          35.877,          54.770,         158.711,         213.700,         172.829,          87.638
  1429365601.500,          37.476,          52.983,         157.129,         212.534,         172.286,          88.318
  1429365601.600,          39.143,          51.162,         155.477,         211.292,         171.679,          88.985
  1429365601.700,          40.875,          49.309,         153.755,         209.977,         171.010,          89.639
  1429365601.800,          42.668,          47.429,         151.965,         208.589,         170.279,          90.285
  1429365601.900,          44.522,          45.527,         150.107,         207.129,         169.490,          90.924
  1429365602.000,          46.432,          43.607,         148.184,         205.600,         168.642,          91.560
  1429365602.100,          48.398,          41.677,         146.196,         204.001,         167.739,          92.195
  1429365602.200,          50.417,          39.746,         144.145,         202.334,         166.781,          92.832
  1429365602.300,          52.488,          37.824,         142.032,         200.602,         165.771,          93.475
  1429365602.400,          54.609,          35.922,         139.859,         198.805,         164.711,          94.126
  1429365602.500,          56.778,          34.056,         137.627,         196.945,         163.602,          94.787
  1429365602.600,          58.995,          32.245,         135.337,         195.023,         162.447,          95.461
  1429365602.700,          61.256,          30.511,         132.992,         193.042,         161.248,          96.152
  1429365602.800,          63.562,          28.880,         130.593,         191.002,         160.008,          96.861
  1429365602.900,          65.910,          27.386,         128.142,         188.907,         158.727,          97.591
  1429365603.000,          68.299,          26.067,         125.641,         186.756,         157.409,          98.344
  1429365603.100,          70.727,          24.963,         123.091,         184.553,         156.056,          99.122
  1429365603.200,          73.194,          24.120,         120.496,         182.299,         154.670,          99.928
  1429365603.300,          75.696,          23.579,         117.856,         179.996,         153.255,         100.762
  1429365603.400,          78.233,          23.376,         115.174,         177.647,         151.811,         101.627
  1429365603.500,          80.803,          23.533,         112.452,         175.252,         150.343,         102.524
  1429365603.600,          83.404,          24.054,         109.693,         172.814,         148.852,         103.454
  1429365603.700,          86.034,          24.927,         106.899,         170.336,         147.341,         104.419
  1429365603.800,          88.692,          26.127,         104.071,         167.819,         145.812,         105.419
  1429365603.900,          91.376,          27.620,         101.213,         165.265,         144.269,         106.454
  1429365604.000,          94.084,          29.369,          98.328,         162.677,         142.715,         107.525
  1429365604.100,          96.813,          31.336,          95.417,         160.057,         141.150,         108.632
  1429365604.200,          99.563,          33.488,          92.484,         157.407,         139.580,         109.776
  1429365604.300,         102.331,          35.796,          89.531,         154.728,         138.005,         110.955
  1429365604.400,         105.114,          38.234,          86.561,         152.024,         136.429,         112.169
  1429365604.500,         107.912,          40.782,          83.578,         149.297,         134.855,         113.418
  1429365604.600,         110.721,          43.420,          80.585,         146.549,         133.285,         114.701
  1429365604.700,         113.540,          46.136,          77.584,         143.782,         131.721,         116.016
  1429365604.800,         116.367,          48.915,          74.580,         140.998,         130.167,         117.362
  1429365604.900,         119.199,          51.748,          71.576,         138.200,         128.624,         118.738
  1429365605.000,         122.034,          54.624,          68.577,         135.390,         127.095,         120.142
  1429365605.100,         124.870,          57.536,          65.586,         132.570,         125.584,         121.573
  1429365605.200,         127.704,          60.478,          62.609,         129.743,         124.090,         123.029
