gps_time,x,y,z,clock_bias_m,num_sats,lat_deg,lon_deg,h_m
1429364611.3,4181997.7725014053,860777.0247501315,4723061.09114389,4.153610546274003,9,48.077663557397955,11.63070933012986,552.1641823060551
1429364611.4,4181997.367488591,860777.1670859457,4723058.623557284,2.6171222893866934,10,48.077651193900735,11.630712296661011,550.0823016833908
1429364611.5,4181997.722085899,860777.4973549776,4723058.491164294,3.029838322478805,10,48.07764762904332,11.630715678314274,550.2603304019002
1429364611.6,4181997.919181848,860777.5710687914,4723057.78090474,2.6763180591506774,10,48.07764197051656,11.630716113972499,549.8707705416804
1429364611.7,4181999.500946242,860777.8565524402,4723058.73166342,4.016087211783117,10,48.077636931484776,11.630715587043628,551.6517506817764
1429364611.8,4181999.969470266,860777.8245022931,4723060.459026629,4.6059890639196235,10,48.07764428256312,11.630713898257511,553.239284050224
1429364611.9,4181998.956807364,860778.1527140157,4723060.4504719805,3.5659542091047403,10,48.0776504250503,11.630720951804877,552.61443645847
1429364612.0,4181998.0600767895,860778.7322009392,4723060.765363922,3.128079495997826,10,48.07765741214522,11.63073099440937,552.339962079829
1429364612.2,4181999.6309001595,860779.68872679,4723061.422660923,4.228281410966252,10,48.077649776443145,11.630739317068858,553.9858183262534
1429364612.3,4182000.5524856057,860779.8222688898,4723061.752889187,5.47280751913824,10,48.07764554065744,11.630738579081099,554.8526021796845
1429364612.4,4182004.2066540085,860779.8441901379,4723065.064320409,9.40717604453469,9,48.077641458824424,11.63072898134539,559.7107326307873
1429364612.5,4182001.082011447,860779.9297888277,4723064.54696956,7.272721817452594,9,48.07765871274209,11.630738559730982,557.2925470248588
1429364612.6,4181998.8978075827,860780.1882038347,4723063.889898078,4.997616009060189,9,48.07766873079433,11.63074786534481,555.4091073814957
1429364612.7,4182000.260621405,860780.5055461817,4723064.7443801295,6.502965487609206,8,48.077664505254596,11.630748349488401,556.9794615664576
1429364612.8,4182003.5791190257,860781.7846352238,4723067.2404132625,9.798681350515311,8,48.077656028353516,11.630756183707632,561.180564942476
1429364612.9,4181998.7894221535,860781.8201937202,4723064.198293303,5.707943805542003,8,48.077669092570254,11.630769608995141,555.7874639108195
1429364613.0,4181995.952189685,860781.6149083333,4723063.563833073,4.970850072870888,8,48.077684151691045,11.630774586564543,553.431045474748
1429364613.2,4181997.138155216,860781.567239138,4723065.659762127,5.979331445747688,8,48.077689036399256,11.630770751528189,555.7602040369935
1429364613.3,4182001.12477347,860781.9272022784,4723066.2307100035,8.36739957871793,8,48.0776658543902,11.63076469748534,558.842363186685
1429364613.4,4181998.6690469156,860782.4321252847,4723065.93907966,7.117511037226858,8,48.0776795150233,11.630777977715464,557.086349009313
1429364613.5,4181995.461334594,860782.3126266154,4723065.360442617,5.383529016665514,8,48.07769722181025,11.630785085137367,554.5405779872456
1429364613.6,4181994.792230918,860781.8527270344,4723064.754589623,4.1357663826346265,8,48.07769858715361,11.630780850519747,553.5899814566898
1429364613.7,4182013.813007857,860781.6381740923,4723077.300842022,22.80432101083486,8,48.07764960204987,11.630726572278437,575.3434112566275
1429364613.8,4182012.681962396,860781.0748277357,4723076.947114695,22.2124375429539,8,48.07765564912897,11.630722227713655,574.2641785924066
1429364613.9,4182013.113399649,860780.7775117854,4723078.096884489,23.17983816915404,8,48.07766013075805,11.630717152695084,575.3619533132082
1429364614.0,4182012.7933466407,860780.7896664757,4723078.49032619,23.608181277080124,8,48.07766457573989,11.630718178309662,575.4468871633426
1429364614.2,4182011.024462291,860781.0584046309,4723078.069443298,22.35303830890604,8,48.07767327706591,11.630726495984074,574.0123611872596
