1429365612.300,0
1429365612.400,0
1429365612.500,0
1429365612.600,0
1429365612.700,0
1429365612.800,0
1429365612.900,0
1429365613.000,0
1429365613.100,0
1429365613.200,0
1429365613.300,0
1429365613.400,0
1429365613.500,0
1429365613.600,0
1429365613.700,0
1429365613.800,0
1429365613.900,0
1429365614.000,0
1429365614.100,0
1429365614.200,0
1429365614.300,0
1429365614.400,0
1429365614.500,0
1429365614.600,0
1429365614.700,0
1429365614.800,0
1429365614.900,0
1429365615.000,0
1429365615.100,0
1429365615.200,0
1429365615.300,0
1429365615.400,0
1429365615.500,0
1429365615.600,0
1429365615.700,0
1429365615.800,0
1429365615.900,0
1429365616.000,0
1429365616.100,0
1429365616.200,0
1429365616.300,0
1429365616.400,0
1429365616.500,0
1429365616.600,0
1429365616.700,0
1429365616.800,0
1429365616.900,0
1429365617.000,0
1429365617.100,0
1429365617.200,0
1429365617.300,0
1429365617.400,0
1429365617.500,0
1429365617.600,0
1429365617.700,0
1429365617.800,0
1429365617.900,0
1429365618.000,0
1429365618.100,0
1429365618.200,0
1429365618.300,0
1429365618.400,0
1429365618.500,0
1429365618.600,0
1429365618.700,0
1429365618.800,0
1429365618.900,0
1429365619.000,0
1429365619.100,0
1429365619.200,0
1429365619.300,0
1429365619.400,0
1429365619.500,0
1429365619.600,0
1429365619.700,0
1429365619.800,0
1429365619.900,0
1429365620.000,0
1429365620.100,0
1429365620.200,0
1429365620.300,0
1429365620.400,0
1429365620.500,0
1429365620.600,0
1429365620.700,0
1429365620.800,0
1429365620.900,0
1429365621.000,0
1429365621.100,0
1429365621.200,0
1429365621.300,0
1429365621.400,0
1429365621.500,0
1429365621.600,0
1429365621.700,0
1429365621.800,0
1429365621.900,0
1429365622.000,0
1429365622.100,0
1429365622.200,0
1429365622.300,0
1429365622.400,0
1429365622.500,0
1429365622.600,0
1429365622.700,0
1429365622.800,0
1429365622.900,0
1429365623.000,0
1429365623.100,0
1429365623.200,0
1429365623.300,0
1429365623.400,0
1429365623.500,0
1429365623.600,0
1429365623.700,0
1429365623.800,0
1429365623.900,0
1429365624.000,0
1429365624.100,0
1429365624.200,0
1429365624.300,0
1429365624.400,0
1429365624.500,0
1429365624.600,0
1429365624.700,0
1429365624.800,0
1429365624.900,0
1429365625.000,0
1429365625.100,0
1429365625.200,0
1429365625.300,0
1429365625.400,0
1429365625.500,0
1429365625.600,0
1429365625.700,0
1429365625.800,0
1429365625.900,0
1429365626.000,0
1429365626.100,0
1429365626.200,0
1429365626.300,0
1429365626.400,0
1429365626.500,0
1429365626.600,0
1429365626.700,0
1429365626.800,0
1429365626.900,0
1429365627.000,0
1429365627.100,0
1429365627.200,0
1429365627.300,0
1429365627.400,0
1429365627.500,0
1429365627.600,0
1429365627.700,0
1429365627.800,0
1429365627.900,0
1429365628.000,0
1429365628.100,0
1429365628.200,0
1429365628.300,0
1429365628.400,0
1429365628.500,0
1429365628.600,0
1429365628.700,0
1429365628.800,0
1429365628.900,0
1429365629.000,0
1429365629.100,0
1429365629.200,0
1429365629.300,0
1429365629.400,0
1429365629.500,0
1429365629.600,0
1429365629.700,0
1429365629.800,0
1429365629.900,0
1429365630.000,0
1429365630.100,0
1429365630.200,0
1429365630.300,0
1429365630.400,0
1429365630.500,0
1429365630.600,0
1429365630.700,0
1429365630.800,0
1429365630.900,0
1429365631.000,0
1429365631.100,0
1429365631.200,0
1429365631.300,0
1429365631.400,0
1429365631.500,0
1429365631.600,0
1429365631.700,0
1429365631.800,0
1429365631.900,0
1429365632.000,0
1429365632.100,0
1429365632.200,0
1429365632.300,0
1429365632.400,0
1429365632.500,0
1429365632.600,0
1429365632.700,0
1429365632.800,0
1429365632.900,0
1429365633.000,0
1429365633.100,0
1429365633.200,0
1429365633.300,0
1429365633.400,0
1429365633.500,0
1429365633.600,0
1429365633.700,0
1429365633.800,0
1429365633.900,0
1429365634.000,0
1429365634.100,0
1429365634.200,0
1429365634.300,0
1429365634.400,0
1429365634.500,0
1429365634.600,0
1429365634.700,0
1429365634.800,0
1429365634.900,0
1429365635.000,0
1429365635.100,0
1429365635.200,0
1429365635.300,0
1429365635.400,0
1429365635.500,0
1429365635.600,0
1429365635.700,0
1429365635.800,0
1429365635.900,0
1429365636.000,0
1429365636.100,0
1429365636.200,0
1429365636.300,0
1429365636.400,0
1429365636.500,0
1429365636.600,0
1429365636.700,0
1429365636.800,0
1429365636.900,0
1429365637.000,0
1429365637.100,0
1429365637.200,0
1429365637.300,0
1429365637.400,0
1429365637.500,0
1429365637.600,0
1429365637.700,0
1429365637.800,0
1429365637.900,0
1429365638.000,0
1429365638.100,0
1429365638.200,0
1429365638.300,0
1429365638.400,0
1429365638.500,0
1429365638.600,0
1429365638.700,0
1429365638.800,0
1429365638.900,0
1429365639.000,0
1429365639.100,0
1429365639.200,0
1429365639.300,0
1429365639.400,0
1429365639.500,0
1429365639.600,0
1429365639.700,0
1429365639.800,0
1429365639.900,0
1429365640.000,0
1429365640.100,0
1429365640.200,0
1429365640.300,0
1429365640.400,0
1429365640.500,0
1429365640.600,0
1429365640.700,0
1429365640.800,0
1429365640.900,0
1429365641.000,0
1429365641.100,0
1429365641.200,0
1429365641.300,0
1429365641.400,0
1429365641.500,0
1429365641.600,0
1429365641.700,0
1429365641.800,0
1429365641.900,0
1429365642.000,0
1429365642.100,0
1429365642.200,0
1429365642.300,0
1429365642.400,0
1429365642.500,0
1429365642.600,0
1429365642.700,0
1429365642.800,0
1429365642.900,0
1429365643.000,0
1429365643.100,0
1429365643.200,0
1429365643.300,0
1429365643.400,0
1429365643.500,0
1429365643.600,0
1429365643.700,0
1429365643.800,0
1429365643.900,0
1429365644.000,0
1429365644.100,0
1429365644.200,0
1429365644.300,0
1429365644.400,0
1429365644.500,0
1429365644.600,0
1429365644.700,0
1429365644.800,0
1429365644.900,0
1429365645.000,0
1429365645.100,0
1429365645.200,0
1429365645.300,0
1429365645.400,0
1429365645.500,0
1429365645.600,0
1429365645.700,0
1429365645.800,0
1429365645.900,0
1429365646.000,0
1429365646.100,0
1429365646.200,0
1429365646.300,0
1429365646.400,0
1429365646.500,0
1429365646.600,0
1429365646.700,0
1429365646.800,0
1429365646.900,0
1429365647.000,0
1429365647.100,0
1429365647.200,0
1429365647.300,0
1429365647.400,0
1429365647.500,0
1429365647.600,0
1429365647.700,0
1429365647.800,0
1429365647.900,0
1429365648.000,0
1429365648.100,0
1429365648.200,0
1429365648.300,0
1429365648.400,0
1429365648.500,0
1429365648.600,0
1429365648.700,0
1429365648.800,0
1429365648.900,0
1429365649.000,0
1429365649.100,0
1429365649.200,0
1429365649.300,0
1429365649.400,0
1429365649.500,0
1429365649.600,0
1429365649.700,0
1429365649.800,0
1429365649.900,0
1429365650.000,0
1429365650.100,0
1429365650.200,0
1429365650.300,0
1429365650.400,0
1429365650.500,0
1429365650.600,0
1429365650.700,0
1429365650.800,0
1429365650.900,0
1429365651.000,0
1429365651.100,0
1429365651.200,0
1429365651.300,0
1429365651.400,0
1429365651.500,0
1429365651.600,0
1429365651.700,0
1429365651.800,0
1429365651.900,0
1429365652.000,0
1429365652.100,0
1429365652.200,0
1429365652.300,0
1429365652.400,0
1429365652.500,0
1429365652.600,0
1429365652.700,0
1429365652.800,0
1429365652.900,0
1429365653.000,0
1429365653.100,0
1429365653.200,0
1429365653.300,0
1429365653.400,0
1429365653.500,0
1429365653.600,0
1429365653.700,0
1429365653.800,0
1429365653.900,0
1429365654.000,0
1429365654.100,0
1429365654.200,0
1429365654.300,0
1429365654.400,0
1429365654.500,0
1429365654.600,0
1429365654.700,0
1429365654.800,0
1429365654.900,0
1429365655.000,0
1429365655.100,0
1429365655.200,0
1429365655.300,0
1429365655.400,0
1429365655.500,0
1429365655.600,0
1429365655.700,0
1429365655.800,0
1429365655.900,0
1429365656.000,0
1429365656.100,0
1429365656.200,0
1429365656.300,0
1429365656.400,0
1429365656.500,0
1429365656.600,0
1429365656.700,0
1429365656.800,0
1429365656.900,0
1429365657.000,0
1429365657.100,0
1429365657.200,0
1429365657.300,0
1429365657.400,0
1429365657.500,0
1429365657.600,0
1429365657.700,0
1429365657.800,0
1429365657.900,0
1429365658.000,0
1429365658.100,0
1429365658.200,0
1429365658.300,0
1429365658.400,0
1429365658.500,0
1429365658.600,0
1429365658.700,0
1429365658.800,0
1429365658.900,0
1429365659.000,0
1429365659.100,0
1429365659.200,0
1429365659.300,0
1429365659.400,0
1429365659.500,0
1429365659.600,0
1429365659.700,0
1429365659.800,0
1429365659.900,0
1429365660.000,0
1429365660.100,0
1429365660.200,0
1429365660.300,0
1429365660.400,0
1429365660.500,0
1429365660.600,0
1429365660.700,0
1429365660.800,0
1429365660.900,0
1429365661.000,0
1429365661.100,0
1429365661.200,0
1429365661.300,0
1429365661.400,0
1429365661.500,0
1429365661.600,0
1429365661.700,0
1429365661.800,0
1429365661.900,0
1429365662.000,0
1429365662.100,0
1429365662.200,0
1429365662.300,0
1429365662.400,0
1429365662.500,0
1429365662.600,0
1429365662.700,0
1429365662.800,0
1429365662.900,0
1429365663.000,0
1429365663.100,0
1429365663.200,0
1429365663.300,0
1429365663.400,0
1429365663.500,0
1429365663.600,0
1429365663.700,0
1429365663.800,0
1429365663.900,0
1429365664.000,0
1429365664.100,0
1429365664.200,0
1429365664.300,0
1429365664.400,0
1429365664.500,0
1429365664.600,0
1429365664.700,0
1429365664.800,0
1429365664.900,0
1429365665.000,0
1429365665.100,0
1429365665.200,0
1429365665.300,0
1429365665.400,0
1429365665.500,0
1429365665.600,0
1429365665.700,0
1429365665.800,0
1429365665.900,0
1429365666.000,0
1429365666.100,0
1429365666.200,0
1429365666.300,0
1429365666.400,0
1429365666.500,0
1429365666.600,0
1429365666.700,0
1429365666.800,0
1429365666.900,0
1429365667.000,0
1429365667.100,0
1429365667.200,0
1429365667.300,0
1429365667.400,0
1429365667.500,0
1429365667.600,0
1429365667.700,0
1429365667.800,0
1429365667.900,0
1429365668.000,0
1429365668.100,0
1429365668.200,0
1429365668.300,0
1429365668.400,0
1429365668.500,0
1429365668.600,0
1429365668.700,0
1429365668.800,0
1429365668.900,0
1429365669.000,0
1429365669.100,0
1429365669.200,0
1429365669.300,0
1429365669.400,0
1429365669.500,0
1429365669.600,0
1429365669.700,0
1429365669.800,0
1429365669.900,0
1429365670.000,0
1429365670.100,0
1429365670.200,0
1429365670.300,0
1429365670.400,0
1429365670.500,0
1429365670.600,0
1429365670.700,0
1429365670.800,0
1429365670.900,0
1429365671.000,0
1429365671.100,0
1429365671.200,0
1429365671.300,0
1429365671.400,0
1429365671.500,0
1429365671.600,0
1429365671.700,0
1429365671.800,0
1429365671.900,0
1429365672.000,0
1429365672.100,0
1429365672.200,0
1429365672.300,0
1429365672.400,0
1429365672.500,0
1429365672.600,0
1429365672.700,0
1429365672.800,0
1429365672.900,0
1429365673.000,0
1429365673.100,0
1429365673.200,0
1429365673.300,0
1429365673.400,0
1429365673.500,0
1429365673.600,0
1429365673.700,0
1429365673.800,0
1429365673.900,0
1429365674.000,0
1429365674.100,0
1429365674.200,0
1429365674.300,0
1429365674.400,0
1429365674.500,0
1429365674.600,0
1429365674.700,0
1429365674.800,0
1429365674.900,0
1429365675.000,0
1429365675.100,0
1429365675.200,0
1429365675.300,0
1429365675.400,0
1429365675.500,0
1429365675.600,0
1429365675.700,0
1429365675.800,0
1429365675.900,0
1429365676.000,0
1429365676.100,0
1429365676.200,0
1429365676.300,0
1429365676.400,0
1429365676.500,0
1429365676.600,0
1429365676.700,0
1429365676.800,0
1429365676.900,0
1429365677.000,0
1429365677.100,0
1429365677.200,0
1429365677.300,0
1429365677.400,0
1429365677.500,0
1429365677.600,0
1429365677.700,0
1429365677.800,0
1429365677.900,0
1429365678.000,0
1429365678.100,0
1429365678.200,0
1429365678.300,0
1429365678.400,0
1429365678.500,0
1429365678.600,0
1429365678.700,0
1429365678.800,0
1429365678.900,0
1429365679.000,0
1429365679.100,0
1429365679.200,0
1429365679.300,0
1429365679.400,0
1429365679.500,0
1429365679.600,0
1429365679.700,0
1429365679.800,0
1429365679.900,0
1429365680.000,0
1429365680.100,0
1429365680.200,0
1429365680.300,0
1429365680.400,0
1429365680.500,0
1429365680.600,0
1429365680.700,0
1429365680.800,0
1429365680.900,0
1429365681.000,0
1429365681.100,0
1429365681.200,0
1429365681.300,0
1429365681.400,0
1429365681.500,0
1429365681.600,0
1429365681.700,0
1429365681.800,0
1429365681.900,0
1429365682.000,0
1429365682.100,0
1429365682.200,0
1429365682.300,0
1429365682.400,0
1429365682.500,0
1429365682.600,0
1429365682.700,0
1429365682.800,0
1429365682.900,0
1429365683.000,0
1429365683.100,0
1429365683.200,0
1429365683.300,0
1429365683.400,0
1429365683.500,0
1429365683.600,0
1429365683.700,0
1429365683.800,0
1429365683.900,0
1429365684.000,0
1429365684.100,0
1429365684.200,0
1429365684.300,0
1429365684.400,0
1429365684.500,0
1429365684.600,0
1429365684.700,0
1429365684.800,0
1429365684.900,0
1429365685.000,0
1429365685.100,0
1429365685.200,0
1429365685.300,0
1429365685.400,0
1429365685.500,0
1429365685.600,0
1429365685.700,0
1429365685.800,0
1429365685.900,0
1429365686.000,0
1429365686.100,0
1429365686.200,0
1429365686.300,0
1429365686.400,0
1429365686.500,0
1429365686.600,0
1429365686.700,0
1429365686.800,0
1429365686.900,0
1429365687.000,0
1429365687.100,0
1429365687.200,0
1429365687.300,0
1429365687.400,0
1429365687.500,0
1429365687.600,0
1429365687.700,0
1429365687.800,0
1429365687.900,0
1429365688.000,0
1429365688.100,0
1429365688.200,0
1429365688.300,0
1429365688.400,0
1429365688.500,0
1429365688.600,0
1429365688.700,0
1429365688.800,0
1429365688.900,0
1429365689.000,0
1429365689.100,0
1429365689.200,0
1429365689.300,0
1429365689.400,0
1429365689.500,0
1429365689.600,0
1429365689.700,0
1429365689.800,0
1429365689.900,0
1429365690.000,0
1429365690.100,0
1429365690.200,0
1429365690.300,0
1429365690.400,0
1429365690.500,0
1429365690.600,0
1429365690.700,0
1429365690.800,0
1429365690.900,0
1429365691.000,0
1429365691.100,0
1429365691.200,0
1429365691.300,0
1429365691.400,0
1429365691.500,0
1429365691.600,0
1429365691.700,0
1429365691.800,0
1429365691.900,0
1429365692.000,0
1429365692.100,0
1429365692.200,0
1429365692.300,0
1429365692.400,0
1429365692.500,0
1429365692.600,0
1429365692.700,0
1429365692.800,0
1429365692.900,0
1429365693.000,0
1429365693.100,0
1429365693.200,0
1429365693.300,0
1429365693.400,0
1429365693.500,0
1429365693.600,0
1429365693.700,0
1429365693.800,0
1429365693.900,0
1429365694.000,0
1429365694.100,0
1429365694.200,0
1429365694.300,0
1429365694.400,0
1429365694.500,0
1429365694.600,0
1429365694.700,0
1429365694.800,0
1429365694.900,0
1429365695.000,0
1429365695.100,0
1429365695.200,0
1429365695.300,0
1429365695.400,0
1429365695.500,0
1429365695.600,0
1429365695.700,0
1429365695.800,0
1429365695.900,0
1429365696.000,0
1429365696.100,0
1429365696.200,0
1429365696.300,0
1429365696.400,0
1429365696.500,0
1429365696.600,0
1429365696.700,0
1429365696.800,0
1429365696.900,0
1429365697.000,0
1429365697.100,0
1429365697.200,0
1429365697.300,0
1429365697.400,0
1429365697.500,0
1429365697.600,0
1429365697.700,0
1429365697.800,0
1429365697.900,0
1429365698.000,0
1429365698.100,0
1429365698.200,0
1429365698.300,0
1429365698.400,0
1429365698.500,0
1429365698.600,0
1429365698.700,0
1429365698.800,0
1429365698.900,0
1429365699.000,0
1429365699.100,0
1429365699.200,0
1429365699.300,0
1429365699.400,0
1429365699.500,0
1429365699.600,0
1429365699.700,0
1429365699.800,0
1429365699.900,0
1429365700.000,0
1429365700.100,0
1429365700.200,0
1429365700.300,0
1429365700.400,0
1429365700.500,0
1429365700.600,0
1429365700.700,0
1429365700.800,0
1429365700.900,0
1429365701.000,0
1429365701.100,0
1429365701.200,0
1429365701.300,0
1429365701.400,0
1429365701.500,0
1429365701.600,0
1429365701.700,0
1429365701.800,0
1429365701.900,0
1429365702.000,0
1429365702.100,0
1429365702.200,0
1429365702.300,0
1429365702.400,0
1429365702.500,0
1429365702.600,0
1429365702.700,0
1429365702.800,0
1429365702.900,0
1429365703.000,0
1429365703.100,0
1429365703.200,0
1429365703.300,0
1429365703.400,0
1429365703.500,0
1429365703.600,0
1429365703.700,0
1429365703.800,0
1429365703.900,0
1429365704.000,0
1429365704.100,0
1429365704.200,0
1429365704.300,0
1429365704.400,0
1429365704.500,0
1429365704.600,0
1429365704.700,0
1429365704.800,0
1429365704.900,0
1429365705.000,0
1429365705.100,0
1429365705.200,0
1429365705.300,0
1429365705.400,0
1429365705.500,0
1429365705.600,0
1429365705.700,0
1429365705.800,0
1429365705.900,0
1429365706.000,0
1429365706.100,0
1429365706.200,0
1429365706.300,0
1429365706.400,0
1429365706.500,0
1429365706.600,0
1429365706.700,0
1429365706.800,0
1429365706.900,0
1429365707.000,0
1429365707.100,0
1429365707.200,0
1429365707.300,0
1429365707.400,0
1429365707.500,0
1429365707.600,0
1429365707.700,0
1429365707.800,0
1429365707.900,0
1429365708.000,0
1429365708.100,0
1429365708.200,0
1429365708.300,0
1429365708.400,0
1429365708.500,0
1429365708.600,0
1429365708.700,0
1429365708.800,0
1429365708.900,0
1429365709.000,0
1429365709.100,0
1429365709.200,0
1429365709.300,0
1429365709.400,0
1429365709.500,0
1429365709.600,0
1429365709.700,0
1429365709.800,0
1429365709.900,0
1429365710.000,0
1429365710.100,0
1429365710.200,0
1429365710.300,0
1429365710.400,0
1429365710.500,0
1429365710.600,0
1429365710.700,0
1429365710.800,0
1429365710.900,0
1429365711.000,0
1429365711.100,0
1429365711.200,0
1429365711.300,0
1429365711.400,0
1429365711.500,0
1429365711.600,0
1429365711.700,0
1429365711.800,0
1429365711.900,0
1429365712.000,0
1429365712.100,0
1429365712.200,0
1429365712.300,0
1429365712.400,0
1429365712.500,0
1429365712.600,0
1429365712.700,0
1429365712.800,0
1429365712.900,0
1429365713.000,0
1429365713.100,0
1429365713.200,0
1429365713.300,0
1429365713.400,0
1429365713.500,0
1429365713.600,0
1429365713.700,0
1429365713.800,0
1429365713.900,0
1429365714.000,0
1429365714.100,0
1429365714.200,0
1429365714.300,0
1429365714.400,0
1429365714.500,0
1429365714.600,0
1429365714.700,0
1429365714.800,0
1429365714.900,0
1429365715.000,0
1429365715.100,0
1429365715.200,0
1429365715.300,0
1429365715.400,0
1429365715.500,0
1429365715.600,0
1429365715.700,0
1429365715.800,0
1429365715.900,0
1429365716.000,0
1429365716.100,0
1429365716.200,0
1429365716.300,0
1429365716.400,0
1429365716.500,0
1429365716.600,0
1429365716.700,0
1429365716.800,0
1429365716.900,0
1429365717.000,0
1429365717.100,0
1429365717.200,0
1429365717.300,0
1429365717.400,0
1429365717.500,0
1429365717.600,0
1429365717.700,0
1429365717.800,0
1429365717.900,0
1429365718.000,0
1429365718.100,0
1429365718.200,0
1429365718.300,0
1429365718.400,0
1429365718.500,0
1429365718.600,0
1429365718.700,0
1429365718.800,0
1429365718.900,0
1429365719.000,0
1429365719.100,0
1429365719.200,0
1429365719.300,0
1429365719.400,0
1429365719.500,0
1429365719.600,0
1429365719.700,0
1429365719.800,0
1429365719.900,0
1429365720.000,0
1429365720.100,0
1429365720.200,0
1429365720.300,0
1429365720.400,0
1429365720.500,0
1429365720.600,0
1429365720.700,0
1429365720.800,0
1429365720.900,0
1429365721.000,0
1429365721.100,0
1429365721.200,0
1429365721.300,0
1429365721.400,0
1429365721.500,0
1429365721.600,0
1429365721.700,0
1429365721.800,0
1429365721.900,0
1429365722.000,0
1429365722.100,0
1429365722.200,0
1429365722.300,0
1429365722.400,0
1429365722.500,0
1429365722.600,0
1429365722.700,0
1429365722.800,0
1429365722.900,0
1429365723.000,0
1429365723.100,0
1429365723.200,0
1429365723.300,0
1429365723.400,0
1429365723.500,0
1429365723.600,0
1429365723.700,0
1429365723.800,0
1429365723.900,0
1429365724.000,0
1429365724.100,0
1429365724.200,0
1429365724.300,0
1429365724.400,0
1429365724.500,0
1429365724.600,0
1429365724.700,0
1429365724.800,0
1429365724.900,0
1429365725.000,0
1429365725.100,0
1429365725.200,0
1429365725.300,0
1429365725.400,0
1429365725.500,0
1429365725.600,0
1429365725.700,0
1429365725.800,0
1429365725.900,0
1429365726.000,0
1429365726.100,0
1429365726.200,0
1429365726.300,0
1429365726.400,0
1429365726.500,0
1429365726.600,0
1429365726.700,0
1429365726.800,0
1429365726.900,0
1429365727.000,0
1429365727.100,0
1429365727.200,0
1429365727.300,0
1429365727.400,0
1429365727.500,0
1429365727.600,0
1429365727.700,0
1429365727.800,0
1429365727.900,0
1429365728.000,0
1429365728.100,0
1429365728.200,0
1429365728.300,0
1429365728.400,0
1429365728.500,0
1429365728.600,0
1429365728.700,0
1429365728.800,0
1429365728.900,0
1429365729.000,0
1429365729.100,0
1429365729.200,0
1429365729.300,0
1429365729.400,0
1429365729.500,0
1429365729.600,0
1429365729.700,0
1429365729.800,0
1429365729.900,0
1429365730.000,0
1429365730.100,0
1429365730.200,0
1429365730.300,0
1429365730.400,0
1429365730.500,0
1429365730.600,0
1429365730.700,0
1429365730.800,0
1429365730.900,0
1429365731.000,0
1429365731.100,0
1429365731.200,0
1429365731.300,0
1429365731.400,0
1429365731.500,0
1429365731.600,0
1429365731.700,0
1429365731.800,0
1429365731.900,0
1429365732.000,0
1429365732.100,0
1429365732.200,0
1429365732.300,0
1429365732.400,0
1429365732.500,0
1429365732.600,0
1429365732.700,0
1429365732.800,0
1429365732.900,0
1429365733.000,0
1429365733.100,0
1429365733.200,0
1429365733.300,0
1429365733.400,0
1429365733.500,0
1429365733.600,0
1429365733.700,0
1429365733.800,0
1429365733.900,0
1429365734.000,0
1429365734.100,0
1429365734.200,0
1429365734.300,0
1429365734.400,0
1429365734.500,0
1429365734.600,0
1429365734.700,0
1429365734.800,0
1429365734.900,0
1429365735.000,0
1429365735.100,0
1429365735.200,0
1429365735.300,0
1429365735.400,0
1429365735.500,0
1429365735.600,0
1429365735.700,0
1429365735.800,0
1429365735.900,0
1429365736.000,0
1429365736.100,0
1429365736.200,0
1429365736.300,0
1429365736.400,0
1429365736.500,0
1429365736.600,0
1429365736.700,0
1429365736.800,0
1429365736.900,0
1429365737.000,0
1429365737.100,0
1429365737.200,0
1429365737.300,0
1429365737.400,0
1429365737.500,0
1429365737.600,0
1429365737.700,0
1429365737.800,0
1429365737.900,0
1429365738.000,0
1429365738.100,0
1429365738.200,0
1429365738.300,0
1429365738.400,0
1429365738.500,0
1429365738.600,0
1429365738.700,0
1429365738.800,0
1429365738.900,0
1429365739.000,0
1429365739.100,0
1429365739.200,0
1429365739.300,0
1429365739.400,0
1429365739.500,0
1429365739.600,0
1429365739.700,0
1429365739.800,0
1429365739.900,0
1429365740.000,0
1429365740.100,0
1429365740.200,0
1429365740.300,0
1429365740.400,0
1429365740.500,0
1429365740.600,0
1429365740.700,0
1429365740.800,0
1429365740.900,0
1429365741.000,0
1429365741.100,0
1429365741.200,0
1429365741.300,0
1429365741.400,0
1429365741.500,0
1429365741.600,0
1429365741.700,0
1429365741.800,0
1429365741.900,0
1429365742.000,0
1429365742.100,0
1429365742.200,0
1429365742.300,0
1429365742.400,0
1429365742.500,0
1429365742.600,0
1429365742.700,0
1429365742.800,0
1429365742.900,0
1429365743.000,0
1429365743.100,0
1429365743.200,0
1429365743.300,0
1429365743.400,0
1429365743.500,0
1429365743.600,0
1429365743.700,0
1429365743.800,0
1429365743.900,0
1429365744.000,0
1429365744.100,0
1429365744.200,0
1429365744.300,0
1429365744.400,0
1429365744.500,0
1429365744.600,0
1429365744.700,0
1429365744.800,0
1429365744.900,0
1429365745.000,0
1429365745.100,0
1429365745.200,0
1429365745.300,0
1429365745.400,0
1429365745.500,0
1429365745.600,0
1429365745.700,0
1429365745.800,0
1429365745.900,0
1429365746.000,0
1429365746.100,0
1429365746.200,0
1429365746.300,0
1429365746.400,0
1429365746.500,0
1429365746.600,0
1429365746.700,0
1429365746.800,0
1429365746.900,0
1429365747.000,0
1429365747.100,0
1429365747.200,0
1429365747.300,0
1429365747.400,0
1429365747.500,0
1429365747.600,0
1429365747.700,0
1429365747.800,0
1429365747.900,0
1429365748.000,0
1429365748.100,0
1429365748.200,0
1429365748.300,0
1429365748.400,0
1429365748.500,0
1429365748.600,0
1429365748.700,0
1429365748.800,0
1429365748.900,0
1429365749.000,0
1429365749.100,0
1429365749.200,0
1429365749.300,0
1429365749.400,0
1429365749.500,0
1429365749.600,0
1429365749.700,0
1429365749.800,0
1429365749.900,0
1429365750.000,0
1429365750.100,0
1429365750.200,0
1429365750.300,0
1429365750.400,0
1429365750.500,0
1429365750.600,0
1429365750.700,0
1429365750.800,0
1429365750.900,0
1429365751.000,0
1429365751.100,0
1429365751.200,0
1429365751.300,0
1429365751.400,0
1429365751.500,0
1429365751.600,0
1429365751.700,0
1429365751.800,0
1429365751.900,0
1429365752.000,0
1429365752.100,0
1429365752.200,0
1429365752.300,0
1429365752.400,0
1429365752.500,0
1429365752.600,0
1429365752.700,0
1429365752.800,0
1429365752.900,0
1429365753.000,0
1429365753.100,0
1429365753.200,0
1429365753.300,0
1429365753.400,0
1429365753.500,0
1429365753.600,0
1429365753.700,0
1429365753.800,0
1429365753.900,0
1429365754.000,0
1429365754.100,0
1429365754.200,0
1429365754.300,0
1429365754.400,0
1429365754.500,0
1429365754.600,0
1429365754.700,0
1429365754.800,0
1429365754.900,0
1429365755.000,0
1429365755.100,0
1429365755.200,0
1429365755.300,0
1429365755.400,0
