1429365600.000,0
1429365601.000,6,1,9.61,2,3.44,3,-5.10,4,-7.54,5,-5.61,6,0.66
1429365602.000,6,1,5.88,2,6.43,3,-4.20,4,-7.04,5,-5.32,6,-0.02
1429365603.000,6,1,2.53,2,10.89,3,-2.77,4,-6.21,5,-4.72,6,-0.64
1429365604.000,6,1,-0.25,2,9.86,3,-0.64,4,-5.01,5,-3.87,6,-1.41
1429365605.000,6,1,-2.51,2,4.47,3,2.49,4,-3.42,5,-2.87,6,-2.38
1429365606.000,6,1,-4.31,2,0.69,3,7.16,4,-1.38,5,-1.85,6,-3.41
1429365607.000,6,1,-5.69,2,-1.86,3,11.81,4,1.15,5,-0.98,6,-4.35
1429365608.000,6,1,-6.69,2,-3.60,3,8.44,4,4.23,5,-0.30,6,-5.08
1429365609.000,6,1,-7.35,2,-4.73,3,4.65,4,7.85,5,0.31,6,-5.52
1429365610.000,6,1,-7.66,2,-5.39,3,2.40,4,11.22,5,1.14,6,-5.63
1429365611.000,6,1,-7.65,2,-5.63,3,1.08,4,11.08,5,2.49,6,-5.36
1429365612.000,6,1,-7.32,2,-5.50,3,0.28,4,7.64,5,4.82,6,-4.68
1429365613.000,6,1,-6.65,2,-5.04,3,-0.34,4,4.04,5,8.70,6,-3.52
1429365614.000,6,1,-5.62,2,-4.30,3,-1.02,4,0.99,5,11.74,6,-1.74
1429365615.000,6,1,-4.22,2,-3.35,3,-1.91,4,-1.51,5,6.85,6,0.86
1429365616.000,6,1,-2.40,2,-2.32,3,-2.93,4,-3.52,5,2.28,6,4.73
1429365617.000,6,1,-0.11,2,-1.37,3,-3.93,4,-5.09,5,-0.78,6,10.16
1429365618.000,6,1,2.70,2,-0.60,3,-4.77,4,-6.27,5,-2.86,6,10.66
1429365619.000,6,1,6.08,2,0.02,3,-5.35,4,-7.08,5,-4.26,6,6.21
1429365620.000,6,1,9.80,2,0.70,3,-5.62,4,-7.55,5,-5.13,6,3.31
1429365621.000,6,1,11.79,2,1.76,3,-5.54,4,-7.70,5,-5.56,6,1.61
1429365622.000,6,1,9.40,2,3.56,3,-5.06,4,-7.52,5,-5.60,6,0.61
1429365623.000,6,1,5.68,2,6.64,3,-4.14,4,-7.01,5,-5.30,6,-0.05
1429365624.000,6,1,2.36,2,11.11,3,-2.67,4,-6.15,5,-4.68,6,-0.68
1429365625.000,6,1,-0.39,2,9.55,3,-0.49,4,-4.93,5,-3.82,6,-1.46
1429365626.000,6,1,-2.63,2,4.21,3,2.71,4,-3.31,5,-2.81,6,-2.44
1429365627.000,6,1,-4.40,2,0.52,3,7.48,4,-1.25,5,-1.80,6,-3.47
1429365628.000,6,1,-5.76,2,-1.98,3,11.84,4,1.30,5,-0.94,6,-4.40
1429365629.000,6,1,-6.74,2,-3.68,3,8.18,4,4.42,5,-0.27,6,-5.11
1429365630.000,6,1,-7.37,2,-4.78,3,4.49,4,8.06,5,0.35,6,-5.53
1429365631.000,6,1,-7.67,2,-5.41,3,2.30,4,11.34,5,1.19,6,-5.62
1429365632.000,6,1,-7.64,2,-5.63,3,1.02,4,10.94,5,2.59,6,-5.34
1429365633.000,6,1,-7.29,2,-5.48,3,0.24,4,7.42,5,4.99,6,-4.63
1429365634.000,6,1,-6.60,2,-5.01,3,-0.37,4,3.85,5,8.97,6,-3.44
1429365635.000,6,1,-5.56,2,-4.25,3,-1.07,4,0.84,5,11.63,6,-1.62
1429365636.000,6,1,-4.13,2,-3.30,3,-1.96,4,-1.63,5,6.55,6,1.04
1429365637.000,6,1,-2.28,2,-2.26,3,-2.98,4,-3.62,5,2.08,6,5.00
1429365638.000,6,1,0.03,2,-1.32,3,-3.98,4,-5.16,5,-0.92,6,10.45
1429365639.000,6,1,2.87,2,-0.56,3,-4.81,4,-6.32,5,-2.96,6,10.41
1429365640.000,6,1,6.29,2,0.05,3,-5.37,4,-7.12,5,-4.33,6,6.01
1429365641.000,6,1,10.00,2,0.75,3,-5.62,4,-7.57,5,-5.17,6,3.19
1429365642.000,6,1,11.76,2,1.84,3,-5.52,4,-7.70,5,-5.58,6,1.54
1429365643.000,6,1,9.20,2,3.70,3,-5.02,4,-7.50,5,-5.60,6,0.57
1429365644.000,6,1,5.48,2,6.87,3,-4.07,4,-6.97,5,-5.27,6,-0.09
1429365645.000,6,1,2.19,2,11.31,3,-2.57,4,-6.09,5,-4.64,6,-0.72
1429365646.000,6,1,-0.53,2,9.23,3,-0.34,4,-4.85,5,-3.77,6,-1.51
1429365647.000,6,1,-2.74,2,3.96,3,2.93,4,-3.21,5,-2.75,6,-2.49
1429365648.000,6,1,-4.48,2,0.35,3,7.80,4,-1.12,5,-1.74,6,-3.52
1429365649.000,6,1,-5.82,2,-2.09,3,11.83,4,1.46,5,-0.89,6,-4.44
1429365650.000,6,1,-6.78,2,-3.75,3,7.93,4,4.61,5,-0.23,6,-5.14
1429365651.000,6,1,-7.40,2,-4.83,3,4.33,4,8.27,5,0.39,6,-5.55
1429365652.000,6,1,-7.68,2,-5.43,3,2.21,4,11.45,5,1.25,6,-5.61
1429365653.000,6,1,-7.63,2,-5.63,3,0.97,4,10.78,5,2.70,6,-5.31
1429365654.000,6,1,-7.26,2,-5.47,3,0.20,4,7.21,5,5.16,6,-4.58
1429365655.000,6,1,-6.55,2,-4.97,3,-0.41,4,3.67,5,9.24,6,-3.35
1429365656.000,6,1,-5.49,2,-4.20,3,-1.11,4,0.68,5,11.48,6,-1.50
1429365657.000,6,1,-4.04,2,-3.24,3,-2.02,4,-1.76,5,6.25,6,1.22
1429365658.000,6,1,-2.17,2,-2.21,3,-3.04,4,-3.71,5,1.88,6,5.27
1429365659.000,6,1,0.18,2,-1.27,3,-4.03,4,-5.24,5,-1.05,6,10.73
1429365660.000,6,1,3.05,2,-0.53,3,-4.85,4,-6.37,5,-3.05,6,10.15
1429365661.000,6,1,6.50,2,0.08,3,-5.39,4,-7.15,5,-4.39,6,5.81
1429365662.000,6,1,10.19,2,0.80,3,-5.63,4,-7.59,5,-5.20,6,3.07
1429365663.000,6,1,11.72,2,1.92,3,-5.50,4,-7.70,5,-5.59,6,1.47
1429365664.000,6,1,8.99,2,3.83,3,-4.98,4,-7.48,5,-5.59,6,0.53
1429365665.000,6,1,5.28,2,7.10,3,-4.00,4,-6.93,5,-5.24,6,-0.12
1429365666.000,6,1,2.02,2,11.48,3,-2.46,4,-6.03,5,-4.60,6,-0.76
1429365667.000,6,1,-0.67,2,8.90,3,-0.19,4,-4.77,5,-3.71,6,-1.57
1429365668.000,6,1,-2.85,2,3.72,3,3.15,4,-3.11,5,-2.69,6,-2.55
1429365669.000,6,1,-4.57,2,0.19,3,8.12,4,-0.99,5,-1.69,6,-3.58
1429365670.000,6,1,-5.89,2,-2.20,3,11.77,4,1.62,5,-0.85,6,-4.49
1429365671.000,6,1,-6.83,2,-3.83,3,7.68,4,4.80,5,-0.20,6,-5.17
1429365672.000,6,1,-7.42,2,-4.88,3,4.18,4,8.48,5,0.43,6,-5.56
1429365673.000,6,1,-7.68,2,-5.46,3,2.12,4,11.55,5,1.32,6,-5.61
1429365674.000,6,1,-7.62,2,-5.63,3,0.92,4,10.62,5,2.80,6,-5.28
1429365675.000,6,1,-7.23,2,-5.45,3,0.17,4,7.00,5,5.35,6,-4.52
1429365676.000,6,1,-6.50,2,-4.94,3,-0.44,4,3.49,5,9.51,6,-3.27
1429365677.000,6,1,-5.42,2,-4.15,3,-1.16,4,0.53,5,11.30,6,-1.37
1429365678.000,6,1,-3.94,2,-3.18,3,-2.07,4,-1.88,5,5.95,6,1.41
1429365679.000,6,1,-2.05,2,-2.15,3,-3.10,4,-3.81,5,1.68,6,5.55
