1429365600.000,0
1429365678.000,4,1,11.22,2,-3.12,3,-8.14,6,-4.07
1429365679.000,4,1,11.37,2,-4.01,5,-8.16,6,-3.20
1429365680.000,4,1,8.71,2,-4.78,5,-7.82,6,-2.20
1429365681.000,4,1,5.86,2,-5.47,5,-7.44,6,-1.04
1429365682.000,4,1,3.51,2,-6.07,5,-7.00,6,0.32
1429365683.000,4,1,1.61,2,-6.61,5,-6.51,6,1.95
1429365684.000,4,1,0.04,2,-7.09,5,-5.96,6,3.93
1429365685.000,4,1,-1.28,2,-7.52,5,-5.34,6,6.38
1429365686.000,4,1,-2.40,2,-7.89,5,-4.64,6,9.29
1429365687.000,3,1,-3.38,5,-3.85,6,11.65
1429365688.000,4,1,-4.23,4,-8.07,5,-2.94,6,10.79
1429365689.000,4,1,-4.98,4,-7.72,5,-1.90,6,7.89
1429365690.000,4,1,-5.64,4,-7.32,5,-0.69,6,5.17
1429365691.000,4,1,-6.23,4,-6.87,5,0.74,6,2.95
1429365692.000,4,1,-6.75,4,-6.37,5,2.45,6,1.15
1429365693.000,4,1,-7.21,4,-5.80,5,4.55,6,-0.34
1429365694.000,4,1,-7.62,4,-5.16,5,7.14,6,-1.60
1429365695.000,4,1,-7.99,4,-4.43,5,10.10,6,-2.68
1429365696.000,3,4,-3.61,5,11.79,6,-3.62
1429365697.000,4,3,-7.98,4,-2.67,5,10.06,6,-4.44
1429365698.000,4,3,-7.62,4,-1.59,5,7.10,6,-5.17
1429365699.000,4,3,-7.21,4,-0.32,5,4.51,6,-5.81
1429365700.000,4,3,-6.74,4,1.17,5,2.42,6,-6.38
1429365701.000,4,3,-6.22,4,2.98,5,0.71,6,-6.88
1429365702.000,4,3,-5.63,4,5.20,5,-0.71,6,-7.33
1429365703.000,4,3,-4.97,4,7.93,5,-1.91,6,-7.73
1429365704.000,4,3,-4.22,4,10.82,5,-2.95,6,-8.08
1429365705.000,5,2,-8.22,3,-3.37,4,11.63,5,-3.86,6,-8.38
1429365706.000,4,2,-7.89,3,-2.39,4,9.25,5,-4.65
1429365707.000,4,2,-7.51,3,-1.26,4,6.34,5,-5.35
1429365708.000,4,2,-7.08,3,0.06,4,3.90,5,-5.97
1429365709.000,4,2,-6.61,3,1.63,4,1.92,5,-6.52
1429365710.000,4,2,-6.07,3,3.54,4,0.30,5,-7.01
1429365711.000,4,2,-5.46,3,5.90,4,-1.06,5,-7.44
1429365712.000,4,2,-4.77,3,8.75,4,-2.21,5,-7.83
1429365713.000,4,2,-4.00,3,11.39,4,-3.21,5,-8.17
1429365714.000,4,1,-8.13,2,-3.11,3,11.19,4,-4.08
1429365715.000,4,1,-7.79,2,-2.10,3,8.43,4,-4.85
1429365716.000,4,1,-7.40,2,-0.92,3,5.62,4,-5.53
1429365717.000,4,1,-6.96,2,0.46,3,3.32,4,-6.13
1429365718.000,4,1,-6.46,2,2.11,3,1.45,4,-6.66
1429365719.000,4,1,-5.91,2,4.13,3,-0.09,4,-7.13
1429365720.000,4,1,-5.28,2,6.63,3,-1.39,4,-7.55
1429365721.000,4,1,-4.57,2,9.57,3,-2.50,4,-7.92
1429365722.000,5,1,-3.77,2,11.73,3,-3.46,4,-8.25,6,-8.35
1429365723.000,4,1,-2.85,2,10.55,3,-4.30,6,-8.04
1429365724.000,4,1,-1.79,2,7.62,3,-5.04,6,-7.69
1429365725.000,4,1,-0.57,2,4.94,3,-5.70,6,-7.28
1429365726.000,4,1,0.88,2,2.77,3,-6.28,6,-6.83
1429365727.000,4,1,2.63,2,1.00,3,-6.79,6,-6.32
1429365728.000,4,1,4.77,2,-0.47,3,-7.25,6,-5.74
