Time Stamp,GAL-001 E1,GAL-002 E1,GAL-003 E1,GAL-004 E1,GAL-005 E1,GAL-006 E1
  1429365600.100,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365600.200,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365600.300,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365600.400,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365600.500,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365600.600,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365600.700,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365600.800,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365600.900,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365601.000,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365601.100,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365601.200,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365601.300,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365601.400,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365601.500,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365601.600,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365601.700,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365601.800,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365601.900,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365602.000,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365602.100,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365602.200,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365602.300,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365602.400,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365602.500,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365602.600,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365602.700,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365602.800,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365602.900,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365603.000,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365603.100,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365603.200,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365603.300,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365603.400,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365603.500,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365603.600,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365603.700,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365603.800,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365603.900,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365604.000,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365604.100,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365604.200,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365604.300,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365604.400,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365604.500,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365604.600,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365604.700,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365604.800,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365604.900,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365605.000,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365605.100,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365605.200,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365605.300,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365605.400,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365605.500,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365605.600,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
  1429365605.700,          22.142,          15.338,          15.338,          22.142,          15.338,          15.338
