gps_time,lax,lay,laz,avx,avy,avz,x,y,z,w
1429448303.72923,-0.127807747873431,0.211249754596688,-9.80729998834133,9.53107373788953e-05,0.00194523064419627,0.00188992673065513,-0.0142081174999475,0.00519948219880462,-0.835737764835358,0.548920214176178
1429448303.74423,-0.103048085612897,0.215479482854623,-9.82452467938661,0.00150113960262388,0.000228127813898027,0.000615614932030439,-0.0141920046880841,0.00519055593758821,-0.835737705230713,0.548920869827271
1429448303.74923,-0.175372568192705,0.220205561528448,-9.75377999507785,-0.000165504970937036,-0.00073470629286021,0.00148994894698262,-0.0141962394118309,0.00519216479733586,-0.83573991060257,0.548917353153229
1429448303.75923,-0.174391667396575,0.215757112485915,-9.93843747429252,-0.00130137463565916,-0.00333416159264743,0.00121599750127643,-0.0142122004181147,0.00517825689166784,-0.835746049880981,0.548907816410065
1429448303.77423,-0.159595482139848,0.22905624585161,-9.68234791302681,-0.00258389371447265,-0.000622789666522294,0.00140245910733938,-0.0142169632017612,0.00518858106806874,-0.835746109485626,0.548907399177551
1429448303.77923,-0.189887306159548,0.189308866950776,-9.96790556083918,-0.000954901042860001,-0.000407466461183503,0.00189205794595182,-0.0142163140699267,0.00517838355153799,-0.835753679275513,0.548896074295044
1429448303.78923,-0.122124231477454,0.20716160850022,-9.68245838766396,-0.00144133542198688,-0.000467234756797552,0.000835488841403276,-0.0142111098393798,0.00518797105178237,-0.835751175880432,0.548899829387665
1429448303.80423,-0.166503781957272,0.185270880138967,-9.87551836904287,-0.00224378565326333,-0.0010857000015676,0.00227611628361046,-0.0142178405076265,0.00519218947738409,-0.835751295089722,0.548899531364441
1429448303.80923,-0.0906215155643411,0.222607416772097,-9.73743384043276,-0.00205152365379035,-0.00196940382011235,0.00132230063900352,-0.0142194945365191,0.00520014343783259,-0.835742175579071,0.548913240432739
1429448303.81923,-0.146478582606418,0.207345038775727,-9.78316624855995,-0.00199910998344421,-0.00191444670781493,0.00163325038738549,-0.0142251737415791,0.00520689412951469,-0.835738360881805,0.548918783664703
1429448303.83423,-0.126349539288599,0.207722712981701,-9.83672365122437,-0.00174543145112693,-0.00185327022336423,0.00271063996478915,-0.0142282797023654,0.00520906550809741,-0.835736095905304,0.548922181129456
1429448303.83923,-0.180849008576106,0.219980356204137,-9.74668389933705,-0.000470147613668814,-0.00210058060474694,0.000947322230786085,-0.0142387440428138,0.00519927591085434,-0.835740566253662,0.548915266990662
1429448303.85523,-0.187878450555168,0.217340363089368,-9.92311598652005,-0.00277876760810614,-0.00253960816189647,0.00155774538870901,-0.0142571721225977,0.00519308587536216,-0.835744082927704,0.548909485340118
1429448303.86423,-0.145931314854044,0.237061181799322,-9.72173416699767,-0.00278795626945794,-0.000577352824620903,0.00224905461072922,-0.0142554398626089,0.00520645221695304,-0.835737526416779,0.548919320106506
1429448303.86923,-0.182644057033025,0.181021058941074,-9.89957845906615,-0.00127891334705055,0.00133176287636161,0.00124658644199371,-0.0142450286075473,0.00520549993962049,-0.835748553276062,0.548902928829193
1429448303.87923,-0.120950922514917,0.190346101044025,-9.76513433278501,-0.000827008567284793,-6.98817893862724e-06,0.000755540037062019,-0.0142353195697069,0.00520432461053133,-0.835743486881256,0.548910796642303
1429448303.89423,-0.161729790754803,0.168912724528834,-9.78871628390253,-0.00191149825695902,-0.000608627567999065,0.00133580015972257,-0.0142387989908457,0.00520908506587148,-0.835750460624695,0.548900067806244
1429448303.89923,-0.101765306660207,0.216502469226811,-9.83875544931293,0.000433079112553969,-0.00163109123241156,0.000455478235380724,-0.0142367864027619,0.00520524708554149,-0.835744380950928,0.548909425735474
1429448303.90923,-0.136450579865882,0.217473524482362,-9.68213105540574,-0.00136808608658612,0.000580113963223994,0.000850782380439341,-0.0142332874238491,0.00522056687623262,-0.835741281509399,0.548914134502411
1429448303.92423,-0.140602868106589,0.20705246730363,-9.95649335546493,0.00071253563510254,-0.00180150719825178,0.000887003901880234,-0.0142281847074628,0.00520285358652472,-0.835743010044098,0.548911690711975
1429448303.92923,-0.177451822152175,0.224265047786012,-9.65192062605917,-0.00274942745454609,-0.00296311685815454,0.00128503830637783,-0.0142485769465566,0.00520557956770062,-0.835745394229889,0.548907577991486
1429448303.93923,-0.193359950706176,0.202509270916041,-9.99671664478183,-0.000589515548199415,-0.00419375207275152,0.00109620380681008,-0.0142630813643336,0.005178093444556,-0.835755169391632,0.548892557621002
1429448303.95423,-0.148085889938893,0.232071228024922,-9.67905296313465,-0.00094112561782822,0.000690718356054276,0.00133222655858845,-0.0142543455585837,0.00519131775945425,-0.835753321647644,0.548895418643951
1429448303.95923,-0.168250680423528,0.171218334590085,-9.92533015543818,-0.000465655000880361,-0.000249761244049296,0.00328931235708296,-0.0142493229359388,0.00518685206770897,-0.835753440856934,0.548895478248596
1429448303.96923,-0.108474841635674,0.190142285567615,-9.75381974256635,-0.000356391305103898,-0.000278179708402604,0.00223023118451238,-0.0142368664965034,0.00519121391698718,-0.835743129253387,0.548911452293396
1429448303.98423,-0.144459004678624,0.181032603248395,-9.78766823615432,-0.00118256092537194,-0.00133429630659521,0.00147661520168185,-0.014242235571146,0.00519639905542135,-0.835742115974426,0.548912763595581
1429448303.98923,-0.100685959591437,0.225890566628613,-9.84206501225233,-0.000500959111377597,-0.00297357654199004,0.000862259010318667,-0.0142477378249168,0.00519417133182287,-0.835738360881805,0.548918485641479
1429448303.99923,-0.127059450256778,0.231973211010545,-9.66722866982818,-0.00169589859433472,-0.000424240191932768,0.000140110423672013,-0.014244269579649,0.00521033350378275,-0.835736632347107,0.548920929431915
1429448304.01423,-0.140994004582334,0.222862834571581,-9.95824692113399,0.000429693493060768,-0.00158505036961287,0.000857300299685448,-0.0142399007454515,0.00519455829635262,-0.83573991060257,0.548916220664978
1429448304.01923,-0.16377495978158,0.240480123397335,-9.65381389245987,-0.00205748807638884,-0.0012995027936995,0.00113223982043564,-0.0142474370077252,0.00520106218755245,-0.835739731788635,0.548916220664978
1429448304.02923,-0.200304015956726,0.197447092155647,-9.99531963746548,-0.000703702040482312,-0.00316778221167624,0.00132527214009315,-0.014262530952692,0.00517915422096848,-0.835746467113495,0.548905789852142
1429448304.04423,-0.141393589226017,0.217374959478714,-9.66754138903916,-0.000475739361718297,-0.000257358711678535,0.00226623867638409,-0.0142572531476617,0.00518085993826389,-0.835737109184265,0.548920154571533
1429448304.04923,-0.180825828629918,0.162590316574275,-9.93441245656013,1.26276854643947e-05,0.000487441051518545,0.00172164139803499,-0.0142479473724961,0.00517537677660584,-0.83574366569519,0.548910558223724
1429448304.06723,-0.101211079444084,0.175868169689924,-9.73673533677459,-0.00198594178073108,-2.73695331998169e-05,-0.000565816415473819,-0.0142349004745483,0.00519384955987334,-0.835743308067322,0.548911213874817
1429448304.07423,-0.141244243883202,0.176840010396764,-9.79713924433291,-0.00117421557661146,-0.00149608834180981,-0.000123086952953599,-0.0142375202849507,0.00519453454762697,-0.835748732089996,0.548902809619904
1429448304.07923,-0.09137095482531,0.228128335618041,-9.8350051568687,-0.000883010681718588,-0.00340948393568397,0.000948924163822085,-0.0142435161396861,0.00519506214186549,-0.835740745067596,0.548914849758148
1429448304.08923,-0.128779186721472,0.235673691229988,-9.67868237625659,0.000750091392546892,0.000254504848271608,0.000925214844755828,-0.0142307514324784,0.00519802467897534,-0.835734844207764,0.548924148082733
1429448304.10423,-0.137384088723175,0.22570762954345,-9.948237568295,0.000419360381783918,-0.00186945172026753,0.00100592384114861,-0.0142330853268504,0.0051870490424335,-0.835737466812134,0.548920214176178
1429448304.10923,-0.176372429417633,0.2396450973453,-9.6594229645133,-0.00203086226247251,-0.00119075435213745,0.00115790392737836,-0.0142377084121108,0.00518629048019648,-0.835743188858032,0.548911452293396
1429448304.11923,-0.190024540939461,0.210363345417287,-10.0076752611697,-0.00133038812782615,-0.0031866542994976,0.000770019018091261,-0.0142547143623233,0.00517116254195571,-0.835752248764038,0.548897266387939
1429448304.13423,-0.132956508938735,0.224750895074196,-9.64831295695603,-0.00119806895963848,-0.000644038605969399,0.000465363380499184,-0.0142496833577752,0.005177300889045,-0.835748553276062,0.548902988433838
1429448304.13923,-0.176313027380593,0.175298607907351,-9.96105379524827,-0.000171392282936722,0.00108426029328257,0.00077581248478964,-0.0142388334497809,0.00517330458387733,-0.835752427577972,0.548897445201874
1429448304.14923,-0.110224644445069,0.182390465864446,-9.71521440984011,-0.000165924735483713,9.6938107162714e-05,0.00108236400410533,-0.0142283132299781,0.00517528830096126,-0.835748970508575,0.548902869224548
1429448304.16923,-0.11121690688543,0.230965367408562,-9.79950246633291,-0.00101429712958634,-0.000893898366484791,0.000649924564640969,-0.0142342960461974,0.0051855742931366,-0.835746884346008,0.548905849456787
1429448304.17923,-0.156136409460846,0.238025076661725,-9.72814286499619,-0.00104511657264084,-0.00022663886193186,0.000506402750033885,-0.0142329344525933,0.0051921415142715,-0.835746467113495,0.548906445503235
1429448304.19423,-0.150325385094527,0.230420337279048,-9.91433529869318,-7.86918462836184e-05,-0.00111989490687847,0.000881655549164861,-0.0142337558791041,0.00517979077994823,-0.835751116275787,0.548899531364441
1429448304.19923,-0.178697036440298,0.233133194700629,-9.69031553090513,-0.00116440723650157,-0.000493051542434841,0.000379498727852479,-0.0142325768247247,0.00518061313778162,-0.835754454135895,0.54889440536499
1429448304.20923,-0.201273134983517,0.201607846830599,-9.9768534219265,-0.00216952874325216,-0.00180337717756629,0.00249133398756385,-0.014247503131628,0.00517005985602736,-0.835760295391083,0.54888528585434
1429448304.22423,-0.135344847113686,0.211026796028391,-9.67376596264243,-0.00139923801179975,-0.000478814181406051,0.00123166968114674,-0.0142427822574973,0.00517530040815473,-0.835753679275513,0.548895359039307
1429448304.22923,-0.155839015683159,0.173010350839701,-9.91795699632168,-0.000464376556919888,0.00200959900394082,0.00203420082107186,-0.0142295472323895,0.00518056331202388,-0.83575314283371,0.548896491527557
1429448304.24223,-0.097034433080256,0.189836324890982,-9.74135539779067,-0.000186525576282293,0.00132970791310072,0.00199076463468373,-0.0142119443044066,0.00519114872440696,-0.835744440555573,0.548910200595856
1429448304.25923,-0.105919649860682,0.218547656519897,-9.81388404290676,-0.00045214913552627,-0.00268687610514462,0.00237947888672352,-0.0142213208600879,0.00518507743254304,-0.835736453533173,0.548922121524811
